time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
10.549753,44,0.324914,0.245785,0.309839,0.466177,0.484785,0.610190,0.631913,0.776885,0.596224,0.488056,0.461757,0.433388,
12.949483,55,0.000168,0.000608,0.004101,0.002037,0.000636,0.003400,0.244897,0.999891,0.080717,0.007321,0.001813,0.000293,
15.449831,55,0.000000,0.000464,0.003118,0.001404,0.000208,0.006003,0.255934,1.000000,0.079394,0.005127,0.000093,0.000001,
17.198355,55,0.000002,0.001288,0.005806,0.001023,0.000247,0.007196,0.312913,0.999993,0.062636,0.004147,0.000378,0.000115,
17.999010,55,0.000000,0.002375,0.008284,0.000428,0.000147,0.009674,0.369074,0.999999,0.043289,0.003568,0.004355,0.002454,
20.898344,55,0.000008,0.000679,0.006504,0.001159,0.000551,0.004106,0.203381,1.000000,0.077730,0.003064,0.000669,0.000220,
21.498592,55,0.000002,0.005981,0.015639,0.000436,0.000345,0.008606,0.386856,1.000000,0.050681,0.003400,0.001407,0.000641,
22.348211,55,0.003630,0.017993,0.048482,0.002905,0.002899,0.008997,0.401820,0.998002,0.042323,0.009574,0.023461,0.015633,
24.148092,55,0.000022,0.000270,0.001270,0.000367,0.000308,0.002922,0.209847,0.999842,0.083166,0.004320,0.000388,0.000107,
27.598568,55,0.000021,0.000217,0.001799,0.000282,0.000051,0.002370,0.211488,1.000000,0.087759,0.004781,0.001135,0.001396,
28.299196,55,0.000090,0.000155,0.001937,0.001068,0.000512,0.003267,0.300730,1.000000,0.062786,0.003866,0.000948,0.000784,
29.149569,55,0.000006,0.001148,0.004006,0.000210,0.000047,0.004005,0.416582,1.000000,0.049897,0.002678,0.000099,0.000052,
33.248158,55,0.000208,0.000942,0.000784,0.000892,0.000513,0.000608,0.248133,1.000000,0.052854,0.000178,0.000078,0.000021,
39.599155,55,0.364062,0.348788,0.405738,0.726383,0.679273,0.543959,0.542194,0.419502,0.482254,0.634600,0.564882,0.502122,
40.548336,59,0.203440,0.034951,0.037754,0.065925,0.057721,0.194720,0.106948,0.050924,0.056990,0.065876,0.141263,0.824937,
41.348228,62,0.213204,0.198524,0.521484,0.476798,0.414976,0.489952,0.401740,0.408472,0.411510,0.353991,0.280816,0.367790,
42.298439,54,0.018003,0.048360,0.025958,0.024541,0.047908,0.295792,0.857945,0.089754,0.020304,0.019161,0.015346,0.018104,
44.198563,58,0.306473,0.245682,0.278051,0.559451,0.610676,0.749840,0.533043,0.376394,0.334725,0.371735,0.468109,0.361309,
44.798592,61,0.145068,0.282147,0.068435,0.112383,0.237661,0.766518,0.162993,0.066619,0.054601,0.065424,0.073036,0.060878,
45.450031,55,0.028889,0.164191,0.313960,0.032412,0.037380,0.108123,0.121523,0.581753,0.070693,0.026171,0.011131,0.033143,
47.448769,63,0.337756,0.361007,0.313651,0.815071,0.758246,0.405262,0.288533,0.336364,0.415376,0.470935,0.554596,0.446902,
48.099335,56,0.054365,0.048769,0.048159,0.238770,0.307685,0.070984,0.096366,0.212152,0.711249,0.176678,0.091998,0.071687,
52.548943,65,0.296815,0.344814,0.395013,0.583818,0.847182,0.683239,0.499341,0.398702,0.384082,0.371667,0.518843,0.283126,
53.348606,64,0.025016,0.057601,0.031585,0.056661,0.734248,0.273821,0.354689,0.075411,0.041200,0.031487,0.053148,0.030279,
54.048656,72,0.865800,0.029115,0.003562,0.008052,0.082480,0.032788,0.065691,0.171339,0.009414,0.006824,0.008790,0.092699,
54.698483,71,0.149312,0.021366,0.107638,0.042302,0.046095,0.033412,0.041632,0.065723,0.037788,0.034473,0.771416,0.232088,
55.249065,62,0.028893,0.009608,0.846915,0.044091,0.011979,0.006035,0.031472,0.011813,0.008635,0.061131,0.133156,0.040054,
55.798370,68,0.024041,0.368393,0.343168,0.113379,0.212482,0.048451,0.127778,0.190075,0.122733,0.028385,0.028053,0.021984,
56.698860,69,0.001754,0.020988,0.019336,0.013407,0.097315,0.003192,0.007698,0.011600,0.034285,0.932216,0.012563,0.001266,
58.098080,68,0.403443,0.391261,0.302910,0.569231,0.747139,0.551569,0.567481,0.386697,0.477437,0.458690,0.669819,0.433370,
58.698627,59,0.086973,0.077034,0.094337,0.114827,0.121619,0.096059,0.119948,0.371751,0.108120,0.081290,0.221732,0.624305,
59.498901,63,0.104929,0.012381,0.022342,0.608937,0.138117,0.288362,0.058300,0.070028,0.014538,0.030916,0.034669,0.077770,
