time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
5.348662,81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.798931,88,0.000000,0.000000,0.000000,1.646135,1.646135,0.000000,0.000000,0.063313,0.063313,0.000000,0.253252,0.253252
6.303333,105,0.000000,1.610910,0.000000,0.584490,0.832322,0.061958,0.000000,0.000000,0.247832,1.486994,0.097415,0.097415
6.749100,92,1.836074,0.696814,0.000000,0.457051,0.374314,1.646135,0.000000,0.253252,1.646135,0.643212,0.000000,0.000000
7.348970,81,0.552343,0.225755,0.000000,0.078906,0.249037,0.473437,0.000000,0.078906,0.473437,1.618738,0.000000,0.000000
7.999294,79,0.072205,0.000000,0.250642,0.000000,0.070486,0.072205,0.000000,1.629175,0.072205,0.422919,0.000000,0.062661
8.749297,81,0.000000,0.062571,0.057257,0.000000,0.250285,0.000000,0.000000,0.343544,0.000000,1.626855,0.000000,0.000000
9.598816,79,0.000000,0.000000,0.250127,0.000000,0.000000,0.000000,0.000000,1.625825,0.000000,0.278094,0.000000,0.062532
14.498856,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15.149407,81,0.000000,0.062661,0.000000,0.000000,0.250642,0.000000,0.000000,0.000000,0.000000,1.629175,0.000000,0.000000
15.499107,75,0.000000,0.000000,0.000000,1.672554,0.133012,0.000000,0.000000,0.064329,0.000000,0.864578,0.257316,0.000000
17.749161,98,0.000000,0.000000,1.066163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.164025,0.000000,0.000000
18.598696,89,0.250127,0.000000,0.098477,0.000000,0.000000,1.625825,0.000000,0.000000,0.000000,0.062532,0.000000,0.000000
19.204180,91,1.618738,0.000000,0.249037,0.000000,0.062259,0.470822,0.000000,1.618738,0.000000,0.000000,0.000000,0.062259
22.848740,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.249502,81,0.000000,0.061281,0.000000,0.000000,0.245123,0.000000,0.000000,0.000000,0.000000,1.593298,0.000000,0.000000
23.448887,80,0.064583,0.000000,0.000000,0.258333,0.180670,0.000000,0.000000,0.000000,1.547068,1.174353,0.000000,0.000000
23.648798,84,1.547068,0.000000,0.000000,0.174825,0.171267,0.000000,0.000000,0.258333,1.134062,0.693444,0.000000,0.000000
26.448687,82,0.000000,0.000000,0.000000,0.000000,0.000000,0.051473,0.000000,0.000000,0.000000,0.000000,0.308837,0.000000
31.798899,81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.649105,98,0.000000,1.624450,1.624450,1.624450,1.624450,0.062479,0.062479,0.062479,0.249915,0.249915,0.249915,0.249915
32.799526,97,0.000000,2.675565,2.464200,1.316052,1.316052,0.122375,0.122377,0.050617,0.489498,0.489507,0.202470,0.202470
33.198936,71,0.000000,1.142160,0.980435,0.531926,0.470645,0.000000,0.245123,0.000000,0.205887,0.205888,0.078441,1.593298
36.548813,73,0.000000,0.064611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36.698895,94,0.000000,0.000000,0.358796,0.000000,0.000000,0.287037,0.000000,1.865741,0.000000,0.000000,1.865741,0.071759
36.898575,66,0.000000,0.258333,0.194250,0.000000,0.000000,0.194250,1.547068,1.262625,0.000000,0.000000,1.262625,0.000000
37.098663,77,0.258333,0.253252,0.114703,0.000000,0.000000,1.547068,1.646135,0.688216,0.000000,0.064583,0.516162,0.000000
38.098530,80,0.062491,0.000000,0.000000,0.249962,0.000000,0.193946,0.203799,0.050203,1.624756,0.000000,0.050203,0.000000
38.700489,97,0.000000,1.618738,0.311296,0.078447,0.000000,0.311296,0.000000,1.618738,0.719721,0.000000,1.618738,0.062259
41.198864,83,0.000000,0.000000,0.000000,0.000000,0.000000,0.087170,0.087170,0.000000,0.000000,0.000000,0.523018,0.523018
42.049442,96,1.625825,0.000000,0.000000,0.062532,0.062532,1.625825,0.250127,0.250127,0.000000,0.062532,0.052335,1.678159
42.399067,82,0.863786,0.000000,0.064329,0.000000,0.000000,0.863786,0.132890,0.132890,0.000000,0.000000,1.672554,0.863786
42.998566,85,0.202673,1.618738,0.000000,0.000000,0.000000,0.276848,0.000000,0.000000,0.249037,0.000000,0.476838,0.202673
43.449444,86,0.000000,0.707908,1.646135,0.000000,0.253252,0.000000,0.063313,0.000000,0.107432,1.772761,0.166263,0.000000
44.699608,88,0.000000,0.000000,0.080228,0.000000,1.625032,0.000000,0.000000,0.000000,0.062501,0.080228,0.000000,0.250005
46.948650,98,0.000000,0.000000,0.959546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.147622,0.000000,0.000000
51.399124,99,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.548508,100,0.287037,1.865741,0.000000,0.000000,1.865741,1.865741,0.000000,0.000000,0.287037,0.071759,0.000000,0.287037
51.699486,80,0.215833,1.402917,0.287037,0.287037,1.402917,1.402917,0.000000,1.865741,1.865741,0.053958,0.000000,0.287593
53.899162,76,0.000000,0.000000,0.000000,0.000000,1.184625,0.182250,0.000000,0.000000,0.000000,0.000000,1.184625,0.182250
55.401936,88,0.000000,0.000000,1.624996,0.000000,1.624996,0.000000,0.062500,0.000000,0.062500,0.249999,0.000000,0.249999
55.599216,100,0.000000,1.547068,1.184624,0.000000,2.276067,0.064583,0.000000,0.000000,0.258333,0.182250,0.000000,0.440583
55.753597,80,0.071759,1.260069,0.765333,0.287037,1.738366,0.000000,0.000000,1.865741,1.916472,0.119574,0.000000,0.266009
55.949615,98,1.547068,0.744058,1.829497,0.452583,0.969136,0.000000,0.064583,1.423833,2.163860,0.328941,0.000000,0.114703
58.099930,92,0.253125,0.000000,0.000000,0.202500,0.000000,1.316250,0.000000,0.000000,1.316250,0.050625,0.000000,0.000000
