time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
3.248204,49,0.235002,0.229239,0.231968,0.600626,0.736660,0.688291,0.530204,0.434189,0.425726,0.383601,0.521521,0.330703,
5.448037,58,0.000532,0.000316,0.006819,0.001128,0.001477,0.049036,0.001891,0.000624,0.000956,0.043326,0.998871,0.171030,
8.149019,58,0.000185,0.000150,0.008468,0.000145,0.001582,0.037501,0.000730,0.000000,0.000089,0.096676,1.000000,0.145913,
9.748426,59,0.282021,0.217649,0.232355,0.446228,0.647259,0.861858,0.335187,0.342256,0.246660,0.379661,0.676843,0.424703,
10.399836,58,0.054094,0.076820,0.150616,0.120438,0.201086,0.301844,0.099253,0.154331,0.084596,0.269846,0.784485,0.146822,
13.048592,63,0.180771,0.076208,0.095019,0.388555,0.563286,0.742597,0.454802,0.310965,0.312279,0.311597,0.269773,0.170209,
15.599069,53,0.234021,0.003302,0.000563,0.004834,0.064161,0.999348,0.088029,0.004713,0.000852,0.036412,0.000801,0.001937,
17.148111,53,0.222516,0.168169,0.229280,0.600677,0.790530,0.662047,0.380672,0.474082,0.356324,0.398020,0.595159,0.435740,
17.698193,70,0.047021,0.047894,0.136440,0.285079,0.143089,0.192367,0.384577,0.082497,0.077248,0.085893,0.415354,0.651607,
18.300476,57,0.088115,0.325765,0.209822,0.080170,0.090773,0.074790,0.095970,0.030173,0.171118,0.499145,0.146453,0.114207,
19.099482,61,0.534287,0.481935,0.306942,0.385130,0.338158,0.301347,0.288398,0.282388,0.255782,0.299778,0.329929,0.289910,
19.648506,58,0.147945,0.155895,0.218293,0.169146,0.202586,0.269144,0.128428,0.141369,0.136393,0.423184,0.769081,0.167396,
20.198874,64,0.279503,0.189428,0.184703,0.454438,0.734655,0.336900,0.168974,0.197025,0.245062,0.356763,0.380192,0.250661,
23.798199,75,0.185503,0.212596,0.188474,0.389236,0.801900,0.613784,0.409715,0.304479,0.261656,0.197253,0.467942,0.326109,
24.298861,53,0.375408,0.150714,0.176133,0.267486,0.476502,0.376589,0.285631,0.160382,0.130228,0.109428,0.385831,0.518985,
24.899113,57,0.073565,0.070580,0.038571,0.079531,0.272730,0.142021,0.063959,0.054231,0.148317,0.708462,0.130513,0.116306,
27.198196,63,0.000053,0.000061,0.006178,0.999313,0.045650,0.000120,0.000051,0.000445,0.000135,0.000583,0.005372,0.000152,
29.147940,62,0.368973,0.400550,0.480212,0.679538,0.872026,0.572531,0.386393,0.326835,0.354128,0.475398,0.512746,0.451774,
30.699282,63,0.002803,0.003391,0.037662,0.986724,0.038628,0.004332,0.003171,0.003812,0.002679,0.003805,0.010772,0.003262,
31.848139,64,0.000084,0.000164,0.001940,0.057322,0.972652,0.045762,0.000088,0.000160,0.000172,0.000110,0.000311,0.000190,
32.399071,69,0.159838,0.246942,0.260649,0.290179,0.700410,0.346347,0.477012,0.427127,0.225125,0.243596,0.295340,0.207720,
33.249050,64,0.230260,0.136493,0.189061,0.241765,0.688882,0.286949,0.197227,0.230098,0.168679,0.236362,0.426530,0.198575,
33.797882,71,0.376762,0.209289,0.152448,0.390138,0.331873,0.199932,0.333619,0.245757,0.150420,0.162317,0.222782,0.604200,
34.348900,53,0.299319,0.214959,0.162981,0.290782,0.324195,0.375074,0.121017,0.104114,0.084466,0.113165,0.384055,0.255034,
35.098122,57,0.160296,0.141796,0.078739,0.079520,0.116964,0.067054,0.028946,0.141677,0.197462,0.773937,0.157610,0.050288,
36.599068,64,0.018589,0.026567,0.031097,0.044214,0.870212,0.176649,0.209688,0.078574,0.050648,0.038113,0.042497,0.032191,
46.398891,54,0.405875,0.207707,0.117809,0.487369,0.570378,0.595925,0.522254,0.350737,0.292897,0.249316,0.222541,0.235913,
46.398891,54,0.405875,0.207707,0.117809,0.487369,0.570378,0.595925,0.522254,0.350737,0.292897,0.249316,0.222541,0.235913,
46.398891,54,0.405875,0.207707,0.117809,0.487369,0.570378,0.595925,0.522254,0.350737,0.292897,0.249316,0.222541,0.235913,
46.398891,54,0.405875,0.207707,0.117809,0.487369,0.570378,0.595925,0.522254,0.350737,0.292897,0.249316,0.222541,0.235913,
