time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
3.550649,77,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.048212,82,0.000000,0.062861,0.062861,0.000000,0.251445,0.251445,0.000000,0.000000,0.000000,1.634393,1.634393,0.000000
4.799663,55,0.000000,0.000000,0.250285,0.000000,1.683827,0.056972,0.000000,1.626855,0.062571,0.341829,0.341829,0.312857
5.450873,29,0.249572,0.000000,1.685796,0.000000,0.381473,1.622217,0.062393,0.381473,0.000000,0.311965,0.000000,0.063579
5.998822,37,0.078542,1.618738,0.471253,0.000000,0.071826,0.533513,0.000000,0.071826,0.249037,0.078542,0.000000,0.000000
6.804192,50,1.625825,1.811603,1.678219,0.000000,0.312659,0.114926,0.062532,0.250127,0.250127,1.875952,0.000000,0.000000
8.599441,27,0.000000,0.000000,0.062500,1.625000,0.000000,0.250000,0.000000,0.062500,0.000000,0.000000,1.750000,0.000000
9.148750,64,0.000000,0.000000,1.618738,0.470716,1.618738,0.078453,0.062259,0.000000,0.062259,0.249037,0.549168,0.249037
9.699523,55,0.000000,0.000000,0.720962,0.088629,1.651528,0.000000,0.000000,1.618738,0.062259,0.078654,0.088629,0.327691
10.298691,101,0.250642,0.000000,1.699964,0.000000,0.424733,1.629175,0.062661,0.424733,0.000000,0.250642,0.000000,0.070789
10.953632,37,0.063438,1.622217,0.380627,0.000000,0.064777,0.443020,0.000000,0.064777,0.249572,0.063438,0.000000,0.000000
11.898462,38,0.000000,0.202859,1.624756,0.000000,0.000000,0.000000,0.062491,0.000000,0.000000,0.249962,0.000000,0.000000
12.549406,38,0.000000,0.062393,1.624999,0.000000,0.249572,0.000000,0.062500,0.000000,0.000000,1.747431,0.000000,0.000000
13.201112,94,0.000000,0.249037,0.532975,0.000000,0.078393,0.249037,1.618738,0.000000,0.000000,0.548810,1.618738,0.000000
14.199085,87,0.000000,0.000000,0.000000,1.625163,1.625163,0.000000,0.182053,0.062506,0.062506,0.000000,0.371393,0.250025
14.900731,99,0.062571,0.250285,1.751998,2.105893,1.969984,0.000000,1.626855,1.689427,1.689427,0.250285,0.370045,0.370045
16.048401,41,0.249993,0.000000,0.088562,0.088562,0.088562,1.624952,0.088562,0.088562,0.088562,0.062498,0.000000,0.000000
16.799046,46,0.051474,1.623763,0.312262,1.623763,1.623763,0.558653,0.000000,1.686215,0.312262,0.000000,1.623763,0.249810
17.448698,38,0.000000,0.381473,1.622217,0.381473,0.381473,0.063579,0.062393,0.381473,0.063579,0.249572,0.381473,0.063579
18.049257,77,0.250642,1.693818,0.424128,0.064644,0.064644,1.629175,0.000000,0.064644,0.250642,0.133349,0.064644,0.000000
18.699594,64,1.685655,0.380627,0.064685,0.249572,1.622217,0.380627,0.000000,0.249572,1.685655,0.000000,0.000000,0.249572
