time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
2.249197,62,0.268801,0.252362,0.253315,0.551820,0.562918,0.488136,0.439430,0.445630,0.640958,0.607617,0.434393,0.259117,
4.249528,57,0.088248,0.026955,0.016395,0.251675,0.945940,0.002647,0.015716,0.036856,0.458505,0.302580,0.051998,0.021926,
4.748684,56,0.099322,0.010502,0.219273,0.803342,0.216734,0.028669,0.008999,0.152268,0.594686,0.091207,0.037682,0.056332,
6.398751,57,0.025185,0.043392,0.032145,0.297545,0.960903,0.002612,0.010848,0.042240,0.126390,0.339602,0.029580,0.015135,
13.549300,57,0.306034,0.207836,0.145452,0.314826,0.477273,0.607604,0.611988,0.534509,0.465626,0.409781,0.314978,0.309561,
14.298845,56,0.115387,0.030207,0.157823,0.761880,0.143441,0.068777,0.099645,0.138480,0.628875,0.159343,0.060837,0.049537,
20.199314,57,0.219995,0.169203,0.133668,0.383264,0.661245,0.636149,0.438688,0.353524,0.531136,0.339629,0.193527,0.162376,
20.748882,55,0.249659,0.118069,0.386915,0.585005,0.425629,0.228829,0.235792,0.247539,0.576610,0.473304,0.173921,0.122377,
21.349392,57,0.057860,0.048785,0.095799,0.275244,0.793636,0.040606,0.041986,0.078691,0.248134,0.252072,0.046690,0.030532,
21.898674,55,0.048989,0.012321,0.153103,0.698698,0.186200,0.028983,0.011207,0.149224,0.562405,0.086272,0.026882,0.039782,
23.699112,57,0.012750,0.066398,0.007503,0.047596,0.991860,0.010901,0.005268,0.026381,0.040120,0.318632,0.046492,0.019709,
25.699392,58,0.185412,0.158999,0.317610,0.567114,0.319960,0.259998,0.258486,0.185560,0.215605,0.495138,0.424363,0.339166,
31.298895,53,0.283794,0.053100,0.093006,0.162052,0.151210,0.823221,0.160400,0.060330,0.076433,0.148617,0.097889,0.102521,
33.198883,53,0.067150,0.002908,0.000518,0.004569,0.097066,0.999580,0.172870,0.000931,0.001136,0.005113,0.000249,0.001187,
34.198608,52,0.011723,0.030147,0.002919,0.112881,0.707560,0.320663,0.271734,0.010980,0.023846,0.008550,0.014037,0.055087,
35.249634,54,0.037153,0.061021,0.037659,0.041211,0.084549,0.282960,0.501663,0.482770,0.039583,0.029518,0.020766,0.032997,
37.498375,54,0.077261,0.138218,0.125960,0.144478,0.789416,0.239385,0.039919,0.033543,0.027712,0.040960,0.071667,0.157271,
39.849541,52,0.416924,0.368980,0.314398,0.635079,0.812118,0.508067,0.434464,0.442601,0.477817,0.331576,0.507711,0.519623,
40.398682,51,0.461807,0.362728,0.451805,0.500407,0.446324,0.239637,0.392255,0.473219,0.346277,0.338471,0.356539,0.317618,
43.598896,52,0.278775,0.259942,0.246521,0.457742,0.503466,0.384001,0.353558,0.425963,0.501026,0.600735,0.814720,0.338424,
