time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
4.548911,92,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.798861,88,1.731996,0.000000,1.731996,0.000000,1.731996,0.000000,0.066615,0.266461,0.066615,0.266461,0.000000,0.266461
5.048471,92,0.978544,1.555641,0.918591,0.239815,0.918358,0.059954,0.000000,0.141608,1.555641,1.577342,0.000000,0.141608
6.648834,105,1.624998,0.250000,0.000000,0.000000,0.312500,1.624998,1.624998,0.250000,0.000000,1.499998,0.062500,0.000000
7.001347,107,0.863591,0.132860,0.000000,0.000000,0.132860,0.863591,1.120907,0.132860,0.000000,0.797161,0.000000,1.543896
7.152060,105,0.635715,0.087170,0.000000,0.071759,0.287037,1.865741,1.015188,0.087170,0.000000,1.722222,0.000000,3.096543
7.402696,73,0.360127,1.731996,0.000000,0.000000,0.174825,1.136362,0.561794,0.000000,0.266461,1.048950,0.000000,1.790461
7.699131,68,0.148583,0.987626,0.000000,0.239815,0.083618,0.501710,0.224390,0.000000,1.587676,0.501710,0.000000,0.814563
7.848971,92,0.381066,0.598137,0.000000,0.445917,0.313195,1.766516,0.113012,0.000000,2.672568,1.831099,0.000000,0.534435
9.150891,108,1.499980,1.624979,1.624979,0.000000,0.000000,0.131138,0.062499,0.249997,0.318635,0.318635,0.000000,0.000000
9.299571,84,2.937215,1.316242,1.316242,0.000000,0.071759,0.050625,0.050625,0.489536,0.202499,0.202499,0.000000,0.000000
9.649072,107,1.372664,0.523015,0.523015,0.000000,0.000000,0.000000,0.257316,0.228777,0.087169,0.087169,0.000000,1.543896
12.198984,105,0.000000,0.000000,0.000000,0.000000,0.087170,0.000000,0.000000,0.000000,0.000000,0.523018,0.000000,0.000000
13.048371,86,0.000000,1.625825,1.625825,0.000000,0.000000,0.062532,0.062532,0.000000,0.250127,0.250127,0.000000,0.000000
13.400010,38,0.000000,0.863786,2.536340,0.000000,0.000000,0.000000,0.064329,0.000000,0.132890,0.390206,0.000000,0.000000
15.000987,105,1.624998,0.250000,0.000000,0.000000,0.312500,1.624998,1.624998,0.250000,0.000000,1.499998,0.062500,0.000000
15.199537,108,2.582916,0.164025,0.000000,0.000000,0.164025,1.066163,1.066163,0.430486,0.000000,0.984151,0.000000,0.000000
18.549736,92,0.000000,0.058150,0.000000,0.058150,0.000000,0.000000,0.000000,0.000000,0.058150,0.000000,0.000000,0.058150
19.000051,101,0.253252,1.646135,0.000000,0.000000,1.646135,1.646135,0.000000,0.000000,0.253252,0.000000,0.000000,0.253252
19.548653,85,0.087673,1.985087,0.000000,0.000000,0.526041,0.526041,0.000000,0.000000,0.339119,0.000000,0.000000,0.087673
19.748465,32,0.116354,1.394750,0.000000,0.258333,0.310622,0.310622,0.000000,0.000000,1.781556,0.000000,0.000000,0.051770
19.998396,91,0.000000,0.692675,0.266461,0.157342,0.165077,0.165077,0.000000,1.731996,1.117760,0.000000,0.000000,0.066615
20.250595,97,0.239815,2.060362,0.141608,0.083618,0.058486,1.674081,1.555641,0.918591,0.792029,0.059954,0.059954,0.000000
20.599575,97,0.369146,1.960646,0.060958,0.000000,0.000000,1.684610,1.622217,0.121915,0.465068,0.062393,0.062393,0.000000
20.799479,108,1.670620,1.418304,0.000000,0.000000,0.000000,1.183723,1.183723,0.330323,0.266850,0.000000,0.000000,0.000000
