time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
4.849314,81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.552749,92,0.062571,0.250285,1.626855,0.250285,1.626855,0.000000,1.626855,0.000000,1.626855,0.250285,0.062571,0.250285
6.048195,67,1.634393,0.087103,0.522620,0.087103,0.585481,0.000000,0.522620,1.634393,0.522620,0.087103,0.000000,0.149965
7.398530,55,0.064777,0.000000,0.250002,0.000000,0.000000,0.000000,0.000000,1.625014,0.000000,0.000000,0.000000,0.062501
8.098424,55,0.000000,0.000000,0.057192,0.000000,0.000000,0.000000,0.000000,0.343150,0.000000,0.000000,0.000000,0.000000
8.948434,55,0.000000,0.000000,0.055591,0.000000,0.000000,0.000000,0.000000,0.333544,0.000000,0.000000,0.000000,0.000000
9.699254,55,0.000000,0.000000,0.076256,0.000000,0.000000,0.000000,0.000000,0.457536,0.000000,0.000000,0.000000,0.000000
11.098358,67,0.000000,1.625006,1.875007,1.625006,0.000000,0.062500,0.062500,1.625006,0.250001,0.250001,0.250001,0.062500
12.848677,55,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,1.625000,0.000000,0.000000,0.000000,0.062500
13.450415,67,1.618738,0.000000,0.327489,0.000000,0.062259,0.000000,0.000000,1.932548,0.000000,0.000000,0.000000,0.062259
15.498748,81,0.000000,1.518750,0.225000,1.462500,0.225000,0.056250,0.000000,1.462500,0.225000,1.462500,0.225000,0.056250
21.049582,79,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27.348797,83,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.398603,55,0.312479,0.249983,0.249983,0.249983,0.000000,1.624891,1.624891,1.624891,1.624891,0.062496,0.062496,0.062496
28.948145,62,1.618738,0.078456,1.618738,0.078456,0.062259,0.470737,0.532996,0.719773,0.470737,0.249037,0.000000,0.000000
30.149139,102,0.579981,1.875037,0.142473,1.625032,0.000000,2.875057,1.625032,0.062501,0.250005,0.125002,1.625032,0.000000
31.099108,67,1.624756,0.202625,0.249962,0.202625,0.062491,0.337708,0.202625,1.624756,0.000000,0.000000,0.202625,0.062491
31.899549,55,0.277981,0.000000,0.250127,0.000000,0.000000,0.000000,0.000000,1.625825,0.000000,0.000000,0.000000,0.062532
32.448112,55,0.052340,0.000000,0.078426,0.000000,0.000000,0.000000,0.000000,0.470557,0.000000,0.000000,0.000000,0.000000
33.048756,55,0.000000,0.000000,0.104604,0.000000,0.000000,0.000000,0.000000,0.679923,0.000000,0.000000,0.000000,0.000000
33.799473,55,0.000000,0.000000,0.068630,0.000000,0.000000,0.000000,0.000000,0.411782,0.000000,0.000000,0.000000,0.000000
34.649071,55,0.000000,0.000000,0.055591,0.000000,0.000000,0.000000,0.000000,0.333544,0.000000,0.000000,0.000000,0.000000
35.398773,55,0.000000,0.000000,0.076256,0.000000,0.000000,0.000000,0.000000,0.457536,0.000000,0.000000,0.000000,0.000000
36.148872,55,0.000000,0.000000,0.068630,0.000000,0.000000,0.000000,0.000000,0.411782,0.000000,0.000000,0.000000,0.000000
37.048717,55,0.000000,0.000000,0.055591,0.000000,0.000000,0.000000,0.000000,0.333544,0.000000,0.000000,0.000000,0.000000
37.600021,55,0.000000,0.000000,1.760116,0.000000,0.000000,0.000000,0.062861,1.634393,0.000000,0.251445,0.000000,0.062861
38.798840,55,0.000000,0.000000,0.088857,0.000000,0.000000,0.000000,0.000000,0.088857,0.000000,0.000000,0.000000,0.000000
40.298618,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062802,0.000000,0.000000,0.000000,0.000000
40.899216,55,0.000000,0.000000,0.104604,0.000000,0.000000,0.000000,0.000000,0.679923,0.000000,0.000000,0.000000,0.000000
41.948738,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.270170,0.000000,0.000000,0.000000,0.000000
43.649368,55,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.498440,86,1.749408,0.000000,1.624450,1.624450,0.062479,1.624450,0.062479,0.249915,0.000000,0.249915,0.249915,0.000000
45.198475,67,1.942191,0.000000,0.381223,0.381223,0.062393,0.381223,0.000000,1.622217,0.000000,0.063537,0.063537,0.062393
46.298344,97,1.624891,1.624891,0.000000,0.000000,0.062496,0.062496,1.624891,0.413987,0.249983,0.000000,0.062496,0.000000
47.048801,82,0.371303,0.308850,1.686215,0.249810,1.623763,0.249810,0.308850,0.051475,1.675238,0.249810,1.623763,0.249810
47.748329,94,1.626855,0.000000,0.405897,0.057221,0.405897,0.307506,0.000000,0.250285,0.343326,0.057221,1.855739,0.057221
48.848927,64,0.098402,1.625072,1.625072,1.625072,1.625072,0.062503,0.062503,0.062503,0.312514,0.250011,0.348413,0.250011
53.298355,64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
