time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.698374,43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.248906,47,0.251445,0.125723,0.000000,0.125723,0.502890,1.634393,0.502890,0.000000,0.000000,2.640174,0.000000,2.640174
3.798348,41,0.087394,0.000000,0.000000,1.634393,1.634393,0.524361,0.174787,0.062861,0.062861,0.873936,0.251445,0.950594
4.449011,53,0.250642,0.000000,0.000000,1.912330,1.912330,1.709146,0.000000,0.062661,0.062661,0.222603,0.321431,0.481374
4.948999,41,0.338465,0.062861,0.000000,1.682711,0.610979,1.682711,0.000000,0.062861,0.000000,1.697255,0.338465,0.087020
5.548846,37,2.614884,1.618738,0.000000,0.534184,0.150737,0.534184,1.743256,0.498073,0.249037,0.471925,0.078654,1.618738
6.048795,30,0.873936,0.524361,1.634393,0.098730,1.634393,0.098730,0.611755,0.174787,0.087394,0.350175,0.000000,0.601019
6.599572,28,0.197460,1.634393,0.524361,1.634393,0.524361,0.062861,0.098730,0.062861,0.251445,0.087394,0.251445,0.186124
7.148595,38,0.000000,1.983968,1.733123,0.524361,0.350175,0.062861,0.062861,0.000000,0.338839,1.885838,0.087394,0.000000
7.799364,37,1.629175,1.705004,0.424733,0.142632,0.133449,0.062501,0.250642,0.250642,0.250005,0.495521,0.000000,1.629175
8.299366,36,1.624952,0.662980,0.088857,0.251445,0.313943,0.000000,1.634393,0.249993,1.634393,1.723250,0.062861,0.522122
8.899427,38,0.470710,0.167282,1.618738,0.078654,1.618738,0.000000,0.534184,1.618738,0.534184,0.720962,0.000000,0.399773
9.449032,48,1.707366,0.062259,0.471925,0.000000,0.783221,0.000000,0.088857,0.720962,0.088857,1.707595,0.000000,0.078654
9.999002,55,0.720962,0.000000,0.337894,0.000000,1.707595,1.618738,0.000000,1.707595,0.062259,0.534184,0.000000,0.311296
10.499043,42,0.186124,0.251445,0.087394,0.000000,0.524361,0.524361,1.634393,0.524361,0.000000,0.098730,0.062861,0.087394
11.151100,41,0.250642,1.629175,0.062661,1.629175,1.629175,1.629175,0.424733,0.142632,0.313303,0.062661,1.754496,0.250642
11.698972,25,0.078318,1.650856,0.000000,0.469910,0.469910,0.469910,0.079971,0.000000,0.327355,0.000000,0.548228,0.078318
12.248790,48,1.618738,0.471925,0.062259,0.150737,1.680997,0.337514,0.249037,0.249037,0.140913,0.000000,1.618738,1.618738
13.049245,31,0.278667,1.625825,0.250127,0.000000,0.343016,0.062532,0.000000,1.625825,0.250127,1.625825,0.278667,0.278667
13.799576,48,1.626855,0.405801,0.057205,1.626855,1.814570,0.000000,0.000000,0.593515,0.119776,1.970085,0.250285,0.250285
