time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
2.698374,51,0.405274,0.253104,0.316096,0.391801,0.598704,0.573573,0.471642,0.458961,0.435419,0.564425,0.692436,0.477361,
3.248906,63,0.100974,0.224866,0.200701,0.592670,0.243155,0.335162,0.175834,0.107411,0.219519,0.127230,0.126220,0.083831,
3.798348,65,0.048488,0.121693,0.135297,0.678960,0.186025,0.355598,0.114547,0.044461,0.140234,0.041882,0.030789,0.016882,
4.398989,65,0.059996,0.067032,0.065243,0.193802,0.123572,0.821987,0.205061,0.114129,0.207487,0.126090,0.102503,0.081028,
4.948999,63,0.160487,0.104084,0.080208,0.679250,0.143866,0.465382,0.169400,0.065220,0.205292,0.080943,0.051429,0.029221,
5.498719,64,0.046319,0.063288,0.330425,0.434033,0.237155,0.294669,0.175497,0.061879,0.248404,0.110873,0.019037,0.012891,
6.048795,66,0.011141,0.108166,0.062150,0.083301,0.285423,0.080914,0.668803,0.144149,0.055170,0.179616,0.029946,0.024142,
6.599572,64,0.053046,0.056039,0.092318,0.083814,0.583998,0.372010,0.267821,0.050305,0.024600,0.261547,0.021256,0.042859,
7.148595,63,0.058625,0.083042,0.145576,0.391720,0.226086,0.438928,0.203193,0.038322,0.190993,0.117896,0.008604,0.011068,
7.799364,60,0.447986,0.181600,0.052640,0.560030,0.082952,0.214478,0.086407,0.060863,0.144718,0.059438,0.025883,0.014170,
8.299366,64,0.164003,0.148790,0.241315,0.184970,0.239127,0.280306,0.135324,0.306967,0.058545,0.015510,0.006351,0.014498,
8.848881,62,0.104803,0.117819,0.298794,0.169666,0.416364,0.253701,0.115014,0.291934,0.038840,0.016765,0.007139,0.015806,
9.398425,65,0.113738,0.088621,0.121724,0.058494,0.241089,0.471930,0.116880,0.281101,0.068764,0.115413,0.009955,0.008812,
9.948811,63,0.256462,0.309624,0.206188,0.236827,0.114541,0.148031,0.072945,0.154130,0.031983,0.037603,0.077883,0.358198,
10.499043,63,0.101755,0.454830,0.187286,0.356577,0.211781,0.325705,0.151986,0.040668,0.025084,0.011456,0.020898,0.063536,
11.098585,62,0.166793,0.162946,0.373705,0.247746,0.101179,0.091500,0.054837,0.015524,0.011592,0.031810,0.246036,0.396166,
11.649324,59,0.129019,0.174138,0.227893,0.174807,0.047616,0.038343,0.065032,0.174863,0.217791,0.260086,0.218100,0.427150,
12.198929,56,0.190169,0.142413,0.066913,0.133591,0.039036,0.018337,0.042316,0.084483,0.600224,0.363279,0.131858,0.208269,
13.049245,48,0.711767,0.203145,0.135074,0.105725,0.095705,0.091832,0.096544,0.570679,0.163418,0.200114,0.280231,0.142498,
13.748407,55,0.381365,0.230704,0.424448,0.537656,0.589624,0.435048,0.495578,0.682918,0.449594,0.575955,0.493759,0.397646,
14.349085,63,0.134434,0.059962,0.117495,0.433192,0.396480,0.270034,0.210951,0.277549,0.231579,0.144396,0.164861,0.265478,
14.848753,63,0.179224,0.265104,0.122737,0.423655,0.127185,0.102333,0.059828,0.085264,0.073442,0.051004,0.197705,0.352291,
15.649527,63,0.173742,0.166568,0.292294,0.726616,0.583132,0.490439,0.328428,0.241989,0.279408,0.390546,0.383760,0.235651,
16.199547,63,0.056007,0.070338,0.070815,0.582267,0.384942,0.331378,0.183564,0.059447,0.054861,0.073723,0.074792,0.048689,
16.698910,55,0.101516,0.268947,0.112549,0.412019,0.194523,0.145916,0.071396,0.128888,0.090005,0.052465,0.242346,0.249157,
17.199520,59,0.095441,0.293560,0.330066,0.429728,0.162173,0.083284,0.075184,0.086354,0.075868,0.128915,0.140675,0.215504,
17.849174,49,0.202838,0.602242,0.257313,0.214961,0.125036,0.128404,0.100549,0.139491,0.542238,0.268027,0.161055,0.093570,
18.399567,62,0.047037,0.171171,0.247175,0.550278,0.105467,0.050817,0.042598,0.072840,0.200351,0.284896,0.130516,0.021957,
18.899395,63,0.125537,0.348918,0.141949,0.336783,0.039524,0.041744,0.021320,0.034736,0.054603,0.083269,0.258609,0.232058,
20.348452,75,0.390189,0.305819,0.356755,0.460613,0.421361,0.348572,0.437924,0.561256,0.243235,0.362450,0.508464,0.301278,
21.049580,75,0.104708,0.086517,0.065898,0.806099,0.319883,0.052963,0.143070,0.138816,0.087966,0.101761,0.108300,0.225038,
22.249828,75,0.155763,0.237517,0.245847,0.685027,0.614696,0.420004,0.263106,0.266359,0.170346,0.149935,0.224786,0.207638,
22.848475,75,0.053779,0.068825,0.134196,0.727418,0.143118,0.093894,0.084845,0.325981,0.073571,0.071561,0.107884,0.060301,
