Feature,Values
Pitch,49,55,55,71,71,49,49,52,49,61,60,71,55,49,61,52,51,49,61,60,71,71,60,49,68,71,66,64,64,49,71,45,65,49,61,60,71,72,72,71,49,61,64,49,61,59,71,45,65,64,49,49,61,60,71,60,73,49,68,71,71,68,70,68,68,59,71,66,67,61,60,59,58,55,49,49,49,58,49,53,55,56,49,61,61,61,59,61,49,61,59,49,49,52,73,53,64,49,49,49,61,71,49,68,49,52,64,49,49,61
Intensity,57,77,50,4,62,75,47,85,89,52,2,82,81,87,76,86,91,90,80,87,57,73,84,74,42,80,80,74,87,77,88,79,66,92,63,15,84,92,91,51,90,70,84,93,58,84,82,70,79,87,88,62,36,2,88,97,52,95,85,93,75,92,91,92,73,92,91,95,95,93,77,15,76,81,31,85,66,81,20,69,81,79,84,19,10,1,72,3,82,27,76,86,54,88,89,7,88,33,89,75,61,77,94,95,39,92,85,22,98,90
Duration,5.622395833333333,2.5223958333333334,0.01614583333333333,0.234375,0.2609375,0.13854166666666667,0.010416666666666666,0.1546875,0.10104166666666667,0.042708333333333334,0.0375,0.07447916666666667,0.14427083333333332,0.18645833333333334,0.021354166666666667,0.13333333333333333,0.0640625,0.04791666666666666,0.0375,0.075,0.010416666666666666,0.03697916666666667,0.10104166666666667,0.0375,0.0421875,0.06927083333333334,0.08541666666666667,0.01614583333333333,0.5223958333333333,0.0375,0.17083333333333334,0.06927083333333334,0.021354166666666667,0.06354166666666666,0.03177083333333333,0.042708333333333334,0.08020833333333333,0.6614583333333334,0.12239583333333333,0.03177083333333333,0.13333333333333333,0.03177083333333333,0.7572916666666667,0.08541666666666667,0.042708333333333334,0.11197916666666667,0.042708333333333334,0.01614583333333333,0.0109375,0.058854166666666666,0.9973958333333334,0.021354166666666667,0.03229166666666666,0.0375,0.058333333333333334,0.8052083333333333,0.015625,0.12760416666666666,0.01614583333333333,0.15989583333333332,0.010416666666666666,0.07447916666666667,0.07447916666666667,0.027083333333333334,0.0109375,0.11197916666666667,0.03177083333333333,0.03697916666666667,0.021354166666666667,0.7625,0.8640625,0.01614583333333333,0.08541666666666667,0.07447916666666667,0.27239583333333334,0.0421875,0.010416666666666666,0.11197916666666667,0.021354166666666667,0.10104166666666667,0.06354166666666666,0.03697916666666667,0.1015625,0.08020833333333333,0.2296875,0.010416666666666666,0.14895833333333333,0.36822916666666666,0.09635416666666667,0.053125,0.11197916666666667,0.09114583333333333,0.042708333333333334,0.090625,0.10625,0.09583333333333333,0.058854166666666666,0.0265625,0.042708333333333334,0.0109375,0.01614583333333333,0.11197916666666667,0.05364583333333333,0.0109375,0.03697916666666667,0.8640625,0.021354166666666667,0.042708333333333334,0.042708333333333334,0.01614583333333333
Pitch Entropy,3.563373512262061
Intensity Entropy,5.4652855683382215
Duration Entropy,5.422269205466774
