time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
3.348435,51,0.269569,0.343843,0.339490,0.600862,0.557808,0.535057,0.360944,0.353907,0.368323,0.523725,0.579098,0.374911,
4.398577,72,0.904714,0.069489,0.018968,0.028333,0.042267,0.023750,0.015827,0.194313,0.021704,0.089163,0.033188,0.019617,
5.099367,69,0.148629,0.047188,0.021254,0.005976,0.342660,0.018664,0.005580,0.025635,0.008711,0.845298,0.092511,0.013528,
5.648443,66,0.042616,0.123453,0.172202,0.072806,0.128604,0.062621,0.583615,0.317842,0.068711,0.183279,0.036444,0.028969,
6.348449,74,0.006359,0.051012,0.784613,0.171518,0.018370,0.007978,0.066061,0.035737,0.011995,0.170054,0.030623,0.004257,
6.948917,70,0.204119,0.017735,0.156624,0.027837,0.096225,0.200387,0.022116,0.072237,0.011505,0.318388,0.401778,0.017699,
7.449158,67,0.041943,0.063255,0.471441,0.013834,0.020486,0.053561,0.069396,0.787413,0.072798,0.070805,0.108722,0.029161,
7.999505,69,0.019677,0.139733,0.184756,0.012616,0.121884,0.040782,0.269258,0.448938,0.067646,0.359351,0.033655,0.015269,
8.599323,62,0.009744,0.078654,0.525886,0.196197,0.043654,0.023665,0.239200,0.358917,0.050736,0.161830,0.037372,0.013581,
9.699625,63,0.281291,0.240178,0.262331,0.389341,0.433917,0.572570,0.754229,0.443881,0.441664,0.424924,0.394121,0.394968,
10.199467,68,0.060198,0.052850,0.076243,0.135285,0.358479,0.351069,0.158227,0.130364,0.214953,0.429219,0.541788,0.093258,
10.998737,67,0.164421,0.199931,0.267764,0.419989,0.266829,0.327735,0.239515,0.592572,0.401492,0.423259,0.270188,0.159267,
11.548538,64,0.125753,0.057531,0.203325,0.222557,0.392623,0.229477,0.079859,0.491766,0.148458,0.111759,0.089923,0.158696,
12.099672,72,0.475599,0.358518,0.059533,0.043662,0.080783,0.093669,0.020080,0.259232,0.141755,0.029939,0.137664,0.047089,
12.998582,69,0.040897,0.035556,0.007102,0.042211,0.535451,0.048576,0.002925,0.017285,0.071292,0.830545,0.126386,0.017034,
13.699324,65,0.237664,0.015139,0.100446,0.010601,0.150732,0.639459,0.060739,0.189508,0.025087,0.232720,0.051433,0.010360,
14.348907,64,0.032261,0.006451,0.015854,0.101188,0.891452,0.091264,0.009052,0.065090,0.138880,0.029888,0.038343,0.414249,
15.199777,64,0.277548,0.190752,0.442218,0.486691,0.633288,0.644392,0.588748,0.456896,0.436697,0.292752,0.447615,0.414289,
15.749465,65,0.213001,0.306377,0.211548,0.110328,0.234184,0.683599,0.196901,0.119204,0.183898,0.189912,0.257650,0.151725,
16.498938,72,0.927409,0.035472,0.019998,0.011066,0.027496,0.066568,0.025246,0.304595,0.019391,0.017880,0.025142,0.043170,
17.198400,68,0.185290,0.021880,0.008180,0.309915,0.043890,0.280646,0.080464,0.061211,0.532850,0.065583,0.174771,0.013365,
18.498861,69,0.239220,0.276636,0.237723,0.673869,0.527041,0.316951,0.265051,0.207184,0.348597,0.605859,0.259198,0.313854,
20.149778,72,0.984188,0.031202,0.003811,0.004699,0.013198,0.015766,0.008573,0.195674,0.004779,0.006843,0.005352,0.007862,
21.699360,72,0.325575,0.329336,0.258931,0.539420,0.630745,0.555463,0.404361,0.432564,0.526049,0.476643,0.379639,0.279711,
22.849321,72,0.930045,0.026220,0.026293,0.022840,0.036799,0.075617,0.027138,0.316706,0.018695,0.028765,0.033217,0.038018,
23.499012,68,0.204028,0.017074,0.012783,0.272696,0.059958,0.348821,0.066525,0.059149,0.455405,0.109554,0.188941,0.016053,
24.598763,69,0.308374,0.308935,0.384558,0.387545,0.469379,0.451618,0.436949,0.486382,0.465299,0.536736,0.553676,0.321695,
25.249062,69,0.062593,0.062163,0.057695,0.076127,0.406750,0.350172,0.094325,0.073699,0.136121,0.659740,0.512977,0.075815,
25.949074,66,0.175615,0.410621,0.179365,0.240161,0.273665,0.210526,0.799824,0.247175,0.163769,0.224600,0.193180,0.099228,
26.649202,69,0.034062,0.057418,0.039265,0.273967,0.382159,0.102099,0.102539,0.074184,0.142343,0.667635,0.112247,0.023481,
27.298618,67,0.010557,0.017671,0.152830,0.092867,0.351240,0.194177,0.025949,0.335736,0.121566,0.513589,0.213815,0.030538,
27.799112,63,0.015035,0.098902,0.071332,0.603346,0.131867,0.070815,0.222342,0.246942,0.038979,0.115013,0.226252,0.038909,
28.299377,63,0.126066,0.045233,0.034740,0.536278,0.199646,0.377481,0.084487,0.125939,0.029238,0.055066,0.176487,0.078919,
28.799076,62,0.189527,0.022336,0.534434,0.306496,0.115151,0.309269,0.119607,0.055410,0.016702,0.225651,0.086869,0.040767,
