time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
3.798123,63,0.193336,0.177046,0.213178,0.430875,0.568761,0.643425,0.487270,0.234946,0.245277,0.399404,0.332983,0.271859,
4.148766,70,0.099446,0.069316,0.077240,0.142762,0.190247,0.250581,0.164187,0.078978,0.083516,0.211077,0.769852,0.153554,
4.798773,74,0.275419,0.516990,0.546205,0.124779,0.142630,0.132328,0.096802,0.076782,0.066185,0.205460,0.154190,0.062286,
6.397899,78,0.329577,0.100782,0.138569,0.264623,0.289572,0.257475,0.424265,0.164919,0.203238,0.185804,0.427046,0.328222,
6.697832,69,0.477843,0.063338,0.064259,0.234123,0.172785,0.109370,0.202995,0.106008,0.303944,0.309749,0.209176,0.165555,
7.298056,74,0.200882,0.248259,0.642805,0.207485,0.277472,0.126365,0.166898,0.139513,0.210948,0.264436,0.142935,0.081194,
8.097809,80,0.015849,0.020819,0.050930,0.024157,0.022045,0.010712,0.075131,0.045946,0.882859,0.109574,0.012732,0.006441,
8.948601,81,0.177408,0.153671,0.222135,0.292193,0.486443,0.599715,0.229991,0.192374,0.355782,0.370226,0.511264,0.246493,
9.197976,70,0.086704,0.072408,0.111955,0.134312,0.225698,0.405928,0.110504,0.088877,0.164414,0.182257,0.775901,0.158325,
9.748866,74,0.077358,0.125575,0.536356,0.337052,0.362162,0.393287,0.154916,0.198106,0.131583,0.211123,0.270009,0.156012,
10.148401,75,0.093761,0.198771,0.243714,0.360411,0.654965,0.400188,0.148050,0.110751,0.067163,0.096237,0.128456,0.126161,
10.548854,76,0.080021,0.096467,0.235132,0.377927,0.798140,0.255619,0.070892,0.050431,0.036017,0.043382,0.061366,0.071134,
10.897963,76,0.026475,0.032532,0.078533,0.149750,0.934055,0.126838,0.024019,0.016950,0.012376,0.014233,0.021087,0.042489,
11.298214,78,0.067952,0.173475,0.182196,0.121251,0.716502,0.340202,0.448783,0.328287,0.151071,0.273021,0.175384,0.123218,
11.947818,76,0.025778,0.053962,0.046745,0.049321,0.963575,0.174349,0.086798,0.064865,0.031932,0.070802,0.038818,0.050242,
12.497562,76,0.005748,0.010675,0.009663,0.016746,0.993751,0.099635,0.016898,0.012844,0.006093,0.013384,0.007304,0.025035,
14.148624,76,0.208676,0.170417,0.166976,0.311044,0.717022,0.547640,0.319517,0.118115,0.278225,0.176528,0.283239,0.422612,
14.398527,70,0.102597,0.091799,0.112440,0.153241,0.322324,0.250579,0.145284,0.053093,0.124273,0.132382,0.664117,0.223930,
15.097990,74,0.246361,0.208019,0.515872,0.452204,0.353027,0.295792,0.138726,0.242078,0.265373,0.455414,0.486959,0.320163,
16.097866,79,0.013869,0.018154,0.030912,0.022121,0.023938,0.027665,0.017947,0.836512,0.062337,0.252720,0.092387,0.026303,
16.248451,77,0.017308,0.040417,0.028649,0.020799,0.041305,0.078578,0.116325,0.652948,0.217030,0.456597,0.070360,0.038816,
16.448853,77,0.014811,0.022094,0.015563,0.011299,0.336280,0.408160,0.091412,0.422277,0.124673,0.249788,0.038222,0.025754,
17.198269,76,0.001732,0.001990,0.001402,0.001091,0.919141,0.155316,0.008237,0.038040,0.011231,0.022502,0.003443,0.005950,
17.347937,76,0.001113,0.001238,0.000872,0.083987,0.949696,0.102462,0.005124,0.023666,0.006987,0.013999,0.004586,0.009868,
17.548615,80,0.001853,0.000744,0.000979,0.045693,0.681803,0.183685,0.127162,0.297727,0.008530,0.007616,0.002493,0.006879,
17.947813,82,0.000516,0.000208,0.000354,0.012857,0.190587,0.052548,0.036326,0.117656,0.086393,0.322275,0.586546,0.001923,
18.248253,79,0.000214,0.000082,0.000578,0.005155,0.073981,0.020976,0.029789,0.367878,0.218692,0.324805,0.398759,0.000787,
18.448908,75,0.000328,0.000602,0.007834,0.042527,0.297684,0.210047,0.021559,0.373022,0.125470,0.170736,0.209724,0.000867,
19.398474,74,0.000016,0.000339,0.941587,0.104503,0.015273,0.010368,0.001067,0.018254,0.006140,0.014883,0.011616,0.000042,
20.548918,76,0.000016,0.000722,0.030472,0.118309,0.966200,0.000297,0.000029,0.000475,0.000163,0.000788,0.005635,0.062000,
20.748451,75,0.000009,0.000379,0.016001,0.490356,0.928156,0.000156,0.000015,0.000249,0.000086,0.000414,0.012451,0.046975,
26.998966,76,0.000013,0.000000,0.000000,0.163483,1.000000,0.006167,0.000000,0.000000,0.000000,0.000000,0.000188,0.000828,
27.197969,76,0.000007,0.000000,0.000000,0.463187,1.000000,0.003238,0.000000,0.000000,0.000000,0.000000,0.001171,0.002227,
29.648233,75,0.311867,0.496851,0.292341,0.373719,0.548242,0.456973,0.419567,0.231967,0.271491,0.288253,0.312516,0.326209,
29.897949,74,0.160488,0.430285,0.563613,0.185914,0.252328,0.209831,0.192522,0.107135,0.152946,0.145595,0.144737,0.153532,
31.348064,77,0.265013,0.339996,0.297912,0.338724,0.502803,0.630634,0.297872,0.144313,0.185370,0.300128,0.440096,0.344867,
31.597723,73,0.513882,0.676404,0.137411,0.153386,0.223946,0.281769,0.133623,0.070358,0.085334,0.135466,0.197524,0.154546,
32.298748,76,0.059042,0.079360,0.017338,0.030659,0.910667,0.089650,0.016062,0.008020,0.009708,0.015360,0.022346,0.030252,
33.147842,72,0.935875,0.006960,0.002129,0.002424,0.063452,0.006867,0.003004,0.015857,0.001235,0.001741,0.002047,0.187662,
34.398815,75,0.140400,0.008416,0.227855,0.974296,0.011914,0.009363,0.000191,0.000655,0.000037,0.001112,0.007582,0.008528,
