time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
3.549350,83,0.080401,0.146437,0.140188,0.238796,0.390312,0.542607,0.221411,0.095162,0.189940,0.131528,0.090295,0.074794,
4.348666,72,0.658957,0.307846,0.051175,0.021239,0.032951,0.043809,0.018614,0.223096,0.055859,0.015221,0.007452,0.014044,
5.098908,68,0.080996,0.041045,0.005917,0.202531,0.005453,0.101850,0.003426,0.030041,0.685737,0.032102,0.228509,0.011410,
6.049553,65,0.179004,0.010604,0.071819,0.015019,0.002987,0.753068,0.079722,0.201084,0.072150,0.020237,0.011623,0.004596,
7.399341,68,0.018992,0.025926,0.025257,0.148601,0.095261,0.047605,0.021344,0.036413,0.928665,0.114465,0.027045,0.024358,
8.098816,67,0.004297,0.006044,0.163409,0.364676,0.235796,0.020210,0.008941,0.583481,0.133955,0.024334,0.032138,0.017751,
8.849009,62,0.043964,0.001874,0.534919,0.575252,0.080089,0.135723,0.028262,0.086119,0.018378,0.116393,0.095978,0.006330,
9.349262,65,0.250499,0.167783,0.215251,0.268303,0.137593,0.634229,0.211455,0.108284,0.097269,0.161024,0.281297,0.244884,
9.899065,58,0.050133,0.030666,0.266746,0.050382,0.025420,0.644019,0.085088,0.021013,0.070590,0.033519,0.872455,0.185662,
10.399300,56,0.159887,0.009531,0.072519,0.282103,0.040266,0.171446,0.049533,0.009615,0.757583,0.161471,0.247599,0.059493,
13.198489,55,0.158199,0.091977,0.127097,0.230398,0.372416,0.335233,0.207440,0.378571,0.270883,0.338221,0.375192,0.375626,
13.999667,71,0.026407,0.008022,0.010644,0.018436,0.029611,0.029214,0.232711,0.034700,0.022269,0.028632,0.034826,0.950548,
14.598473,70,0.013686,0.003675,0.001944,0.002683,0.006784,0.362053,0.040285,0.005632,0.003263,0.015826,0.834854,0.184398,
15.248757,68,0.002088,0.000589,0.000409,0.220722,0.004205,0.053248,0.005409,0.004104,0.842937,0.038926,0.142787,0.027662,
15.898640,70,0.013187,0.006597,0.000770,0.030122,0.003131,0.294095,0.074327,0.003247,0.134619,0.020234,0.618809,0.280188,
16.749016,70,0.005734,0.000674,0.001047,0.096874,0.004240,0.334755,0.011522,0.006625,0.285468,0.018542,0.717998,0.023720,
17.249617,67,0.001357,0.000550,0.250075,0.026936,0.002293,0.091402,0.005883,0.769506,0.113891,0.009233,0.185462,0.008150,
17.999468,69,0.000563,0.000381,0.024280,0.005656,0.268642,0.009884,0.001230,0.082975,0.042539,0.900144,0.032132,0.001693,
18.550102,68,0.000333,0.000136,0.005218,0.280501,0.047553,0.001760,0.000276,0.025622,0.835748,0.168931,0.005957,0.000356,
19.199324,67,0.000690,0.000484,0.206032,0.042516,0.009979,0.110615,0.004646,0.601838,0.150239,0.035702,0.278395,0.005963,
20.299326,66,0.003733,0.311762,0.025727,0.008681,0.051858,0.035455,0.891807,0.031235,0.017592,0.076003,0.021179,0.000695,
20.899118,63,0.006084,0.064467,0.052592,0.708581,0.027492,0.010001,0.182469,0.159327,0.303265,0.026557,0.175967,0.004031,
