time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.299055,77,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.748013,98,0.000000,0.581131,0.581131,0.581131,0.581131,0.000000,0.000000,0.000000,0.677986,0.096855,0.096855,0.096855
5.648086,77,0.250056,0.052335,1.875423,0.052335,0.052335,1.625367,0.062514,1.625367,0.052335,0.312570,0.000000,0.062514
7.749986,82,0.253125,0.000000,0.050625,1.316250,1.316250,1.518750,0.000000,0.050625,1.366875,0.050625,1.316250,0.202500
9.198502,94,0.062500,1.624996,0.062500,1.874995,1.624996,0.312499,0.000000,0.062500,1.687496,1.624996,1.624996,0.249999
10.298106,92,0.062503,0.098477,1.687575,0.348488,1.723550,0.250011,0.062503,0.000000,1.723550,0.348488,1.723550,0.250011
10.850172,101,0.249037,0.062259,0.470702,0.140709,0.719738,1.697188,0.249037,0.000000,0.470702,1.697188,0.470702,1.697188
11.598496,101,0.249999,0.062500,0.249810,0.062500,0.249999,1.624990,0.249999,1.623763,0.058148,1.624990,0.058148,1.687443
12.300810,69,0.307478,0.062571,1.684076,0.000000,0.307478,1.970009,0.062571,0.343326,0.000000,1.855624,0.000000,0.343153
15.298059,88,0.000000,0.000000,0.182365,0.000000,0.182365,0.000000,0.000000,0.000000,0.182365,0.000000,0.182365,0.000000
16.348497,88,0.062496,1.624891,1.624891,1.874875,3.374774,0.062496,0.062496,0.062496,1.687387,1.624891,0.249983,0.499967
17.697842,76,0.062501,0.314616,1.625014,0.314616,1.689628,0.000000,1.625014,0.000000,1.687515,0.314616,0.062501,0.250002
18.399115,82,0.250285,0.057192,0.405725,1.626855,0.343153,1.877141,0.343153,0.062571,0.343153,0.119764,1.626855,0.057192
19.749523,87,1.625014,0.000000,1.625014,1.689658,0.062501,0.064644,0.062501,0.312503,1.625014,0.250002,0.314646,0.000000
20.448442,75,0.593435,1.626855,0.593435,1.626855,1.626855,1.689427,0.000000,1.689427,1.626855,0.119763,0.307477,0.312857
21.148905,57,0.307434,0.405462,0.249999,0.342891,0.593176,1.855447,0.000000,1.624996,0.342891,1.626855,0.057148,0.119648
21.847553,93,0.063579,0.062393,0.313118,1.622217,0.313151,0.381473,0.000000,1.686917,0.000000,2.003690,1.871789,0.062393
23.048054,75,0.250005,0.312506,0.250005,1.704890,0.250005,1.625032,1.625032,1.767391,1.625032,1.704890,0.392364,0.062501
23.599022,82,0.389747,0.078452,0.140711,0.562843,1.618738,2.213966,0.470710,0.470710,1.994804,0.470710,1.618738,0.249037
24.098106,74,0.338839,0.062861,1.634393,0.185869,0.775806,1.869327,0.161337,1.732869,0.622837,1.885838,0.524361,0.087394
24.447960,103,0.197531,0.321645,1.123126,0.257316,0.540998,0.874450,1.672554,2.538364,1.823034,2.476307,0.290049,0.000000
25.448858,106,0.000000,0.000000,1.683462,1.625163,1.625163,0.308324,0.241313,0.299613,0.241313,0.487131,1.500150,0.250025
25.999128,82,0.311296,0.000000,0.532944,1.964904,2.089422,1.946222,0.000000,0.062259,1.680997,0.140707,1.964904,0.327484
26.598803,82,0.070789,0.000000,0.079761,0.424733,0.504494,0.495521,0.000000,0.000000,0.424733,0.000000,0.424733,0.070789
27.149364,58,0.000000,0.000000,0.062259,0.079971,0.079971,0.329008,0.000000,0.000000,0.079971,0.000000,1.618738,0.000000
27.649172,77,0.251445,0.062861,1.634393,0.000000,0.251445,1.634393,0.062861,0.000000,0.000000,1.948700,0.524361,0.000000
28.257380,77,0.249993,0.062259,1.873988,0.000000,1.697392,1.624952,0.062498,1.618738,0.062259,2.403154,0.088857,0.311296
29.548471,101,1.875017,2.000018,1.752127,0.500004,1.752292,1.937517,2.625023,0.314779,2.625023,0.314779,1.625014,1.625014
30.499386,80,1.827382,0.202627,1.827382,1.624756,0.265117,0.202627,0.400202,0.249962,0.337711,0.249962,0.385047,0.202627
31.048281,101,0.774428,0.062861,0.522983,0.585844,0.251445,1.634393,0.251445,0.087164,0.000000,1.634393,0.087164,1.634393
32.099064,106,0.062506,0.062506,1.687669,1.875188,1.750175,0.681712,0.062506,1.625163,1.625163,1.871283,3.375338,0.494194
33.701065,63,0.000000,1.687498,0.250000,1.624998,0.250000,0.062500,0.000000,1.687498,0.250000,1.624998,0.250000,0.062500
34.652039,101,1.812227,1.999699,1.687246,0.317505,1.687246,1.937209,2.624605,0.452590,1.624756,0.452590,1.624756,1.624756
