time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
2.698381,52,0.078824,0.094600,0.063434,0.342435,0.660550,0.732538,0.352299,0.151801,0.267034,0.319392,0.213106,0.129697,
3.248479,44,0.314171,0.102097,0.069625,0.874226,0.384954,0.218063,0.160223,0.117119,0.259513,0.153485,0.278981,0.098400,
6.948081,63,0.245531,0.290505,0.199221,0.430563,0.336262,0.424294,0.274671,0.220513,0.175050,0.181534,0.180414,0.343495,
7.497964,66,0.091862,0.663175,0.053935,0.084478,0.083497,0.164263,0.810356,0.067108,0.035600,0.041802,0.100942,0.064211,
11.148867,54,0.301313,0.293929,0.123208,0.358718,0.632679,0.490019,0.425613,0.391738,0.369675,0.231326,0.209196,0.254846,
17.197620,61,0.298446,0.139951,0.150173,0.568091,0.468272,0.452988,0.190944,0.131264,0.230450,0.216576,0.188197,0.217695,
17.349062,63,0.301301,0.153989,0.281134,0.707896,0.349278,0.399135,0.278957,0.163001,0.223362,0.236252,0.256723,0.170916,
17.648769,44,0.350741,0.151931,0.252703,0.886946,0.272700,0.187439,0.167543,0.132281,0.292643,0.171712,0.321209,0.111532,
17.748087,44,0.381162,0.143776,0.228374,0.919452,0.275660,0.159541,0.161047,0.115201,0.318596,0.148932,0.311873,0.097624,
17.798523,44,0.436174,0.132632,0.205996,0.929667,0.260321,0.148784,0.163071,0.111268,0.342174,0.137898,0.315396,0.091950,
18.347569,63,0.094865,0.031881,0.042797,0.987934,0.108308,0.030525,0.032448,0.070125,0.066523,0.026154,0.350049,0.029447,
27.648239,65,0.320386,0.156867,0.044066,0.349538,0.111512,0.091308,0.082488,0.067544,0.930591,0.126804,0.055233,0.042537,
27.698023,44,0.301072,0.143529,0.040747,0.356904,0.102214,0.079706,0.075370,0.062762,0.941414,0.125525,0.051303,0.037158,
27.748497,44,0.269567,0.127036,0.040361,0.334957,0.093347,0.070224,0.069013,0.056396,0.950548,0.142061,0.048153,0.032457,
27.998039,44,0.263622,0.097539,0.042003,0.277292,0.073692,0.049020,0.054614,0.046977,0.977325,0.145616,0.039126,0.020800,
28.098549,44,0.244550,0.085091,0.037490,0.270203,0.066291,0.040795,0.048910,0.043949,0.983845,0.150408,0.035551,0.017077,
28.148638,44,0.235918,0.080311,0.036267,0.262446,0.063553,0.038313,0.046712,0.042551,0.985893,0.154023,0.034326,0.015912,
28.247541,44,0.215607,0.067623,0.034618,0.236231,0.057683,0.034108,0.044055,0.039044,0.989949,0.176180,0.031670,0.013402,
28.298084,44,0.214452,0.064729,0.035245,0.227828,0.056364,0.033431,0.043767,0.038169,0.991224,0.177111,0.030951,0.012851,
29.248322,44,0.359795,0.334621,0.273918,0.461062,0.382364,0.320002,0.528013,0.347269,0.503182,0.467510,0.533431,0.476114,
29.348040,59,0.395596,0.284382,0.215340,0.385793,0.310861,0.245498,0.505789,0.298916,0.389338,0.359257,0.412667,0.605353,
29.399134,47,0.339928,0.241952,0.182141,0.375007,0.262712,0.208012,0.524835,0.253771,0.329219,0.310562,0.349872,0.666886,
