Duration (s),Frequency
0.10677083333333304,2
0.04791666666666661,1
0.03229166666666661,1
0.27187499999999964,2
0.1015625,6
0.10625000000000018,2
0.08541666666666625,4
0.09583333333333321,11
0.3145833333333332,1
0.11197916666666696,2
0.09635416666666696,2
0.08541666666666714,47
0.0848958333333325,2
0.09635416666666607,4
0.3729166666666668,2
0.07499999999999929,14
0.07968750000000036,4
0.05885416666666643,16
0.03177083333333286,12
0.3468750000000007,2
0.09062499999999929,14
0.0692708333333325,4
0.10104166666666714,14
0.036979166666666785,3
0.08072916666666607,2
0.13333333333333286,2
0.24010416666666679,4
0.07447916666666643,29
0.053124999999999645,4
0.3682291666666675,2
0.08020833333333321,2
0.19739583333333321,2
0.3255208333333339,2
0.05833333333333357,1
0.032291666666667496,2
0.2989583333333332,2
0.06406250000000036,7
0.28281250000000036,2
0.2609375000000007,4
0.04270833333333357,14
0.10677083333333393,3
0.11197916666666607,2
0.25624999999999964,2
0.19166666666666643,1
0.048437500000000355,1
0.22395833333333393,2
0.09583333333333499,8
0.09635416666666785,2
0.06927083333333428,26
0.08020833333333499,19
0.02656250000000071,4
0.21354166666666785,1
0.06406249999999858,35
0.2078124999999993,1
0.07968749999999858,21
0.04791666666666572,26
0.27760416666666643,2
0.10677083333333215,3
0.08489583333333428,13
0.11197916666666785,3
0.2453125000000007,1
0.04218750000000071,1
0.2828124999999986,4
0.05312500000000142,12
0.35208333333333286,2
0.18697916666666714,1
0.18124999999999858,3
0.2562500000000014,4
0.3515625,1
0.11250000000000071,2
0.14947916666666572,2
0.1281250000000007,2
0.2880208333333343,2
0.03229166666666572,12
0.234375,2
0.213020833333335,1
0.20260416666666714,3
0.03750000000000142,14
0.04843749999999858,6
0.22916666666666785,2
0.12291666666666501,3
0.10624999999999929,1
0.02708333333333357,1
0.1437500000000007,2
0.27708333333333357,2
0.12239583333333215,4
0.26145833333333357,2
0.197395833333335,1
0.1921874999999993,1
0.02604166666666785,1
0.05364583333333428,8
0.17604166666666643,1
0.21875,2
0.7624999999999993,1
0.05885416666666998,18
0.04270833333333002,16
0.18645833333333428,2
0.1119791666666643,5
0.08020833333333144,24
0.05833333333333002,6
0.09062500000000284,11
0.12812499999999716,2
0.19218750000000284,2
0.1067708333333357,11
0.09583333333333144,10
0.37291666666666856,1
0.34687499999999716,1
0.06354166666666572,3
0.0963541666666643,4
0.41041666666667,1
0.12291666666666856,5
0.026562499999997158,4
0.11770833333333286,2
0.41614583333333144,1
0.17656250000000284,1
0.03697916666666856,5
0.07447916666666998,27
0.07500000000000284,10
0.15416666666666856,1
0.21302083333333144,2
0.12343750000000142,1
0.04218749999999716,2
0.0859375,2
0.15468750000000142,2
0.23489583333333286,2
0.027083333333330017,6
0.2718750000000014,4
0.25572916666666856,2
0.26614583333333286,4
0.06458333333333144,2
0.2291666666666643,2
0.16041666666666998,1
0.0572916666666643,2
0.0651041666666643,1
1.0614583333333343,2
0.42656250000000284,2
0.5651041666666643,1
0.29895833333333144,2
0.2447916666666643,1
0.26093749999999716,1
0.06979166666666714,2
0.13854166666666856,2
0.0911458333333357,2
0.04739583333333286,1
0.1276041666666643,1
0.21822916666666714,1
0.25052083333333286,2
0.17083333333333428,1
0.13385416666666572,1
0.1171875,1
1.4083333333333314,1
0.02135416666666856,1
1.0078125,1
0.2984374999999986,1
0.14374999999999716,2
0.33020833333333144,1
0.6083333333333343,1
0.6187499999999986,1
