Second,Note Count
3,2
4,2
5,1
6,2
7,1
8,1
9,1
10,2
12,2
13,1
14,1
15,2
16,1
17,2
18,2
19,1
20,1
21,1
22,1
23,1
24,1
25,1
27,2
29,1
30,2
31,1
32,2
34,1
35,1
38,1
39,2
40,2
41,1
42,1
43,2
44,1
48,1
53,2
