time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
2.199134,56,0.312366,0.344638,0.418449,0.451944,0.522599,0.498491,0.414913,0.485476,0.530837,0.507810,0.476751,0.496939,
3.399320,68,0.469320,0.461035,0.541336,0.504462,0.559890,0.542806,0.635184,0.608630,0.509926,0.618391,0.518888,0.455290,
4.798591,66,0.413200,0.459938,0.526050,0.590494,0.542544,0.640804,0.666434,0.580604,0.354408,0.550646,0.532572,0.477943,
5.298499,69,0.103856,0.105430,0.119793,0.140187,0.167337,0.313037,0.195437,0.148889,0.414298,0.583927,0.156136,0.120276,
5.999265,66,0.155758,0.153517,0.093674,0.134872,0.204213,0.272434,0.673760,0.474734,0.460028,0.631133,0.486176,0.227020,
6.499016,63,0.046087,0.047701,0.103281,0.512180,0.219596,0.430163,0.364017,0.112320,0.100305,0.147319,0.137076,0.054425,
7.098943,67,0.007332,0.011849,0.085635,0.127031,0.039591,0.076937,0.315879,0.601857,0.090265,0.067096,0.022417,0.022187,
7.598867,64,0.051488,0.018676,0.093232,0.542042,0.429192,0.079321,0.209988,0.221726,0.063089,0.061686,0.041714,0.048223,
9.449366,67,0.430165,0.479379,0.443427,0.483302,0.424657,0.480392,0.555949,0.728585,0.476694,0.456512,0.583085,0.451896,
9.949879,68,0.095753,0.102442,0.096346,0.103588,0.121710,0.335838,0.408652,0.545277,0.147676,0.301341,0.236799,0.095265,
10.899983,66,0.082397,0.075013,0.081675,0.091897,0.142292,0.333842,0.826685,0.368645,0.254772,0.259477,0.269307,0.212578,
11.448633,66,0.015258,0.019566,0.059823,0.342329,0.063954,0.088551,0.508460,0.398156,0.052872,0.047750,0.052867,0.040543,
11.948373,65,0.158491,0.450269,0.027566,0.072045,0.014133,0.034434,0.174390,0.143645,0.177702,0.241981,0.087263,0.096280,
13.149050,67,0.501429,0.426776,0.531171,0.513134,0.512311,0.558996,0.565221,0.562851,0.538721,0.540267,0.571354,0.508238,
13.699473,74,0.355840,0.259859,0.229052,0.132611,0.100792,0.193817,0.333655,0.155208,0.127923,0.282254,0.332052,0.331297,
14.400000,70,0.372355,0.222810,0.325488,0.345634,0.202881,0.225965,0.327307,0.437562,0.375580,0.600551,0.528824,0.278142,
15.449636,66,0.327612,0.396523,0.453034,0.435154,0.556278,0.610272,0.556069,0.367040,0.419063,0.398784,0.580049,0.489543,
15.948776,74,0.127196,0.109548,0.257728,0.130278,0.155883,0.459779,0.752146,0.169449,0.109127,0.109473,0.146528,0.101877,
16.548386,67,0.020279,0.022829,0.096920,0.493559,0.152690,0.082369,0.115168,0.307538,0.293948,0.105346,0.112528,0.016624,
17.049215,66,0.011352,0.021521,0.029974,0.291834,0.252677,0.032400,0.350752,0.205024,0.124262,0.323366,0.059999,0.011593,
