time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
3.849172,51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.149142,74,0.059954,0.000000,2.991375,0.239815,0.000000,0.000000,0.119907,0.000000,1.555641,0.479630,0.000000,0.000000
4.348845,87,0.000000,0.000000,2.010313,1.892821,0.000000,0.000000,0.000000,0.066615,1.045363,0.321650,0.266461,0.000000
4.898553,91,0.000000,0.000000,0.857068,1.674232,1.634393,0.000000,0.000000,1.634393,0.365673,0.100937,0.249810,0.314306
5.203189,97,0.000000,1.736883,0.564318,0.863299,1.123126,0.064329,0.257316,1.895074,0.344216,1.672554,0.132815,1.677097
7.348691,96,1.316250,0.050625,0.000000,0.000000,0.253125,0.000000,0.000000,0.202500,0.000000,1.316250,0.000000,0.000000
8.198671,78,0.164128,0.249915,0.000000,0.000000,0.000000,0.000000,1.624450,0.000000,0.000000,0.164128,0.062479,0.000000
8.448414,95,0.058150,0.147656,0.000000,0.059954,0.000000,0.000000,1.199577,0.000000,0.000000,0.058150,0.000000,1.555641
9.099166,88,0.000000,0.000000,0.000000,1.629175,1.629175,0.000000,0.297866,0.062661,0.062661,0.000000,0.250642,0.541337
11.048893,81,0.062500,1.687500,0.000000,1.875000,0.250000,0.062500,0.000000,0.062500,1.625000,1.625000,0.250000,0.000000
20.149624,74,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23.148628,43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.182365,0.000000,0.000000,0.000000,0.000000
23.300173,91,0.000000,0.000000,0.322917,0.000000,0.000000,0.258333,0.000000,1.626834,0.000000,0.000000,1.547068,0.064583
23.602058,91,0.000000,1.672554,0.314306,0.000000,0.000000,0.315774,0.000000,1.634393,0.257316,0.000000,1.634393,0.062861
23.752296,105,0.258333,1.161514,0.181548,1.611651,1.805401,1.728616,0.258333,1.180060,0.178694,1.417901,1.438393,1.805401
24.199043,87,0.114703,0.415379,0.070335,2.104241,0.860270,0.815903,0.114703,0.485298,0.069230,0.688216,0.789858,0.860270
26.849344,88,0.000000,0.000000,0.000000,0.423644,0.423644,0.000000,0.000000,0.000000,0.000000,0.000000,0.070607,0.070607
26.998934,43,0.000000,0.000000,0.258333,0.250158,0.250158,0.000000,0.000000,1.547068,0.000000,0.000000,0.000000,0.064583
29.748783,82,0.000000,0.000000,0.000000,0.000000,0.000000,0.051473,0.000000,0.000000,0.000000,0.000000,0.308837,0.000000
29.999281,29,0.266461,0.000000,0.000000,0.000000,0.000000,1.731996,0.000000,0.000000,0.000000,0.066615,0.182365,0.000000
30.248775,104,0.151943,0.239815,0.000000,0.239815,0.000000,0.987626,1.555641,0.000000,1.435734,0.000000,0.118103,0.000000
30.798574,68,0.062259,0.080748,0.000000,0.329785,1.618738,0.257478,0.484491,0.000000,2.165488,0.000000,0.000000,0.249037
31.399757,106,0.000000,0.000000,1.618738,0.140913,0.471925,0.249037,0.402519,0.000000,0.563148,0.249037,1.494219,1.697392
31.849337,86,1.646135,0.000000,2.075811,0.000000,0.227863,0.107432,0.107432,0.253252,0.164550,0.360676,0.644595,0.698311
33.600021,101,0.250000,0.000000,0.000000,0.000000,1.625001,1.625001,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000
34.650002,86,1.625163,0.000000,1.625163,0.000000,0.244871,0.182365,0.062506,0.250025,0.000000,0.250025,0.000000,0.000000
34.800846,93,1.184678,0.064583,1.184678,0.000000,1.805401,0.071790,0.000000,0.182258,0.064583,1.547068,0.000000,0.258333
35.598671,76,0.452446,0.000000,0.202637,0.000000,0.384034,1.623763,0.000000,0.000000,0.000000,0.329172,0.000000,0.054862
35.850090,31,0.212186,0.000000,0.304429,0.000000,0.157442,0.959222,0.000000,1.555641,0.000000,0.157442,0.000000,0.059954
36.498371,90,0.250642,0.250642,0.072674,0.000000,0.000000,1.779219,1.629175,0.436042,0.000000,0.062661,0.062661,0.000000
40.500221,86,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
40.648903,42,0.000000,0.287037,0.000000,0.000000,0.000000,0.000000,1.865741,0.000000,0.000000,0.000000,0.071759,0.000000
40.852032,108,1.598765,0.174825,0.266461,0.000000,0.000000,0.000000,1.136362,1.998457,0.000000,0.000000,0.000000,0.066615
42.745453,84,1.625000,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000
43.348824,106,0.470716,0.000000,1.618738,0.062259,0.000000,0.249037,0.311296,0.078453,0.000000,0.249037,1.494219,1.618738
43.548416,93,0.250158,0.066615,1.130952,0.000000,1.998457,0.430205,0.163744,0.000000,0.066615,1.731996,2.581230,1.064336
43.799576,68,0.165092,0.000000,0.580135,0.266461,1.177999,0.254032,0.096689,0.000000,1.731996,1.020656,1.522120,0.580135
43.999489,93,0.058150,0.128090,0.342564,0.187583,1.068595,0.150003,0.057094,0.000000,1.219292,2.450295,0.898797,0.342564
44.299919,91,0.000000,0.000000,0.403662,0.089721,0.549632,0.000000,0.000000,1.555641,0.538323,1.487436,0.429892,0.223801
46.199360,85,0.000000,1.625000,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000
46.699039,96,1.634393,0.585879,0.000000,0.000000,0.314306,0.000000,0.000000,0.251445,0.087170,1.634393,0.000000,0.000000
46.898975,100,1.623763,0.308837,0.000000,0.000000,1.731996,0.000000,0.000000,0.249810,0.051473,1.062054,0.000000,0.266461
47.249142,100,1.625072,0.098477,0.000000,0.257316,1.618738,0.000000,0.000000,0.250011,1.672554,0.468902,0.000000,0.249037
47.548607,100,1.624996,0.000000,0.000000,0.149542,0.957903,0.000000,0.000000,0.249999,0.972026,0.224274,0.000000,0.147370
