time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
2.298852,58,0.545496,0.303418,0.291636,0.578755,0.579322,0.409232,0.250740,0.361152,0.663942,0.560626,0.823367,0.633257,
2.449028,63,0.391520,0.235502,0.524475,0.581760,0.378293,0.260687,0.188799,0.243191,0.459927,0.461963,0.581222,0.428581,
2.598458,65,0.283416,0.150355,0.400057,0.581655,0.258189,0.378563,0.127206,0.159216,0.291875,0.336987,0.415110,0.274996,
2.899199,67,0.118154,0.068186,0.222619,0.224144,0.115405,0.266265,0.160768,0.581911,0.137501,0.161043,0.178477,0.139559,
3.199192,67,0.046595,0.029534,0.152396,0.087065,0.047578,0.109792,0.106847,0.838186,0.086193,0.069395,0.072446,0.074631,
3.500023,63,0.018938,0.014051,0.326911,0.605262,0.022442,0.044759,0.051492,0.389227,0.053348,0.032915,0.048619,0.031180,
4.199836,62,0.456565,0.282313,0.620534,0.635610,0.400763,0.311636,0.188969,0.316293,0.413914,0.586433,0.724725,0.477461,
4.449587,65,0.242229,0.160297,0.535787,0.619354,0.212398,0.339414,0.099310,0.149932,0.195869,0.330327,0.373264,0.221007,
4.748834,67,0.110750,0.096663,0.262581,0.242640,0.096176,0.277704,0.301194,0.511765,0.095604,0.161323,0.191924,0.109061,
4.949136,67,0.053750,0.052090,0.187685,0.118462,0.049652,0.137097,0.232036,0.764836,0.062111,0.097589,0.104918,0.088027,
5.249201,63,0.021335,0.023354,0.123840,0.579750,0.061552,0.054783,0.099062,0.392203,0.038720,0.039288,0.048979,0.038283,
5.500171,66,0.062502,0.012064,0.064779,0.304290,0.091926,0.543975,0.148065,0.195173,0.023457,0.115310,0.028072,0.021573,
5.749443,63,0.029579,0.007076,0.065891,0.662363,0.142307,0.255792,0.115754,0.101784,0.013810,0.055410,0.015279,0.010275,
6.698673,67,0.674153,0.215396,0.387179,0.608393,0.362217,0.363269,0.265262,0.481319,0.417884,0.608460,0.708173,0.502766,
7.648650,70,0.036799,0.016137,0.172739,0.031052,0.023125,0.402283,0.013544,0.029620,0.047390,0.056405,0.981359,0.028348,
7.849288,68,0.027721,0.013198,0.115284,0.034214,0.057005,0.236010,0.008036,0.022027,0.187966,0.308124,0.653522,0.018021,
8.448810,67,0.263696,0.179185,0.265796,0.279562,0.124546,0.128597,0.103928,0.612539,0.318956,0.344634,0.444809,0.146817,
8.699566,63,0.123728,0.098621,0.229398,0.669207,0.082812,0.061899,0.049745,0.284244,0.145855,0.162312,0.282235,0.071742,
9.048979,65,0.134828,0.038151,0.092481,0.413503,0.217577,0.519391,0.049103,0.103857,0.062821,0.177021,0.117540,0.040844,
9.298515,67,0.088504,0.019144,0.068357,0.191492,0.105872,0.355665,0.059152,0.501769,0.038251,0.112028,0.054669,0.035463,
