time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
1.849125,47,0.337217,0.293244,0.476156,0.495583,0.332610,0.367536,0.242871,0.297913,0.441856,0.671015,0.770077,0.488340,
2.448951,63,0.542142,0.197035,0.392695,0.368105,0.127504,0.113829,0.082678,0.115226,0.097730,0.181182,0.205128,0.202955,
2.998578,67,0.118247,0.083398,0.224993,0.215167,0.187732,0.148674,0.310526,0.307513,0.246965,0.324258,0.299839,0.279507,
4.148663,59,0.416499,0.388909,0.474443,0.568774,0.443787,0.344818,0.224646,0.292688,0.471565,0.648410,0.683305,0.577900,
4.650083,63,0.308514,0.385997,0.526470,0.429949,0.139249,0.164536,0.141316,0.228071,0.180758,0.226593,0.378256,0.283229,
5.148903,75,0.088124,0.108090,0.162030,0.358670,0.180954,0.062821,0.123242,0.249455,0.176873,0.285441,0.610546,0.250872,
6.549667,83,0.338345,0.227081,0.479174,0.506999,0.314164,0.232154,0.323316,0.625887,0.518269,0.560548,0.790672,0.649354,
7.049802,63,0.374817,0.114168,0.214094,0.310868,0.141759,0.095141,0.220260,0.398715,0.308926,0.253607,0.484099,0.423049,
7.549400,62,0.277426,0.119786,0.172202,0.268472,0.089687,0.043104,0.184049,0.129338,0.110852,0.322921,0.417232,0.444752,
8.099500,61,0.239105,0.374559,0.356026,0.140217,0.047937,0.075503,0.121346,0.239490,0.284291,0.318357,0.331798,0.186076,
8.649613,69,0.165636,0.245287,0.185120,0.359455,0.216886,0.184930,0.137483,0.188453,0.174483,0.462367,0.168109,0.070960,
9.198984,58,0.059142,0.102568,0.334245,0.237665,0.104220,0.092343,0.067961,0.168785,0.368295,0.307450,0.219695,0.046011,
10.249906,51,0.343497,0.447030,0.532950,0.539997,0.282288,0.223075,0.244243,0.484809,0.349307,0.457121,0.617919,0.376790,
10.799063,63,0.153416,0.150596,0.429843,0.542005,0.198913,0.164082,0.259739,0.292305,0.132846,0.204825,0.325992,0.336233,
11.349579,64,0.169200,0.173906,0.441443,0.459239,0.308897,0.130429,0.144379,0.315194,0.242097,0.106730,0.119695,0.133452,
11.899114,77,0.255347,0.157289,0.229362,0.185309,0.150503,0.343810,0.376944,0.186826,0.099093,0.206548,0.103832,0.101742,
12.848704,75,0.402500,0.351708,0.560376,0.577282,0.372250,0.222930,0.186578,0.405145,0.518325,0.544808,0.764551,0.450830,
13.448441,72,0.632012,0.079644,0.141627,0.244019,0.212024,0.167442,0.302291,0.265462,0.106250,0.185942,0.201313,0.523415,
14.048746,69,0.294875,0.111316,0.049721,0.164723,0.279598,0.136126,0.481815,0.114541,0.058322,0.249222,0.203416,0.585019,
