time,playingmode,timeout,timeoutenable,continuity,outputprobability,cut,timestretch,regionmaskenable,regionmasklow,regionmaskhigh
1.247907,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.297680,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.347994,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.396693,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.450363,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.498359,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.546590,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.597127,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.651991,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.697614,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.747053,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.796895,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.848997,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.899552,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.947078,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
1.996601,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.047569,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.098044,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.147362,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.198969,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.247593,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.297811,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.347095,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.396609,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.447907,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.496597,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.546967,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.597526,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.650987,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.697515,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.746871,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.796781,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.847017,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.898477,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.949405,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
2.997242,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.047804,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.096745,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.149964,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.197491,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.247839,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.297360,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.348569,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.396578,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.447247,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.496878,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.548036,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.597252,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.649009,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.697029,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.747340,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
3.797739,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.899465,1.000000
