time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
5.198029,62,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.498004,90,0.239815,0.239815,0.000000,0.000000,0.000000,1.555641,1.555641,0.000000,0.000000,0.059954,0.059954,0.000000
6.549126,72,1.625163,0.000000,0.000000,0.000000,0.062506,0.178807,0.178807,0.250025,0.000000,0.000000,0.000000,0.000000
9.548749,86,0.202628,0.000000,0.202628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9.848100,89,0.304426,0.000000,1.555641,0.000000,0.000000,1.555641,0.059954,0.000000,0.000000,0.299769,0.000000,0.000000
12.048756,93,0.000000,0.000000,0.000000,0.000000,0.164025,0.000000,0.000000,0.000000,0.000000,1.066162,0.000000,0.000000
13.499441,89,0.250001,0.000000,0.000000,0.000000,0.000000,1.625006,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000
13.648630,88,0.202500,0.000000,1.865741,0.000000,1.865741,1.316252,0.071759,0.000000,0.071759,0.337662,0.000000,0.287037
13.998718,90,0.257316,0.257316,0.920454,0.000000,0.920454,1.718235,1.672554,0.000000,0.000000,0.141608,0.064329,0.141608
14.348504,95,0.134588,0.134588,0.365746,0.064329,0.365746,0.882577,1.064845,0.000000,0.000000,0.060958,0.000000,1.672554
14.498153,82,0.088303,0.088303,0.304549,0.000000,0.239966,0.788153,0.708515,0.000000,0.000000,0.000000,1.547068,1.161514
15.197943,99,0.062393,1.622217,0.000000,1.622217,0.249572,0.196074,0.072724,0.062393,1.622217,1.622217,0.614516,0.220750
16.448589,106,0.000000,0.071872,1.624979,1.687478,0.000000,0.249997,0.249997,0.062499,0.071872,0.321868,1.749977,1.624979
16.598537,90,0.258333,0.258333,1.184635,1.184635,0.000000,1.729320,1.600153,0.000000,0.000000,0.182252,1.275761,1.184635
16.748814,79,0.194250,0.194250,0.765338,0.777239,0.000000,1.379645,1.282520,1.865741,0.000000,0.119575,0.837027,0.717452
17.598135,90,0.250077,0.250077,0.071790,0.071790,0.000000,1.625500,1.625500,0.296254,0.000000,0.062519,0.134310,0.071790
17.848207,104,0.147592,0.250007,0.000000,0.239815,0.000000,0.959350,1.625044,0.157442,1.435734,0.000000,0.062502,0.000000
18.449486,77,0.250526,0.321248,0.000000,0.072674,0.000000,1.628420,1.927490,0.000000,0.436042,0.062632,0.062661,0.000000
18.598705,81,0.202689,0.274490,0.287037,0.000000,0.287037,1.317481,1.494335,1.865741,0.286087,1.865741,0.050683,0.071759
18.799465,89,0.378019,0.119711,0.194250,0.000000,0.194250,2.025812,0.882390,1.262625,0.168932,1.327208,0.000000,0.000000
18.998648,88,0.239408,0.070688,0.114703,0.258333,1.547068,1.416756,0.488738,0.745567,1.611651,0.745567,0.000000,0.258333
20.599009,87,0.000000,0.000000,0.000000,1.624998,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000
21.548485,85,0.000000,1.625367,0.000000,0.225142,0.000000,0.062514,0.000000,0.000000,0.250056,0.000000,0.000000,0.000000
21.699200,89,0.258333,1.184447,0.258333,0.356810,0.258333,1.547068,0.000000,1.547068,1.600124,1.611651,0.000000,0.064583
23.100199,88,0.000000,0.000000,0.000000,0.000000,1.624990,0.055597,0.000000,0.055597,0.118097,0.055597,0.000000,0.249999
25.499077,89,0.107617,0.000000,0.107617,0.000000,0.000000,0.699509,0.107617,0.699509,0.000000,0.000000,0.000000,0.699509
26.098291,88,0.062259,0.000000,0.000000,0.249037,1.618738,0.164128,0.000000,0.164128,1.680997,0.000000,0.000000,0.413165
26.848330,93,0.000000,0.062571,0.000000,0.057094,0.592850,0.000000,0.000000,0.000000,0.342564,1.626855,0.000000,0.057094
26.898571,88,0.075000,0.056207,0.000000,0.300000,1.602607,0.000000,0.000000,0.000000,1.602778,1.461387,0.000000,0.300000
27.248505,81,0.000000,0.064329,0.000000,0.137289,0.813400,0.000000,0.000000,0.000000,0.822175,1.737459,0.000000,0.137289
27.548107,104,0.000000,0.000000,0.000000,0.305480,0.378624,0.000000,0.000000,0.000000,1.796145,0.989835,0.000000,0.065665
