Feature,Values
Pitch,98,102,95,95,99,102,97,59,94,92,97,101,63,101,98,92,57,107,100,99,94,72,69,68,101,63,56,94,101,56,105,100,114,94,85,100,100,112,112,99,99,59,56,92,97,62,55,55,62,57,61,55,63,56,56,98,108,97,59,97,104,61,64,60,67,72,55,62,102,102,104,103,101,104,104,104,100,110,101,102,57,94,93,97,97,98,99,68,62,68,64,69,57,57
Intensity,110,98,113,108,112,100,115,49,108,116,103,82,103,110,102,100,86,95,113,115,112,86,86,45,103,87,32,104,79,100,94,95,41,65,66,73,74,89,89,107,107,86,19,114,114,94,100,100,80,75,80,93,93,94,101,112,94,83,79,114,107,75,77,95,96,81,87,73,71,94,12,51,71,91,86,93,109,19,35,87,96,109,105,100,103,98,106,74,69,78,66,73,62,47
Duration,1.8984375,1.2583333333333333,0.05364583333333333,0.3255208333333333,0.6567708333333333,0.384375,0.1546875,0.23489583333333333,0.18125,0.5385416666666667,0.09583333333333333,0.709375,0.11197916666666667,0.0640625,0.18697916666666667,0.14375,0.11197916666666667,0.15989583333333332,0.9010416666666666,0.5708333333333333,0.4265625,0.10677083333333333,0.0375,0.090625,0.5760416666666667,0.04791666666666666,0.12239583333333333,0.3416666666666667,0.06927083333333334,0.17760416666666667,0.06927083333333334,0.4427083333333333,0.565625,0.08020833333333333,0.04791666666666666,0.17604166666666665,0.1546875,1.7916666666666667,0.19739583333333333,0.5864583333333333,0.8963541666666667,0.17083333333333334,0.090625,0.48020833333333335,0.6713541666666667,0.04791666666666666,0.08541666666666667,0.3359375,0.0375,0.03177083333333333,0.053125,0.075,0.15989583333333332,0.0375,0.5604166666666667,0.3520833333333333,0.16510416666666666,0.09635416666666667,0.08020833333333333,0.15,0.5708333333333333,0.042708333333333334,0.03177083333333333,0.1703125,0.20833333333333334,0.05364583333333333,0.0640625,0.090625,1.6375,0.3520833333333333,0.058854166666666666,0.17552083333333332,0.17604166666666665,0.13854166666666667,0.10104166666666667,0.4322916666666667,0.11770833333333333,0.05364583333333333,0.058854166666666666,0.17604166666666665,0.14375,0.31979166666666664,0.22395833333333334,0.2828125,0.128125,0.26666666666666666,0.22916666666666666,1.7171874999999999,0.08020833333333333,0.1546875,0.7890625,0.128125,0.09583333333333333,0.11197916666666667
Pitch Entropy,4.730670843289957
Intensity Entropy,5.384234931801629
Duration Entropy,5.937151617450954
