time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
4.198615,101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10.099683,65,0.250000,0.000000,1.625000,0.000000,0.000000,1.625000,0.062500,0.000000,0.000000,0.312500,0.000000,0.000000
12.849188,85,1.625000,1.625000,0.000000,0.062500,1.625000,0.062500,0.250000,0.250000,0.312500,0.000000,0.000000,1.625000
14.598978,60,0.062500,0.000000,0.062500,0.250000,0.000000,0.250000,0.000000,0.000000,1.625000,0.000000,1.625000,0.000000
16.850468,85,0.959546,0.959546,0.000000,0.000000,0.000000,0.000000,0.000000,0.147622,0.147622,0.000000,0.000000,0.000000
20.049631,95,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079766,0.000000,0.079766
20.352352,72,1.555641,0.000000,0.000000,0.059954,0.059954,0.000000,0.239815,0.239815,0.000000,0.000000,0.000000,1.555641
20.898758,72,0.484491,0.249037,0.000000,0.000000,0.000000,0.000000,1.618738,0.080748,0.000000,0.000000,0.062259,0.484491
21.299248,85,1.718432,1.593298,0.000000,0.000000,0.061281,0.061281,0.775901,0.245123,0.245123,0.000000,0.000000,0.187702
21.600025,90,1.686707,1.741528,0.000000,0.000000,0.062571,0.062571,1.898205,0.250285,0.250285,0.000000,0.059954,0.059851
21.999361,83,0.698977,0.755975,0.000000,0.063313,0.000000,0.000000,0.840176,0.107535,0.107535,0.000000,0.000000,1.646135
23.101130,83,0.000000,0.000000,0.062496,0.000000,0.000000,0.249983,0.000000,0.000000,0.000000,0.000000,1.624891,0.165077
23.449224,57,2.573788,0.306403,1.593298,0.061281,1.715859,0.119580,1.593298,0.490245,0.061281,1.838420,0.777267,1.838420
23.599617,56,2.003097,0.249037,1.200032,0.258333,1.292343,0.078456,1.618738,0.369241,1.547068,1.384653,0.062259,1.384653
23.999390,57,0.777918,0.311707,0.429154,0.250642,0.675883,0.000000,1.625163,0.143051,1.629175,1.675262,0.062506,0.500680
24.299564,102,0.342105,0.387444,0.205263,0.147791,0.352027,0.000000,2.515230,0.000000,0.960642,0.953966,0.000000,0.205263
24.499865,102,0.228223,0.338619,0.347265,0.353730,0.167467,0.000000,2.157434,1.731996,2.081072,0.519976,0.000000,0.147419
24.698521,43,0.000000,0.214868,0.423803,0.208874,0.051173,0.000000,1.370904,2.752652,1.226782,0.307041,0.000000,0.066615
24.949070,75,0.000000,0.163097,0.250252,1.731996,0.266461,0.000000,1.294186,1.576889,0.677948,1.731996,0.266461,2.797840
25.148563,84,1.731996,0.051274,0.150233,1.097363,0.235440,0.266461,0.709910,0.963924,0.360289,1.097363,1.731996,1.772663
25.699070,62,1.944768,0.249037,1.618738,0.344399,0.062259,0.075256,1.680997,0.418447,1.618738,0.535124,0.450549,0.476812
26.848606,93,1.713809,0.062498,0.088857,0.000000,1.874944,0.000000,0.088857,0.249993,0.151355,1.624952,0.000000,0.249993
27.449257,44,0.736956,0.000000,0.250642,0.250642,2.123436,1.629175,0.000000,1.699784,1.629175,0.486313,0.000000,0.383912
28.048815,33,1.769071,0.062259,0.078542,0.078542,0.634997,0.471253,0.000000,0.471253,0.471253,1.690529,0.000000,0.078542
28.649561,48,2.053908,0.062661,0.250642,0.062661,0.463949,1.629175,0.250642,1.754496,0.079858,1.912330,0.000000,1.629175
29.950085,59,0.064500,0.000000,0.000000,0.062501,0.000000,0.064500,0.250002,0.064500,0.000000,0.064500,0.000000,1.689514
31.099106,51,1.625072,1.625072,0.000000,1.625072,0.062503,0.062503,0.000000,0.312514,0.250011,0.000000,0.250011,0.098477
31.349506,49,1.184609,1.184609,0.064583,1.184609,0.000000,0.258333,0.000000,0.182248,0.182248,0.000000,1.600149,0.052334
31.499619,37,0.645692,1.633132,1.611651,0.645692,1.547068,1.851060,0.064583,0.000000,0.258333,0.322917,2.035010,0.258333
31.749535,80,0.447890,2.908037,2.868358,0.647736,1.136362,1.393623,0.066615,0.000000,1.906821,0.441286,1.368783,0.174825
31.899567,68,0.548056,1.913732,1.890302,0.671056,0.671011,2.269695,0.000000,0.000000,2.223759,0.290816,0.777874,0.103232
32.248497,55,0.470713,0.834578,0.834578,0.303118,0.296254,2.245972,0.000000,1.672554,1.104756,0.064329,0.372055,0.064329
32.548664,55,0.250285,0.316749,1.879200,0.000000,0.085019,1.711874,0.064329,1.626855,0.398318,0.319887,0.135056,0.062571
32.703274,63,0.182111,0.157140,1.310059,1.547068,1.602849,1.239504,0.516667,1.248307,0.064583,0.178694,0.314114,2.448302
32.798553,45,0.300000,0.075000,1.677778,1.558796,1.738889,1.672798,0.479630,1.732752,0.059954,1.527778,0.239815,2.518056
32.899101,66,0.209250,0.339350,1.357750,1.022726,1.153305,1.342063,1.865741,1.342063,0.000000,1.253125,0.229102,1.652096
32.949070,86,0.169492,2.166667,3.266444,0.828408,0.934177,1.170404,1.815329,1.087071,0.333333,1.348365,0.194063,1.338198
33.148804,85,0.100084,2.387154,2.910767,0.451539,0.551622,0.757134,1.139622,0.641904,0.460917,1.066949,0.075256,0.752564
33.348858,43,0.258333,1.637265,2.082844,0.177753,0.325727,1.547068,0.557455,1.547068,0.299410,0.687339,0.000000,0.420089
33.549042,67,0.441286,0.914870,2.082147,0.171576,1.889438,2.780946,0.552524,2.780946,0.066615,0.524614,0.000000,2.036803
33.749531,78,0.290816,0.684052,1.384972,1.731996,1.281270,1.838686,1.861578,1.838686,0.000000,0.259472,0.333076,1.375062
33.998405,88,0.154551,0.390750,1.694483,1.097363,2.330133,0.927308,1.166228,0.927308,0.066615,0.260690,0.168825,0.964287
34.099121,53,0.287037,0.284857,1.278729,0.738441,1.696111,2.025718,0.850180,0.676008,0.000000,0.196728,0.123073,0.702965
34.399590,39,0.394605,1.731419,0.564565,1.779358,0.695271,2.357296,0.353194,0.215555,0.257316,0.064329,1.860077,0.231947
34.448608,39,0.331814,1.508968,0.457298,1.646135,1.050549,1.934023,0.286087,0.125291,0.220610,2.305556,1.576914,0.075256
35.099266,71,1.742304,0.302812,0.069743,0.739396,1.775097,0.442442,0.501285,0.250642,1.679643,0.654992,0.373827,2.631744
35.248783,71,1.688356,0.263258,0.000000,0.592218,1.759095,0.256904,0.500254,0.250127,1.625825,1.976808,0.198675,2.626332
35.506367,83,1.066403,0.070389,0.133230,0.329724,1.141714,0.603311,0.594585,0.164062,1.066403,1.249038,2.868229,3.044492
41.700844,49,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
