time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
5.099041,57,0.000771,0.001350,0.000831,0.002441,0.234837,0.051589,0.994646,0.312655,0.003501,0.001323,0.000965,0.001575,
7.548929,64,0.000445,0.000001,0.000000,0.000001,0.999675,0.177242,0.055150,0.011289,0.000005,0.000012,0.000000,0.001461,
8.299160,64,0.001140,0.000002,0.000000,0.000000,0.999968,0.212990,0.062705,0.016594,0.000242,0.001101,0.000000,0.002360,
12.699909,64,0.193227,0.085417,0.151774,0.454665,0.696831,0.795224,0.383726,0.225211,0.189817,0.328798,0.301763,0.134027,
15.399783,66,0.374159,0.267180,0.208750,0.445982,0.402803,0.601486,0.441864,0.348767,0.582173,0.581086,0.463988,0.489343,
17.549227,66,0.143629,0.183671,0.315940,0.541108,0.385606,0.402776,0.584758,0.402462,0.583545,0.434145,0.375071,0.187882,
19.349497,66,0.714967,0.155665,0.123960,0.282699,0.276484,0.199024,0.169591,0.220631,0.225001,0.346213,0.413641,0.748563,
21.250311,66,0.382661,0.205187,0.316675,0.329337,0.342351,0.476001,0.705383,0.306530,0.156254,0.215394,0.272388,0.450596,
22.549042,66,0.012203,0.005922,0.005653,0.006608,0.501538,0.060948,0.969251,0.112445,0.004185,0.005693,0.008893,0.010125,
24.148937,64,0.095082,0.056341,0.056431,0.065338,0.935901,0.248696,0.270330,0.108644,0.057072,0.063886,0.072157,0.088397,
26.448566,66,0.191613,0.297844,0.201177,0.361345,0.296377,0.565615,0.616551,0.330326,0.396878,0.362125,0.222889,0.258475,
27.348764,47,0.016537,0.024124,0.026299,0.281831,0.030107,0.059973,0.965197,0.082960,0.078824,0.026109,0.016716,0.021651,
29.848612,80,0.217434,0.219517,0.227999,0.358213,0.377179,0.527680,0.245884,0.485859,0.780018,0.416628,0.295216,0.227658,
30.599434,66,0.044022,0.038082,0.033309,0.048958,0.137677,0.074107,0.911253,0.094153,0.085724,0.057583,0.055963,0.049289,
32.148811,64,0.004731,0.000271,0.000236,0.000505,0.993784,0.030783,0.200780,0.008872,0.000607,0.000408,0.000397,0.000421,
33.299210,64,0.305686,0.221227,0.136707,0.199349,0.784672,0.400771,0.410015,0.255635,0.337279,0.266960,0.259878,0.320576,
42.099461,77,0.000000,0.000000,0.000001,0.000000,0.000000,0.000000,0.000275,1.000000,0.043251,0.000000,0.000000,0.000000,
42.649742,79,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000272,1.000000,0.030936,0.000000,0.000000,0.000000,
43.848881,79,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000417,1.000000,0.013523,0.000000,0.000000,0.000388,
44.449722,67,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000311,1.000000,0.026755,0.000000,0.000000,0.000062,
45.998714,79,0.000001,0.000000,0.000016,0.000000,0.000000,0.000000,0.000374,1.000000,0.014367,0.000000,0.000001,0.000647,
48.899239,67,0.379566,0.285253,0.258036,0.481946,0.609939,0.716369,0.364505,0.227757,0.611458,0.362922,0.262800,0.191458,
53.249489,71,0.000057,0.002607,0.000345,0.000219,0.000001,0.002352,0.010156,0.000118,0.000002,0.000007,0.475634,0.999999,
53.950535,59,0.004029,0.356235,0.058624,0.001805,0.000006,0.001506,0.032581,0.039185,0.000000,0.000001,0.364630,1.000000,
54.549801,59,0.001204,0.135768,0.022360,0.000381,0.000001,0.001666,0.019900,0.014304,0.000000,0.000000,0.314140,1.000000,
55.398121,71,0.000201,0.029157,0.004535,0.000024,0.000000,0.003020,0.022110,0.002072,0.000000,0.000000,0.305104,1.000000,
57.849800,61,0.013335,0.964572,0.129140,0.001502,0.002260,0.000304,0.039781,0.047231,0.003723,0.000161,0.166840,0.419359,
59.198750,71,0.000259,0.020736,0.002734,0.000023,0.000035,0.005054,0.026176,0.000883,0.000056,0.000002,0.369207,0.991381,
60.450016,59,0.537403,0.479124,0.442301,0.548129,0.572168,0.651070,0.454107,0.433561,0.547150,0.470033,0.622037,0.711211,
61.549297,66,0.023094,0.015277,0.016240,0.020012,0.273959,0.096972,0.981511,0.462340,0.019206,0.018176,0.024185,0.028791,
62.199608,64,0.003013,0.001932,0.002053,0.002530,0.908200,0.241261,0.258607,0.125197,0.002428,0.002298,0.003058,0.004177,
62.699284,64,0.000872,0.000393,0.000417,0.000514,0.981343,0.201097,0.104630,0.037645,0.000494,0.000467,0.000621,0.002417,
65.198860,64,0.000001,0.000000,0.000000,0.000000,0.762723,0.126032,0.788494,0.211697,0.000000,0.000000,0.000000,0.000006,
