time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.752178,88,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.148757,66,0.000000,0.956594,0.119574,0.119574,0.119574,0.119574,1.554465,0.777232,0.896807,0.777232,0.777232,0.000000
5.698667,66,1.680997,0.431402,1.930034,0.249037,0.062259,1.743256,1.863362,1.618738,1.801103,0.370613,1.680997,0.062259
7.148427,59,0.000000,0.062500,1.749996,1.687496,1.749995,0.250000,0.499999,1.625000,0.062500,1.624996,1.749999,3.124992
7.498742,100,0.000000,0.061281,2.430318,0.777234,2.430319,0.119574,0.300430,2.370530,0.000000,2.493093,0.837020,1.739803
8.699289,54,1.750035,3.250064,0.143305,3.125062,0.643315,1.937538,1.875037,0.455811,0.500010,3.205866,1.812536,1.625032
11.848950,94,0.088629,0.000000,0.088629,0.177259,0.000000,0.000000,0.088629,0.000000,0.177259,0.177259,0.177259,0.088629
12.698439,94,1.749408,0.374873,1.686929,3.248900,0.499831,0.249915,1.624450,0.374873,2.624112,2.624112,1.874366,1.624450
13.752207,88,0.476645,0.062496,0.226661,0.586088,1.624891,1.624891,0.359427,0.000000,1.851553,1.843779,1.679613,1.859327
14.498379,63,0.301285,0.249810,0.000000,0.411782,0.558660,1.807709,1.675238,0.000000,1.623763,1.932613,0.308850,0.360326
15.099354,94,1.743256,0.451981,1.680997,2.370877,0.576500,0.771930,2.089294,0.311296,3.085441,2.928590,1.775678,1.618738
15.999256,81,0.475777,0.062514,0.288234,1.681888,0.250056,1.625367,0.225720,0.062514,0.376201,1.926327,1.825635,0.225720
16.499687,82,1.697255,0.000000,1.697255,0.774384,1.634393,0.774384,0.062861,0.251445,1.634393,0.600071,1.983017,0.251445
17.098400,80,0.422012,1.629175,0.422012,0.221612,1.925865,1.699510,1.629175,0.070335,0.531983,0.158951,0.510628,1.699510
18.049223,77,1.750395,0.225399,1.625367,0.000000,1.838147,1.850766,0.287913,0.250056,0.062514,0.312570,0.000000,0.475455
19.148994,64,0.098462,1.625072,0.098462,1.625072,0.098462,0.098462,0.000000,0.062503,0.250011,0.000000,0.250011,0.000000
19.799263,66,1.680997,0.719762,2.054552,0.719762,0.062259,1.743256,1.680997,3.112957,1.618738,0.311296,1.759451,0.124518
22.199444,62,0.699509,0.000000,0.699509,0.000000,0.000000,0.000000,0.000000,0.107617,0.000000,0.107617,0.000000,0.000000
22.699039,64,1.634393,0.000000,1.634393,0.000000,1.634393,0.000000,0.062861,1.760116,0.062861,0.251445,0.000000,0.251445
24.999777,49,0.000000,0.863592,0.863592,0.000000,0.863592,0.132860,0.000000,0.000000,0.132860,0.132860,0.863592,0.132860
