time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
1.048556,55,0.179725,0.124926,0.058866,0.301914,0.750971,0.809352,0.308715,0.288731,0.234060,0.210954,0.109838,0.118375,
2.099937,60,0.968885,0.039183,0.005725,0.016152,0.031230,0.033748,0.015552,0.015154,0.013550,0.015247,0.007550,0.138627,
3.048497,61,0.177611,0.934575,0.022151,0.000782,0.001512,0.001634,0.000753,0.000734,0.000656,0.000738,0.000366,0.014106,
3.248676,60,0.287451,0.966008,0.020762,0.000406,0.000786,0.000849,0.000391,0.000381,0.000341,0.000384,0.000191,0.046879,
3.399118,60,0.554833,0.864875,0.018883,0.000253,0.000489,0.000528,0.000243,0.000237,0.000212,0.000239,0.000121,0.107601,
3.598804,60,0.758173,0.627602,0.014121,0.000137,0.000266,0.000287,0.000132,0.000129,0.000115,0.000130,0.000066,0.144649,
3.848477,60,0.892812,0.425895,0.009844,0.000061,0.000118,0.000127,0.000059,0.000057,0.000051,0.000057,0.000030,0.160415,
4.049145,60,0.943713,0.441195,0.011273,0.000032,0.000062,0.000067,0.000031,0.000030,0.000027,0.000030,0.000016,0.164897,
4.198697,60,0.964983,0.554039,0.014892,0.000020,0.000038,0.000042,0.000019,0.000019,0.000017,0.000019,0.000010,0.168201,
4.549505,60,0.938073,0.833696,0.022761,0.000007,0.000013,0.000014,0.000006,0.000006,0.000006,0.000006,0.000004,0.167302,
4.699327,60,0.920621,0.896539,0.025506,0.000004,0.000008,0.000009,0.000004,0.000004,0.000003,0.000004,0.000003,0.161816,
4.898948,61,0.772758,0.945670,0.027343,0.000002,0.000004,0.000005,0.000002,0.000002,0.000002,0.000002,0.000001,0.132887,
5.099420,61,0.669149,0.971470,0.027514,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.112009,
5.249310,61,0.583997,0.982251,0.027097,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.100373,
5.548381,61,0.550059,0.993131,0.026832,0.000000,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.097380,
5.799116,61,0.564159,0.996955,0.027073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096398,
5.998705,60,0.536599,0.998352,0.026846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093463,
6.248885,60,0.562029,0.999269,0.025791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.102551,
6.448095,60,0.694573,0.999616,0.025773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.126047,
6.599312,60,0.768542,0.999761,0.026052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.145408,
6.748833,60,0.833829,0.999293,0.026227,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.161455,
6.999054,60,0.923806,0.936982,0.024783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000002,0.172797,
7.248951,60,0.924439,0.963050,0.026124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.181445,
7.448591,60,0.946958,0.970780,0.026504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000003,0.181366,
7.748747,60,0.872903,0.988570,0.027002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.159191,
7.898319,60,0.830094,0.993008,0.027083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.150847,
8.049100,60,0.773793,0.995650,0.026724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.140070,
