time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
9.599476,49,0.000000,0.000000,0.000000,0.000039,0.003083,0.001115,0.000000,0.000000,0.013643,1.000000,0.485140,0.000027,
9.798761,58,0.000000,0.000000,0.000000,0.000096,0.003839,0.001410,0.000000,0.000000,0.012652,1.000000,0.530010,0.000026,
10.048867,57,0.000000,0.000000,0.000000,0.000054,0.004051,0.001607,0.000000,0.000000,0.010432,1.000000,0.613402,0.000024,
10.198494,58,0.000000,0.000000,0.000000,0.000034,0.004243,0.001762,0.000000,0.000000,0.008869,1.000000,0.677206,0.000021,
10.398775,57,0.000000,0.000000,0.000000,0.000018,0.003950,0.001693,0.000007,0.000000,0.007632,1.000000,0.752189,0.000015,
10.598544,58,0.000000,0.000000,0.000000,0.000010,0.003844,0.001635,0.000004,0.000000,0.006730,1.000000,0.813298,0.000010,
10.799102,57,0.000000,0.000000,0.000000,0.000005,0.003549,0.001529,0.000002,0.000000,0.006317,1.000000,0.832562,0.000008,
10.949192,57,0.000000,0.000000,0.000000,0.000003,0.003617,0.001533,0.000001,0.000000,0.006365,1.000000,0.819118,0.000007,
11.099614,57,0.000000,0.000000,0.000000,0.000002,0.003877,0.001618,0.000001,0.000000,0.006671,1.000000,0.786424,0.000009,
25.998535,57,0.003214,0.002247,0.001533,0.003096,0.018131,0.005755,0.003905,0.004374,0.376083,0.995803,0.062284,0.005671,
26.199625,69,0.001746,0.001221,0.000833,0.001756,0.017104,0.003134,0.002121,0.002376,0.372458,0.997720,0.039702,0.003083,
27.499500,57,0.000235,0.000030,0.000013,0.000032,0.000854,0.000051,0.000034,0.000038,0.115405,0.999964,0.591100,0.001296,
35.899025,55,0.362400,0.335553,0.356250,0.376169,0.417338,0.514591,0.321838,0.474693,0.720383,0.362980,0.265870,0.290777,
40.749321,71,0.000402,0.042945,0.011012,0.000000,0.000000,0.000097,0.004248,0.004162,0.000000,0.000000,0.089855,1.000000,
41.948818,59,0.006627,0.924455,0.205468,0.000077,0.000119,0.000012,0.006942,0.028806,0.003282,0.000295,0.030199,0.258749,
59.848640,61,0.015672,0.157349,0.016982,0.016294,0.946516,0.158418,0.010820,0.200727,0.418200,0.670462,0.472872,0.049704,
59.999268,57,0.022076,0.193168,0.019625,0.023603,0.967836,0.146408,0.014796,0.227070,0.417205,0.681334,0.490653,0.061300,
60.199127,57,0.036848,0.229457,0.021465,0.038057,0.982528,0.138248,0.021559,0.257157,0.411875,0.677515,0.508907,0.071010,
60.349731,57,0.053986,0.247834,0.021299,0.051250,0.989130,0.139562,0.025000,0.267794,0.404133,0.653039,0.528193,0.071684,
60.499622,57,0.066466,0.257277,0.020735,0.059463,0.993238,0.141456,0.027015,0.272487,0.398366,0.627839,0.540039,0.069800,
60.748688,57,0.079245,0.251898,0.019942,0.065460,0.997003,0.148239,0.027745,0.271301,0.379036,0.576298,0.556344,0.064373,
60.948730,57,0.084261,0.246385,0.019093,0.067447,0.998426,0.152321,0.028693,0.266635,0.361004,0.541563,0.562534,0.061194,
61.199791,57,0.071596,0.232030,0.019093,0.061538,0.999278,0.155329,0.029994,0.272075,0.338620,0.511401,0.562980,0.055407,
62.949551,57,0.001332,0.019943,0.003246,0.000962,0.684896,0.152294,0.000536,0.022095,0.697395,0.783118,0.357861,0.003322,
65.098907,56,0.378280,0.268670,0.227574,0.357843,0.379078,0.349940,0.257316,0.425719,0.720590,0.713709,0.660939,0.357686,
66.248711,57,0.013768,0.046826,0.013070,0.011546,0.522146,0.144869,0.008581,0.060472,0.656423,0.982447,0.427718,0.025830,
66.798843,57,0.007164,0.111034,0.015732,0.008572,0.905582,0.165779,0.005494,0.136419,0.612841,0.745663,0.795778,0.022942,
67.199173,58,0.002167,0.039532,0.006074,0.002445,0.409846,0.075241,0.001569,0.045362,0.556856,0.464037,0.941744,0.008716,
75.348846,57,0.000001,0.000180,0.000000,0.000211,0.078067,0.000482,0.000002,0.004355,0.919247,0.984970,0.020827,0.000034,
100.449326,56,0.413548,0.395935,0.306979,0.424492,0.629855,0.633818,0.356070,0.291852,0.341972,0.451987,0.379789,0.284340,
