time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
3.399630,49,0.215247,0.173913,0.149012,0.654006,0.539244,0.588097,0.430541,0.223685,0.225226,0.325095,0.291399,0.193468,
6.099847,71,0.728017,0.267055,0.412725,0.384978,0.371764,0.295999,0.244335,0.381539,0.356120,0.344398,0.369700,0.593717,
8.048758,71,0.262358,0.145231,0.079233,0.395900,0.344921,0.393078,0.457387,0.325686,0.256951,0.320430,0.269130,0.501809,
8.849688,71,0.177832,0.037768,0.021301,0.209010,0.037937,0.040373,0.266135,0.076543,0.028492,0.093550,0.036361,0.960708,
9.749790,72,0.442750,0.358927,0.351166,0.465705,0.463527,0.422336,0.309539,0.446017,0.452275,0.289493,0.242928,0.602673,
10.298520,71,0.275904,0.110744,0.097422,0.470680,0.262840,0.167202,0.174257,0.131634,0.162531,0.240965,0.138563,0.578862,
11.699453,71,0.235439,0.033161,0.008808,0.235977,0.008192,0.004317,0.296576,0.051237,0.004853,0.087117,0.007294,0.994550,
12.399538,72,0.319637,0.213316,0.649126,0.569016,0.519305,0.345713,0.361310,0.347970,0.380823,0.327053,0.264175,0.426863,
12.999045,71,0.226887,0.092965,0.121053,0.471682,0.101077,0.066281,0.419240,0.135510,0.071227,0.181793,0.076779,0.916203,
13.549720,71,0.132498,0.041098,0.034811,0.540418,0.024315,0.017510,0.496206,0.055888,0.025118,0.156032,0.047774,0.984283,
14.148520,71,0.096246,0.021914,0.017861,0.358855,0.007216,0.004692,0.363107,0.031493,0.004633,0.084084,0.172129,0.901276,
15.748436,71,0.212206,0.321620,0.368643,0.501123,0.618768,0.589724,0.395286,0.214926,0.252991,0.371294,0.347084,0.369828,
16.348532,71,0.351778,0.082060,0.092981,0.265995,0.163425,0.121659,0.263055,0.227367,0.059335,0.126499,0.081002,0.761955,
17.149048,71,0.160849,0.029740,0.011094,0.369292,0.018319,0.010487,0.374449,0.060025,0.005118,0.087185,0.009982,0.981275,
18.148468,71,0.063573,0.003396,0.000794,0.061261,0.001060,0.000596,0.158745,0.007275,0.000500,0.011004,0.017818,0.999200,
19.498875,71,0.310545,0.299772,0.332305,0.451185,0.717564,0.723283,0.556154,0.343787,0.386404,0.396215,0.374676,0.410676,
20.548552,72,0.868710,0.021489,0.029698,0.238918,0.144247,0.030193,0.204117,0.443098,0.017037,0.085684,0.028162,0.416628,
21.200737,71,0.388761,0.004144,0.013003,0.085905,0.024987,0.006791,0.273517,0.146558,0.002993,0.073426,0.057688,0.890500,
22.199764,71,0.040464,0.001355,0.002914,0.051773,0.001240,0.000930,0.099493,0.012660,0.001536,0.015135,0.052254,0.995493,
22.949684,71,0.235626,0.010927,0.007191,0.036268,0.030011,0.003976,0.293279,0.224443,0.010554,0.018080,0.039707,0.799096,
23.548567,63,0.046090,0.007290,0.139047,0.113611,0.008446,0.026795,0.139497,0.427236,0.040841,0.024283,0.295178,0.392483,
24.199762,61,0.215638,0.553462,0.148850,0.177178,0.055021,0.014207,0.024284,0.060103,0.022690,0.008440,0.061943,0.228298,
24.899828,59,0.082284,0.082854,0.206642,0.124820,0.210432,0.289874,0.019142,0.010290,0.015709,0.016025,0.112558,0.503520,
25.448862,55,0.023456,0.025631,0.038285,0.022145,0.040915,0.051021,0.035830,0.197773,0.328064,0.578096,0.079584,0.145239,
26.949619,67,0.147564,0.169082,0.134924,0.593206,0.762423,0.646855,0.233495,0.232024,0.302540,0.251969,0.223542,0.194294,
27.549086,71,0.156893,0.138433,0.079782,0.133331,0.226516,0.145687,0.134331,0.438172,0.179396,0.246080,0.117896,0.323972,
28.048872,55,0.053236,0.046954,0.103615,0.138552,0.054233,0.037685,0.087613,0.348419,0.497428,0.257695,0.241098,0.203674,
28.798538,66,0.083665,0.184656,0.132265,0.057589,0.025884,0.062772,0.743773,0.140079,0.076723,0.064717,0.057220,0.083968,
29.548960,66,0.211857,0.246510,0.221338,0.531138,0.680430,0.556410,0.470216,0.223146,0.400512,0.382259,0.377439,0.268043,
30.348972,62,0.048618,0.186424,0.620721,0.054549,0.085060,0.063333,0.073305,0.041921,0.143269,0.392848,0.073808,0.064095,
30.948681,72,0.495220,0.036756,0.212549,0.015348,0.086260,0.018182,0.029715,0.512527,0.032554,0.077060,0.038052,0.048152,
31.649353,57,0.127534,0.125206,0.197396,0.361011,0.044859,0.037837,0.203730,0.083751,0.095225,0.395004,0.079275,0.034889,
32.349533,74,0.040319,0.099140,0.594968,0.083914,0.017470,0.009687,0.107257,0.364939,0.048741,0.180987,0.032689,0.045269,
33.649220,70,0.414982,0.397664,0.254319,0.664029,0.860814,0.723742,0.301556,0.319839,0.367477,0.467136,0.538803,0.347344,
34.298893,75,0.082757,0.074186,0.117973,0.669936,0.131995,0.107424,0.079943,0.666036,0.060706,0.072421,0.148034,0.099661,
34.849186,63,0.024244,0.028482,0.127615,0.403570,0.028774,0.028103,0.129152,0.550553,0.044382,0.042568,0.073570,0.322642,
35.450523,57,0.026558,0.029428,0.039492,0.130527,0.019059,0.007713,0.028343,0.127679,0.350951,0.410183,0.090832,0.278254,
35.998611,56,0.209472,0.016728,0.039502,0.034095,0.010331,0.002880,0.103052,0.551307,0.236499,0.169096,0.037514,0.173907,
36.598839,54,0.130031,0.032252,0.041036,0.028406,0.004567,0.125458,0.422288,0.516936,0.145203,0.040041,0.020633,0.193879,
37.349682,51,0.020897,0.012590,0.203124,0.703178,0.312595,0.143908,0.077319,0.055585,0.018357,0.005513,0.021678,0.031191,
38.449524,52,0.227861,0.197087,0.190853,0.465818,0.622084,0.704042,0.338623,0.327929,0.623346,0.435314,0.301243,0.191111,
