time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
3.449470,81,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4.255158,72,1.623763,0.062452,1.623763,0.000000,1.936025,0.000000,0.062452,0.249810,0.062452,1.873573,0.000000,0.249810
6.749115,101,0.610187,0.523018,0.087170,0.610187,0.000000,0.523018,0.000000,0.610187,0.610187,0.000000,0.087170,0.000000
8.099174,76,0.062500,0.249999,1.624990,0.249999,1.624990,0.000000,1.624990,0.000000,1.687490,0.249999,0.062500,0.249999
8.450974,77,0.257316,0.197190,2.793465,0.132861,0.863595,1.672554,0.927924,1.672554,0.863595,2.127059,0.000000,0.197190
9.298849,68,0.062532,1.875952,1.697615,0.250127,1.625825,0.275543,1.697615,0.275543,1.625825,0.525670,0.062532,0.250127
11.348541,99,0.056250,1.518750,0.281250,1.518750,0.225000,0.225000,0.225000,1.518750,1.462500,1.462500,1.687500,1.518750
13.848958,101,0.677986,0.581131,0.096855,0.677986,0.000000,0.581131,0.000000,0.677986,0.677986,0.000000,0.096855,0.000000
14.698772,77,0.308065,0.120629,1.874366,0.058150,1.624450,1.624450,0.062479,1.624450,0.120629,1.936845,0.000000,0.312394
16.898918,68,0.000000,1.366875,1.184625,0.182250,1.184625,0.000000,1.184625,0.000000,1.184625,0.182250,0.000000,0.182250
17.449707,82,0.311406,0.360309,0.371096,1.618738,1.824629,1.867774,0.308837,0.062259,1.683865,0.062259,1.618738,0.249037
18.649376,77,0.250011,0.062503,1.875084,0.098308,0.250011,1.723381,0.062503,1.625072,0.098386,1.937586,0.098308,0.062503
20.452276,68,0.062500,1.875000,1.625000,0.250000,1.625000,0.062500,1.625000,0.000000,1.625000,0.250000,0.062500,0.250000
22.948629,101,0.610187,0.523018,0.087170,0.000000,0.000000,0.523018,0.000000,0.610187,0.087170,0.000000,0.000000,0.000000
25.449108,91,0.000000,1.046035,0.610187,0.523018,1.046035,0.000000,0.000000,0.523018,0.610187,0.087170,0.087170,0.174339
27.650116,70,0.164025,0.000000,0.000000,1.066163,0.164025,1.148175,0.000000,0.000000,0.000000,1.066163,1.230188,0.000000
28.798986,101,1.874944,1.999941,1.687450,0.552320,1.687450,1.937442,2.624922,0.249993,2.624922,0.302327,1.624952,1.624952
29.902184,97,0.098479,1.723551,0.348490,1.625072,0.348490,0.160982,0.196958,1.687575,0.446969,1.625072,0.348490,0.160982
36.599190,103,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
41.448757,76,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.702461,76,0.062499,0.312496,0.000000,0.312496,1.624979,0.000000,1.749977,0.000000,1.687478,1.624979,0.062499,1.749977
46.500446,77,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.506191,101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
