Duration (s),Frequency
0.6770833333333335,2
0.12291666666666679,3
0.026562499999999822,1
0.06406249999999991,1
0.058854166666666874,2
0.1010416666666667,1
0.06927083333333339,6
0.11197916666666652,2
0.09062500000000018,5
0.037499999999999645,2
1.1463541666666668,1
0.03229166666666661,1
0.20260416666666625,2
0.15989583333333357,2
0.1708333333333334,2
0.06406250000000036,2
0.03177083333333375,1
0.04270833333333357,8
0.07968750000000036,2
0.26145833333333357,2
0.15468749999999964,2
0.3895833333333334,2
0.10677083333333304,2
0.14374999999999982,2
0.4375,3
0.08020833333333321,3
0.05833333333333357,8
1.119791666666666,1
0.1552083333333325,1
0.047916666666667496,1
0.10104166666666714,3
0.07447916666666643,2
0.02656250000000071,3
0.048437500000000355,1
0.6666666666666661,2
0.06979166666666714,2
0.09583333333333321,2
0.7359375000000004,1
1.2640624999999996,1
0.053124999999999645,4
0.0692708333333325,6
0.09062499999999929,7
0.5812500000000007,2
0.11250000000000071,3
1.1520833333333336,1
0.6505208333333332,1
0.08541666666666714,9
0.2776041666666682,2
0.12239583333333215,5
0.08020833333333499,2
0.4750000000000014,2
0.05364583333333428,3
0.06406249999999858,10
0.8052083333333329,1
1.0078125,1
0.09583333333333499,5
0.02708333333333357,1
0.03177083333333286,14
0.11770833333333286,2
0.05312500000000142,4
0.04791666666666572,10
0.1015625,6
0.3999999999999986,1
0.22395833333333215,3
0.17604166666666643,4
0.15468750000000142,7
0.11197916666666785,3
0.8640624999999993,1
0.21354166666666785,3
0.4906250000000014,2
0.1281250000000007,2
0.03750000000000142,8
0.10677083333333215,2
0.13906250000000142,1
0.03697916666666501,1
0.12291666666666501,1
0.18697916666666714,2
0.19166666666666643,1
0.03229166666666572,8
0.05885416666666643,2
0.1437500000000007,2
0.21875,4
0.2828124999999986,4
0.06927083333333428,6
0.5067708333333343,3
0.8369791666666657,1
0.33072916666666785,3
0.16510416666666572,4
0.06458333333333499,1
0.5119791666666664,2
0.44791666666666785,2
0.35208333333333286,1
0.14947916666666572,5
0.27760416666666643,1
0.30416666666666714,4
0.23489583333333286,1
0.04218750000000071,1
0.8640625000000028,1
1.109375,1
0.6776041666666686,1
0.2291666666666643,2
0.12291666666666856,6
0.6239583333333343,1
0.026562499999997158,7
0.13854166666666856,2
0.1067708333333357,2
0.18124999999999858,3
0.41614583333333144,1
0.18645833333333428,2
0.16562499999999858,2
0.15989583333333002,1
0.04270833333333002,6
0.04218749999999716,3
0.51197916666667,2
0.13333333333333286,2
0.07500000000000284,4
0.7895833333333329,1
0.24531249999999716,2
0.05885416666666998,3
0.234375,4
0.3255208333333357,2
0.24010416666666856,2
0.05260416666666856,1
0.17656250000000284,2
0.7625000000000028,1
0.4427083333333357,2
0.03697916666666856,4
0.1119791666666643,4
0.2239583333333357,2
0.08020833333333144,2
0.35729166666666856,2
0.20260416666666714,6
0.31979166666666714,2
0.2510416666666657,1
0.2718750000000014,1
0.3463541666666643,2
0.1171875,3
0.09583333333333144,3
0.6244791666666671,1
1.1036458333333314,1
0.1223958333333357,1
0.14895833333333286,2
0.5338541666666643,2
0.10625000000000284,2
0.6666666666666643,1
0.17083333333333428,1
0.30885416666667,2
0.4697916666666657,1
0.14374999999999716,2
1.2479166666666686,2
0.8796875000000028,1
0.06458333333333144,1
0.04843749999999858,2
0.25572916666666856,2
0.12812499999999716,1
0.20781250000000284,1
0.19739583333333144,1
0.17604166666666998,2
0.22968749999999716,1
0.21822916666666714,1
0.2083333333333357,1
0.05833333333333002,1
1.5947916666666657,1
1.1203124999999972,1
0.5760416666666686,1
