File Name,Note Density (notes/second)
impro10-01-audioinfluencer.csv,0.6364709039651819
impro10-02-audioinfluencer.csv,2.105316529515529
impro10-03-audioinfluencer.csv,0.537031358427673
impro10-04-audioinfluencer.csv,1.6599014796769962
impro10-05-audioinfluencer.csv,0.7507824404333383
impro10-06-audioinfluencer.csv,1.583864114148528
impro10-07-audioinfluencer.csv,0.6410093076153989
impro10-08-audioinfluencer.csv,3.003529846064439
impro10-09-audioinfluencer.csv,0.5806966559712021
impro10-10-audioinfluencer.csv,1.0249968343367002
impro10-11-audioinfluencer.csv,1.3501639995688757
impro10-12-audioinfluencer.csv,1.5240580178406231
impro10-13-audioinfluencer.csv,0.4695582597628292
impro10-14-audioinfluencer.csv,1.1870935964952167
impro10-15-audioinfluencer.csv,2.052546821576353
impro10-16-audioinfluencer.csv,4.2689445844605975
impro10-17-audioinfluencer.csv,1.1774394526992296
impro10-18-audioinfluencer.csv,0.6666685694498753
