File Name,Note Density (notes/second)
impro09-01-audioinfluencer.csv,1.5120049931903077
impro09-02-audioinfluencer.csv,0.385690666883682
impro09-03-audioinfluencer.csv,1.6037102260047993
impro09-04-audioinfluencer.csv,0.5166036410224619
impro09-05-audioinfluencer.csv,0.8095486707284423
impro09-06-audioinfluencer.csv,1.051663990816435
impro09-07-audioinfluencer.csv,0.35087386891422434
impro09-08-audioinfluencer.csv,0.5955001135589668
impro09-09-audioinfluencer.csv,0.7319055796615024
impro09-10-audioinfluencer.csv,1.2587461220785485
impro09-11-audioinfluencer.csv,0.5291010703326646
impro09-12-audioinfluencer.csv,0.8117319094749667
impro09-13-audioinfluencer.csv,0.6820050046891254
impro09-14-audioinfluencer.csv,1.0294315585553355
impro09-15-audioinfluencer.csv,0.7843162000707203
impro09-16-audioinfluencer.csv,1.0061935094057823
impro09-17-audioinfluencer.csv,1.0109655728816709
impro09-18-audioinfluencer.csv,1.1351501886583577
