Second,Note Count
3,1
4,1
6,1
7,1
8,2
9,1
10,1
11,1
12,2
13,1
14,1
15,2
17,2
20,2
21,1
22,2
23,1
24,2
25,1
26,2
27,1
28,2
29,1
30,1
31,2
32,2
33,1
34,2
35,1
36,2
37,1
38,2
40,2
41,2
42,1
43,2
44,1
45,2
46,1
47,2
50,1
51,1
53,2
55,1
56,2
58,2
59,1
61,2
