Duration (s),Frequency
0.1171875,8
0.17604166666666643,2
0.04791666666666661,9
0.026562499999999822,9
0.1177083333333333,1
0.05312500000000009,3
0.10677083333333348,2
0.05364583333333339,11
0.13854166666666679,2
0.06927083333333339,4
0.058854166666666874,1
0.07447916666666687,2
0.06406249999999991,1
0.10677083333333304,1
0.07968750000000036,3
0.06354166666666661,4
0.048437500000000355,4
0.037499999999999645,12
0.09062500000000018,1
0.04270833333333357,32
0.053124999999999645,14
0.05833333333333357,11
0.06406250000000036,11
0.05885416666666643,17
0.03229166666666661,2
0.021354166666666785,12
0.07447916666666643,7
0.14895833333333375,1
0.03177083333333375,1
0.016145833333333748,1
0.04270833333333268,1
0.036979166666666785,4
0.02656250000000071,25
0.03177083333333286,30
0.15989583333333357,3
0.01614583333333286,24
0.047916666666667496,15
0.032291666666667496,3
0.02708333333333357,10
0.1437500000000007,3
0.053645833333332504,7
0.14895833333333286,2
0.08541666666666714,16
0.09583333333333321,2
0.18125000000000036,1
0.09062499999999929,1
0.0692708333333325,5
0.08020833333333321,2
0.15468749999999964,2
0.13333333333333286,9
0.04218750000000071,1
0.16041666666666643,2
0.2453125000000007,1
0.0635416666666675,1
0.07499999999999929,6
0.19739583333333321,1
0.12239583333333393,1
0.3145833333333332,1
0.21874999999999822,1
0.04791666666666572,46
0.453125,1
0.03750000000000142,24
0.4854166666666657,1
0.11197916666666785,2
0.02135416666666501,21
0.12239583333333215,1
0.06927083333333428,31
0.05312500000000142,27
0.14947916666666572,3
0.03697916666666501,8
0.2880208333333343,1
0.08020833333333499,3
0.06406249999999858,45
0.015625,7
0.04843749999999858,9
0.06354166666666572,2
0.03229166666666572,16
0.07968749999999858,9
0.16562499999999858,3
0.08489583333333428,4
0.05364583333333428,16
0.4052083333333343,1
0.21875,1
0.1281250000000007,1
0.14427083333333357,1
0.8265625000000014,1
0.2562500000000014,2
0.10624999999999929,2
0.18124999999999858,3
0.1015625,5
0.17083333333333428,2
0.09583333333333499,1
0.3625000000000007,1
0.6666666666666679,1
0.154166666666665,1
0.10104166666666714,6
0.06406250000000213,1
0.09062500000000284,11
0.04270833333333002,19
0.02135416666666856,21
0.09583333333333144,4
0.026562499999997158,23
0.07500000000000284,5
0.05833333333333002,12
0.027083333333330017,3
0.03697916666666856,9
0.05885416666666998,12
0.08020833333333144,7
0.12812499999999716,5
0.15468750000000142,4
0.20260416666666714,1
0.0963541666666643,4
0.1067708333333357,14
0.11770833333333286,3
0.07447916666666998,5
0.1119791666666643,14
0.10625000000000284,2
0.06979166666666714,2
0.15989583333333002,2
0.14374999999999716,4
0.12291666666666856,3
0.14427083333333002,4
0.1223958333333357,1
0.234375,1
0.7625000000000028,1
0.3682291666666657,1
0.16510416666666572,1
0.47968749999999716,2
0.2083333333333357,1
0.17604166666666998,1
0.6343749999999986,2
0.5177083333333314,2
