Second,Note Count
2,2
3,1
4,0
5,0
6,1
7,2
8,1
9,3
10,2
11,0
12,1
13,0
14,0
15,0
16,0
17,0
18,0
19,1
20,0
21,1
22,1
23,0
24,1
25,1
26,2
27,1
28,2
29,1
30,0
31,2
32,0
33,1
34,0
35,2
36,1
37,1
38,0
39,1
40,3
41,0
42,2
43,1
44,2
45,2
46,1
47,1
48,3
49,0
50,1
51,2
52,2
53,2
54,3
55,2
56,2
57,2
58,1
59,1
60,3
61,1
62,1
63,0
64,1
65,2
