File Name,Pitch Standard Deviation
impro04-01-audioinfluencer.csv,19.091883092036785
impro04-02-audioinfluencer.csv,12.020815280171307
impro04-03-audioinfluencer.csv,16.97056274847714
impro04-04-audioinfluencer.csv,26.16295090390226
impro04-05-audioinfluencer.csv,21.213203435596427
impro04-06-audioinfluencer.csv,19.091883092036785
impro04-07-audioinfluencer.csv,16.97056274847714
impro04-08-audioinfluencer.csv,19.091883092036785
impro04-09-audioinfluencer.csv,21.920310216782973
impro04-10-audioinfluencer.csv,22.627416997969522
impro04-11-audioinfluencer.csv,14.849242404917497
impro04-12-audioinfluencer.csv,20.506096654409877
impro04-13-audioinfluencer.csv,22.627416997969522
impro04-14-audioinfluencer.csv,28.284271247461902
impro04-15-audioinfluencer.csv,10.606601717798213
impro04-16-audioinfluencer.csv,8.48528137423857
impro04-17-audioinfluencer.csv,10.606601717798213
impro04-18-audioinfluencer.csv,14.849242404917497
