File Name,Average Note Distance (seconds)
impro04-01-audioinfluencer.csv,1.5209337441860464
impro04-02-audioinfluencer.csv,0.9416718181818181
impro04-03-audioinfluencer.csv,1.9272736363636365
impro04-04-audioinfluencer.csv,0.8812637083333333
impro04-05-audioinfluencer.csv,0.5486318454545455
impro04-06-audioinfluencer.csv,0.7406175625
impro04-07-audioinfluencer.csv,0.25391260493827167
impro04-08-audioinfluencer.csv,1.6209971842105262
impro04-09-audioinfluencer.csv,1.248178962962963
impro04-10-audioinfluencer.csv,0.40917697278911563
impro04-11-audioinfluencer.csv,5.00838925
impro04-12-audioinfluencer.csv,1.2627886595744682
impro04-13-audioinfluencer.csv,3.365751421052631
impro04-14-audioinfluencer.csv,2.518169227272727
impro04-15-audioinfluencer.csv,1.259559659574468
impro04-16-audioinfluencer.csv,7.81113288888889
impro04-17-audioinfluencer.csv,0.9591657833333334
impro04-18-audioinfluencer.csv,2.9386878636363645
