Duration (s),Frequency
0.06927083333333339,2
1.0828124999999997,1
0.07968750000000036,1
0.37083333333333357,2
0.018749999999999822,2
0.021354166666666785,2
0.14114583333333375,1
0.45052083333333304,1
0.056250000000000355,1
0.4187500000000002,1
0.17343750000000036,1
0.29843750000000036,1
0.037499999999999645,2
0.06406250000000036,1
0.08802083333333321,2
0.3838541666666666,1
0.10625000000000018,1
0.37343749999999964,1
0.03229166666666661,1
0.08541666666666625,1
0.40781250000000036,1
0.19739583333333321,1
0.41354166666666714,1
0.10364583333333321,1
0.27500000000000036,1
0.03437500000000071,1
0.06666666666666643,1
0.1999999999999993,3
0.4187499999999993,1
0.08281249999999929,2
0.3703125000000007,1
0.21614583333333393,1
0.3093749999999993,1
0.03177083333333286,5
0.05885416666666643,1
0.37864583333333357,1
0.2078124999999993,1
0.3067708333333332,1
0.01614583333333286,4
0.07447916666666643,2
0.10416666666666607,1
0.38645833333333357,1
0.1843749999999993,1
0.453125,1
0.09062499999999929,3
0.1651041666666675,2
0.02656250000000071,2
0.40000000000000036,1
0.06979166666666714,2
0.3838541666666675,1
0.5625,1
0.16249999999999964,1
0.138541666666665,1
0.38697916666666643,1
0.18124999999999858,2
0.09843749999999929,2
0.17604166666666643,2
0.11510416666666501,1
0.09583333333333499,1
0.3838541666666657,1
0.20260416666666714,2
0.10416666666666785,1
0.18385416666666643,2
0.12031250000000071,2
0.08229166666666643,1
0.341666666666665,1
0.4906250000000014,1
0.04531250000000142,4
0.1437500000000007,2
0.03750000000000142,5
0.08541666666666714,2
0.2265625,2
0.07760416666666714,5
0.15989583333333357,1
0.125,1
0.16302083333333428,3
0.015625,1
0.09114583333333215,1
0.13333333333333286,2
0.1171875,2
0.42135416666666714,1
0.14427083333333357,1
0.130729166666665,2
0.16770833333333357,1
0.14947916666666572,2
0.14687500000000142,2
0.15729166666666572,2
0.02916666666666501,5
0.07239583333333499,1
0.22135416666666785,1
0.7489583333333343,1
0.11197916666666785,1
0.05104166666666643,1
0.03697916666666501,1
0.01875000000000071,8
0.07187499999999858,1
0.03229166666666572,5
0.39479166666666643,1
0.14114583333333286,2
0.11979166666666785,2
0.04270833333333357,4
0.15468750000000142,4
0.03489583333333357,1
0.26927083333333357,1
0.02135416666666501,3
0.109375,2
0.07499999999999929,1
0.08802083333333499,2
0.06927083333333428,6
0.14166666666666572,1
0.25833333333333286,2
0.23489583333333286,1
0.02395833333333286,3
0.08020833333333499,3
0.14895833333333286,1
0.16822916666666643,1
0.04791666666666572,3
0.21875,2
0.01822916666666785,1
0.5973958333333336,1
0.06406249999999858,2
0.240104166666665,2
0.05052083333333357,1
0.1015625,1
0.04218750000000071,1
0.05624999999999858,3
0.234375,1
0.7682291666666679,1
0.04010416666666572,2
0.10104166666666714,1
0.13593749999999716,4
0.30677083333333144,1
0.03489583333333002,6
0.018749999999997158,8
0.06666666666666998,3
0.07708333333333428,2
0.17864583333333428,1
0.08802083333333144,4
0.05052083333333002,8
0.15989583333333002,1
0.02135416666666856,8
0.14374999999999716,3
0.35729166666666856,1
0.1197916666666643,1
0.31718750000000284,1
1.3119791666666671,1
0.61354166666667,1
0.7651041666666671,1
0.12031249999999716,2
0.28489583333333,1
1.0989583333333357,1
0.09583333333333144,2
0.2109375,2
0.32239583333333144,1
0.026562499999997158,7
0.13645833333333002,1
1.1786458333333343,1
0.1302083333333357,1
0.9171874999999972,1
0.05364583333333428,1
0.04218749999999716,1
0.5067708333333343,1
0.19218750000000284,1
0.8052083333333329,1
0.06145833333333428,5
1.0343749999999972,1
0.027083333333330017,1
0.07968749999999858,1
0.05885416666666998,2
0.04270833333333002,3
0.02916666666666856,5
0.03437499999999716,2
0.08489583333333428,1
0.02968750000000142,1
0.05833333333333002,1
0.6453125000000028,1
0.31197916666666714,1
0.3411458333333357,1
0.19479166666666714,2
0.10625000000000284,1
0.18437500000000284,1
0.8744791666666671,1
0.13854166666666856,2
0.3307291666666643,2
0.18385416666666998,1
0.09375,1
0.30104166666667,1
0.7947916666666686,1
0.17343749999999858,1
0.51197916666667,1
0.12812499999999716,2
0.05572916666666572,1
0.4479166666666643,1
0.15208333333333002,1
0.12291666666666856,1
1.04270833333333,1
0.09843750000000284,1
0.09322916666666714,1
0.31979166666666714,1
0.41875000000000284,1
0.06354166666666572,1
0.4322916666666643,1
0.07447916666666998,2
0.1067708333333357,1
0.20000000000000284,1
0.05312500000000142,1
0.04583333333333428,1
0.06093750000000142,2
0.26145833333333,1
0.6000000000000014,1
0.09062500000000284,2
0.2718750000000014,1
0.3255208333333357,1
0.30937500000000284,1
0.3895833333333343,1
