Second,Note Count
3,1
9,1
10,1
12,1
15,1
16,4
17,1
19,1
20,1
22,1
25,2
26,3
27,2
28,1
29,1
31,2
32,1
33,1
35,1
36,4
37,3
38,1
41,5
42,5
43,5
44,5
45,5
46,5
47,4
48,5
49,4
50,4
51,3
52,2
53,2
55,3
56,1
57,5
58,4
59,6
60,3
61,1
62,3
63,2
