Second,Note Count
4,1
5,2
7,1
8,1
9,2
11,2
12,1
13,1
15,1
17,2
18,1
19,1
20,2
21,1
22,1
23,2
24,2
25,1
26,1
27,2
29,2
30,2
32,2
33,1
34,2
35,2
36,1
37,2
38,2
39,1
40,2
41,2
42,1
43,2
44,2
48,1
49,1
50,1
52,1
55,2
56,2
57,1
58,2
59,1
60,1
61,2
