Duration (s),Frequency
0.06406249999999991,2
0.026562499999999822,22
0.036979166666666785,6
0.027083333333333126,2
0.1010416666666667,1
0.031770833333333304,1
0.042708333333333126,3
0.03750000000000009,3
0.21875,1
0.058333333333333126,1
0.05364583333333339,2
0.05312500000000009,1
0.07447916666666687,1
0.021354166666666785,32
0.09635416666666696,1
0.015625,36
0.1015625,5
0.06406250000000036,7
0.06927083333333339,1
0.02708333333333357,13
0.2609374999999998,1
0.037499999999999645,7
0.05885416666666643,14
0.03229166666666661,5
0.05833333333333357,10
0.04791666666666661,1
0.010416666666666963,2
0.08020833333333321,7
0.04270833333333357,36
0.053124999999999645,4
0.40000000000000036,1
0.016145833333333748,6
0.09062500000000018,1
0.07447916666666643,9
0.12291666666666679,3
0.10104166666666625,3
0.09583333333333321,3
0.15989583333333357,1
0.25052083333333375,1
0.020833333333333037,1
0.08541666666666625,1
0.10677083333333304,1
0.15468749999999964,2
0.02656250000000071,45
0.053645833333332504,7
0.07968750000000036,2
0.01614583333333286,71
0.032291666666667496,4
0.03177083333333286,39
0.01093750000000071,18
0.2666666666666675,1
0.0692708333333325,5
0.010416666666666075,3
0.09114583333333393,1
0.31979166666666714,2
0.1281250000000007,1
0.047916666666667496,7
0.14427083333333357,1
0.08541666666666714,16
0.1921874999999993,2
0.1171875,6
0.12239583333333393,1
0.048437500000000355,1
0.20260416666666714,2
0.26145833333333357,1
0.10677083333333393,2
0.7255208333333325,1
0.03750000000000142,18
0.2078124999999993,2
0.09062499999999929,3
0.05312500000000142,19
0.04791666666666572,31
0.06406249999999858,15
0.010416666666667851,9
0.06979166666666714,8
0.03229166666666572,29
0.03697916666666501,8
0.02135416666666501,28
0.08020833333333499,6
0.15468750000000142,3
0.07968749999999858,11
0.17083333333333428,1
0.05364583333333428,15
0.09583333333333499,6
0.06927083333333428,21
0.02083333333333215,3
0.07499999999999929,6
0.04218750000000071,2
0.11197916666666785,5
0.10677083333333215,4
0.12291666666666501,1
0.14895833333333286,3
0.6401041666666671,1
0.1437500000000007,1
0.09114583333333215,2
0.09635416666666785,1
0.2984374999999986,2
0.06354166666666572,5
0.234375,2
0.298958333333335,2
0.197395833333335,1
0.29322916666666643,1
0.7624999999999993,1
0.02135416666666856,29
0.22968749999999716,1
0.73072916666667,1
0.026562499999997158,16
0.010416666666664298,8
0.010937499999997158,7
0.03697916666666856,5
0.04270833333333002,17
0.1223958333333357,1
0.25052083333333286,1
0.027083333333330017,9
0.08489583333333428,3
0.3151041666666643,1
0.13333333333333286,2
0.12812499999999716,1
0.14374999999999716,2
0.41093750000000284,2
0.19739583333333144,2
0.05833333333333002,12
0.0963541666666643,1
0.08020833333333144,7
0.1067708333333357,3
0.05885416666666998,10
0.10104166666666714,6
0.09583333333333144,8
0.04218749999999716,2
0.04843749999999858,4
0.09062500000000284,5
0.5812499999999972,1
0.07447916666666998,6
0.020833333333335702,2
0.15989583333333002,2
0.1119791666666643,4
0.14427083333333002,2
0.26145833333333,2
0.07500000000000284,5
0.18645833333333428,1
0.17031250000000142,1
0.3843749999999986,1
0.17604166666666998,3
0.2822916666666657,2
0.18177083333333144,2
0.45364583333333286,1
0.13854166666666856,2
0.18697916666666714,1
0.0911458333333357,1
0.5062500000000014,1
1.0828125000000028,1
0.3307291666666643,1
1.6692708333333357,1
