Duration (s),Frequency
0.06666666666666687,5
0.04531250000000009,1
0.15208333333333313,1
0.013541666666666785,8
0.010416666666666519,1
0.016145833333333304,2
0.042708333333333126,1
0.07447916666666687,1
0.03750000000000009,3
0.12239583333333348,1
0.18958333333333321,1
0.08229166666666687,1
0.026562499999999822,2
0.9651041666666664,1
0.016145833333333748,3
0.013020833333333037,3
0.06145833333333339,1
0.9229166666666666,1
0.018749999999999822,1
0.07968750000000036,1
0.21302083333333321,1
0.11510416666666679,2
0.08541666666666625,1
0.06927083333333339,1
0.021354166666666785,5
0.029166666666666785,1
0.11458333333333304,1
0.023958333333333748,1
0.010937499999999822,1
0.6317708333333334,1
0.056250000000000355,2
0.010416666666666963,1
0.8239583333333327,1
0.01614583333333286,33
0.20260416666666714,2
0.036979166666666785,2
0.0078125,3
0.109375,4
0.053645833333332504,2
0.2635416666666668,1
0.9333333333333336,1
0.09895833333333393,1
0.018229166666666075,1
0.01093750000000071,3
0.17604166666666643,1
0.17343750000000036,1
0.015625,18
0.05104166666666643,7
1.4614583333333329,1
0.3145833333333332,1
0.045312499999999645,3
0.01875000000000071,12
0.31197916666666714,1
0.05885416666666643,5
1.3734374999999996,1
0.02656250000000071,7
0.032291666666667496,2
0.1437500000000007,2
0.07447916666666643,2
0.0635416666666675,1
0.024479166666667496,1
0.09062499999999929,1
0.09635416666666607,1
0.010416666666666075,1
0.08541666666666714,3
0.546875,1
0.2880208333333343,1
0.013020833333332149,12
0.752083333333335,1
0.2562500000000014,1
0.010416666666667851,2
0.013541666666665009,13
0.03489583333333357,4
0.05833333333333357,1
0.22395833333333215,1
0.08489583333333428,3
0.04270833333333357,5
0.15468750000000142,1
0.03229166666666572,4
0.14166666666666572,1
0.18385416666666643,2
0.10364583333333499,1
0.13333333333333286,1
0.794791666666665,1
0.04531250000000142,1
0.05052083333333357,4
0.22135416666666785,1
0.06406249999999858,4
0.05624999999999858,1
0.02395833333333286,10
0.03697916666666501,2
0.02135416666666501,8
0.02968750000000142,3
0.01822916666666785,1
0.08802083333333499,1
0.07187499999999858,1
0.2453125000000007,1
0.03437500000000071,3
0.18124999999999858,3
1.0453125000000014,1
0.03177083333333286,4
0.328125,2
0.02916666666666501,3
0.1015625,1
0.07239583333333499,2
0.1359375000000007,2
1.0479166666666657,1
0.04010416666666572,6
0.240104166666665,1
0.005208333333332149,1
0.138541666666665,1
0.03750000000000142,4
0.08020833333333499,1
0.08281249999999929,2
0.06666666666666643,4
0.07760416666666714,1
0.04843749999999858,2
0.06354166666666572,1
0.27760416666666643,1
0.9489583333333336,1
0.2666666666666657,1
0.1171875,1
0.14114583333333286,1
0.03958333333333286,3
0.14947916666666572,1
0.18645833333333428,1
0.25052083333333286,1
0.04791666666666572,5
0.06927083333333428,1
0.11197916666666785,2
0.21041666666666714,2
0.07499999999999929,2
0.04218750000000071,2
0.5437499999999993,1
0.130729166666665,1
0.6052083333333336,1
0.4265624999999993,1
0.15989583333333002,1
0.9229166666666657,1
0.010416666666664298,22
0.05885416666666998,1
0.3203125,2
0.013541666666668561,8
0.018749999999997158,5
0.02135416666666856,4
0.010937499999997158,19
0.1119791666666643,1
0.07968749999999858,1
0.29322916666667,1
0.10625000000000284,1
1.8505208333333343,1
0.17031250000000142,1
0.06666666666666998,2
0.04270833333333002,4
3.3333333333333357,1
0.20781250000000284,1
0.62916666666667,1
0.17864583333333428,1
4.352083333333333,1
0.19739583333333144,1
0.06979166666666714,1
0.14427083333333002,2
0.19166666666666998,1
0.013020833333335702,1
0.09062500000000284,2
0.16562499999999858,1
