Feature,Values
Pitch,59,59,59,60,60,60,61,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,59,61,71,59,61,71,59,59,71,56,58,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,63,63
Intensity,52,53,54,61,63,65,63,57,57,57,57,57,57,57,57,58,58,59,59,59,61,61,61,62,62,65,65,66,67,65,63,63,63,63,63,63,63,63,63,62,62,62,60,60,60,60,59,59,59,59,59,59,58,59,58,58,59,59,59,59,59,59,59,59,59,59,59,60,60,66,66,66,66,67,67,67,67,67,66,66,66,66,65,65,65,65,65,65,65,65,64,64,64,63,63,63,63,62,62,62,62,62,62,62,62,62,60,60,60,60,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,62,62,62,62,61,62,62,62,62,62,63,63,63,63,63,63,64,64,65,65,65,66,66,51,68,50,54,71,52,52,48,46,52,41,69,70,71,72,73,74,74,74,74,75,75,76,76,76,76,77,77,77,78,78,79,79,80,80,80,81,80,81,81,81,81,81,80,81,80,81,81,80,80,80,80,80,80,80,80,81,81,81,80,80,80,79,79,80,79,80,79,80,80,79,79,79,80,79,80,80,80,80,80,80,80,79,79,79,80,79,79,80,80,80,79,79,79,79,79,79,78,78,78,78,78,78,78,78,78,78,77,77,77,77,76,76,76,76,76,75,75,75,75,75,75,75,74,74,75,75,74,74,16,37
Duration,4.483854166666666,0.013541666666666667,0.013541666666666667,0.165625,0.0640625,0.013020833333333334,0.04791666666666666,0.06666666666666667,0.015625,0.013020833333333334,0.0375,0.0109375,0.0109375,0.013020833333333334,0.013020833333333334,0.013541666666666667,0.013541666666666667,0.01614583333333333,0.01614583333333333,0.013020833333333334,0.19739583333333333,0.01614583333333333,0.01614583333333333,0.015625,0.015625,0.17083333333333334,0.013541666666666667,0.013541666666666667,0.013020833333333334,0.013020833333333334,0.17083333333333334,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.015625,0.042708333333333334,0.01614583333333333,0.01614583333333333,0.015625,0.12239583333333333,0.01614583333333333,0.01614583333333333,0.3307291666666667,0.04010416666666666,0.013541666666666667,0.013541666666666667,0.013020833333333334,0.013020833333333334,0.013541666666666667,0.013541666666666667,0.013541666666666667,0.013020833333333334,0.013020833333333334,0.013541666666666667,0.013541666666666667,0.013020833333333334,0.013541666666666667,0.013541666666666667,0.013541666666666667,0.013020833333333334,0.013020833333333334,0.013541666666666667,0.013541666666666667,0.013541666666666667,0.013020833333333334,0.013020833333333334,0.013541666666666667,0.013541666666666667,0.04010416666666666,0.54375,0.0109375,0.013541666666666667,0.013541666666666667,0.010416666666666666,0.013020833333333334,0.013541666666666667,0.013541666666666667,0.013541666666666667,0.010416666666666666,0.010416666666666666,0.013020833333333334,0.013541666666666667,0.013541666666666667,0.013541666666666667,0.013020833333333334,0.015625,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.015625,0.015625,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.015625,0.015625,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.015625,0.015625,0.01614583333333333,0.01614583333333333,0.042708333333333334,0.015625,0.01614583333333333,0.6296875,0.013541666666666667,0.013541666666666667,0.013020833333333334,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.015625,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.015625,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.015625,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.015625,0.06927083333333334,0.01614583333333333,0.015625,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.015625,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.015625,0.042708333333333334,0.01614583333333333,0.013020833333333334,0.013020833333333334,0.013541666666666667,0.013541666666666667,21.295833333333334,0.4265625,0.3651041666666667,0.04791666666666666,0.3333333333333333,0.8583333333333333,0.08802083333333333,2.5546875,0.07708333333333334,3.3333333333333335,0.02395833333333333,0.010416666666666666,0.013541666666666667,0.013541666666666667,0.010416666666666666,0.015625,0.01614583333333333,0.01875,0.013541666666666667,0.015625,0.013541666666666667,0.015625,0.01614583333333333,0.013020833333333334,0.01875,0.01875,0.01875,0.015625,0.01614583333333333,0.015625,0.01875,0.018229166666666668,0.01614583333333333,0.015625,0.01875,0.018229166666666668,0.01875,0.01875,0.015625,0.01875,0.015625,0.021354166666666667,0.01614583333333333,0.01875,0.01875,0.01614583333333333,0.01875,0.01875,0.01875,0.021354166666666667,0.01875,0.013020833333333334,0.01875,0.01875,0.01614583333333333,0.01875,0.01875,0.01614583333333333,0.015625,0.01875,0.018229166666666668,0.01614583333333333,0.01875,0.01875,0.01614583333333333,0.01875,0.01875,0.015625,0.01875,0.015625,0.01614583333333333,0.015625,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.01875,0.01614583333333333,0.01614583333333333,0.01614583333333333,0.01875,0.015625,0.01614583333333333,0.018229166666666668,0.01875,0.015625,0.01614583333333333,0.01875,0.01875,0.01614583333333333,0.01614583333333333,0.01875,0.015625,0.013541666666666667,0.015625,0.01614583333333333,0.015625,0.01614583333333333,0.015625,0.013541666666666667,0.015625,0.01875,0.015625,0.01614583333333333,0.013020833333333334,0.01614583333333333,0.013020833333333334,0.01614583333333333,0.018229166666666668,0.013541666666666667,0.015625,0.013541666666666667,0.013020833333333334,0.013541666666666667,0.013020833333333334,0.01614583333333333,0.013020833333333334,0.013541666666666667,0.015625,0.013541666666666667,0.013020833333333334,0.01614583333333333,0.013020833333333334,0.013541666666666667,0.015625,0.01614583333333333,0.013020833333333334,0.01614583333333333,0.013541666666666667,0.013541666666666667,1.1177083333333333,8.466666666666667
Pitch Entropy,1.7956309563848885
Intensity Entropy,4.413780533471857
Duration Entropy,3.2967016043012864
