Duration (s),Frequency
0.25624999999999964,1
2.5223958333333334,1
0.06406250000000036,2
0.01614583333333286,18
0.08020833333333321,3
0.234375,1
0.01093750000000071,7
0.2609375000000007,1
0.1921874999999993,1
0.13854166666666679,1
0.053645833333332504,1
0.010416666666666075,3
0.08541666666666714,7
0.15468749999999964,3
0.03177083333333286,12
0.23489583333333286,2
0.10104166666666714,8
0.13906249999999964,1
0.04270833333333357,9
0.04218750000000071,3
0.037499999999999645,8
0.021354166666666785,6
0.07447916666666643,7
0.19739583333333321,1
0.14427083333333357,2
0.18125000000000036,1
0.1864583333333325,1
0.1281250000000007,1
0.13333333333333286,5
0.1494791666666675,2
0.09062499999999929,6
0.3036458333333325,1
0.047916666666667496,2
0.07499999999999929,3
0.015625,9
0.4270833333333339,1
0.036979166666666785,1
0.3255208333333339,1
0.3203125,2
0.02656250000000071,11
0.1015625,3
0.02708333333333357,5
0.0692708333333325,1
0.09583333333333321,2
0.5223958333333325,1
0.11197916666666607,2
0.1708333333333325,1
0.06927083333333428,5
0.02135416666666501,12
0.10677083333333215,3
0.06354166666666572,2
0.12291666666666501,2
0.08020833333333499,4
0.18124999999999858,2
0.6614583333333321,1
0.22395833333333215,2
0.12239583333333215,1
0.4375,2
0.06406249999999858,3
1.2156249999999993,2
0.03229166666666572,8
0.7572916666666671,1
0.09583333333333499,5
0.11197916666666785,4
0.03750000000000142,8
0.05312500000000142,5
0.010416666666667851,7
0.05885416666666643,1
0.15468750000000142,2
0.9973958333333321,1
0.05833333333333357,1
0.8052083333333329,1
0.12760416666666785,1
0.15989583333333357,2
0.27760416666666643,1
0.03697916666666501,2
0.20833333333333215,2
0.7624999999999993,1
0.30416666666666714,1
0.8640624999999993,1
0.2723958333333343,1
0.06979166666666714,1
0.1437500000000007,1
0.16562499999999858,2
0.240104166666665,2
0.19166666666666643,1
0.2296875000000007,1
0.1489583333333364,1
0.24531249999999716,1
0.3682291666666657,1
0.010416666666664298,1
0.0963541666666643,1
0.24010416666666856,1
0.1119791666666643,2
0.0911458333333357,1
0.04270833333333002,4
0.09062500000000284,3
0.11249999999999716,1
0.10625000000000284,3
0.3999999999999986,2
0.09583333333333144,1
0.02135416666666856,3
0.05885416666666998,1
0.13854166666666856,2
0.05364583333333428,2
0.026562499999997158,1
0.03697916666666856,3
0.1067708333333357,1
0.010937499999997158,2
0.07447916666666998,1
0.14427083333333002,2
0.14895833333333286,1
0.14947916666666572,1
0.8640625000000028,1
0.07500000000000284,1
0.20260416666666714,1
8.805208333333333,1
