time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.649479,64,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.198634,79,0.000000,0.000000,0.251445,0.000000,0.000000,0.000000,0.000000,1.634393,0.000000,0.000000,0.000000,0.062861
3.749229,86,0.000000,0.000000,1.634393,0.000000,0.000000,0.000000,0.062861,0.524361,0.000000,0.251445,0.000000,0.000000
4.298569,88,0.000000,0.000000,1.625072,0.000000,1.634393,0.000000,0.062503,0.098730,0.062861,0.250011,0.000000,0.251445
4.798753,88,0.000000,0.000000,1.624999,0.000000,0.582624,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.097104
5.250909,61,0.000000,1.646135,0.699509,0.000000,0.203148,0.063313,0.000000,0.000000,0.253252,0.107617,0.000000,0.000000
5.450099,94,0.000000,1.191473,0.445863,0.000000,0.079971,0.258333,0.000000,0.000000,0.183303,0.063547,1.547068,0.000000
6.051062,96,1.618738,0.279560,0.064611,0.000000,0.062259,0.075256,0.000000,0.249037,0.000000,0.000000,0.450549,0.000000
6.498125,86,0.698311,0.064984,1.646135,0.000000,0.000000,0.000000,0.063313,0.107432,0.000000,0.253252,0.157097,0.000000
6.997910,86,1.610910,0.000000,0.584490,0.000000,0.061958,0.000000,0.000000,0.247832,0.000000,0.097415,0.000000,0.000000
7.447952,97,0.696814,1.646135,0.203799,0.000000,0.000000,0.063313,0.000000,0.107202,0.253252,0.000000,0.000000,0.000000
7.798541,84,1.672554,0.868584,0.122815,0.000000,0.064329,0.257316,0.000000,0.257316,0.133628,0.000000,1.672554,0.000000
7.947600,86,1.634393,0.526041,1.865741,0.000000,0.062861,0.205134,0.071759,0.251445,0.087673,0.287037,1.333369,0.000000
8.348021,99,0.779229,1.593298,0.828408,1.593298,0.000000,0.140754,0.245123,0.181162,0.245123,0.127447,0.721961,1.593298
8.598206,97,0.442213,2.153811,0.406385,0.972026,0.239815,0.059954,0.249572,0.063710,1.675549,1.555641,0.402954,1.622217
8.898142,92,0.245494,1.226929,1.555641,0.536745,0.144743,0.000000,0.207464,0.000000,1.648596,1.108270,0.152330,0.958816
9.398001,81,0.000000,0.362312,0.569793,0.186748,0.247924,0.000000,0.000000,0.000000,0.581794,1.611504,0.000000,0.277741
9.848054,83,0.000000,0.063350,0.198675,0.061958,0.097391,0.000000,0.247832,0.000000,0.202859,0.584348,0.000000,1.610910
11.648343,82,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,1.625000,0.000000
11.948960,86,0.000000,0.000000,1.555641,0.000000,0.000000,0.147622,0.059954,0.000000,0.000000,0.239815,0.959546,0.000000
12.298552,86,0.000000,0.000000,0.799977,0.000000,0.000000,0.063547,0.000000,0.000000,0.000000,0.123073,0.381280,0.000000
12.799099,99,0.000000,1.610910,0.231730,1.610910,0.000000,0.061958,0.000000,0.061958,0.247832,0.000000,0.327599,0.000000
13.449327,97,0.062661,1.910492,0.000000,0.531983,0.250642,0.062660,0.250642,0.000000,1.754492,1.629175,0.070335,1.629175
14.048088,88,0.000000,0.542763,0.000000,1.618738,1.618738,0.000000,0.078542,0.062259,0.549795,0.471253,0.249037,0.720290
14.248910,86,1.547068,0.278269,1.547068,1.182596,1.182596,0.000000,0.064583,0.258333,0.278270,0.536604,0.181938,0.460208
15.448209,98,1.749998,0.249993,1.709694,0.249993,0.114745,1.624952,1.687450,0.250001,1.624952,0.249993,0.062498,0.000000
15.748433,87,1.033357,0.147621,0.959534,1.555641,0.000000,0.959534,0.959534,0.207576,0.959534,0.147621,0.239815,0.000000
16.049328,80,0.483599,0.070606,0.423639,0.940826,0.000000,0.423639,0.423639,0.070608,1.838067,0.070607,0.144743,0.000000
16.448818,87,0.164129,0.000000,1.593298,1.594634,0.000000,0.164126,0.225407,0.061332,0.871487,0.245123,0.245328,0.000000
17.598238,97,0.062503,1.625072,0.097623,0.347670,0.250011,0.062503,0.250011,0.000000,1.750078,1.625072,0.000000,1.625072
17.898685,87,0.000000,1.915670,0.000000,1.583359,0.147625,0.059954,0.147625,0.059954,1.033378,0.959565,0.239815,0.959565
18.198349,88,0.000000,1.009673,0.000000,1.629175,1.555641,0.000000,0.070609,0.062661,0.487131,0.423653,0.250642,0.663468
18.397875,91,0.000000,0.596202,0.258333,1.185978,1.161514,0.000000,0.000000,1.547068,0.252244,0.250163,0.182458,0.493440
18.699026,87,0.000000,0.245277,1.577342,1.576046,0.512814,0.000000,0.059954,0.918358,0.079768,0.319583,0.242469,0.165237
18.947943,97,0.059954,1.642542,0.987626,1.143339,0.421502,0.059954,0.239815,0.450549,1.675549,1.587676,0.150587,1.555641
19.256226,84,1.672554,0.846744,0.392438,0.519206,0.392111,0.000000,0.130268,0.386471,0.911878,1.622217,0.064823,0.846744
19.448761,86,1.161514,0.512814,1.547068,0.340651,0.233772,0.000000,0.150052,0.263433,0.598283,1.353082,0.000000,0.512814
