time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.198767,86,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.005216,86,0.000000,0.000000,0.277953,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.198644,90,0.000000,0.266461,0.164128,0.000000,0.000000,0.000000,1.731996,0.000000,0.000000,0.000000,0.066615,0.000000
5.748297,82,0.000000,0.075256,0.062259,0.000000,0.000000,0.249037,0.450549,0.000000,0.000000,0.000000,1.618738,0.000000
10.100116,90,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.499064,99,0.000000,0.052335,0.000000,0.052335,0.000000,0.000000,0.000000,0.000000,0.052335,0.000000,0.000000,0.052335
14.348734,79,0.000000,0.000000,0.249915,0.000000,0.000000,0.000000,0.000000,1.624450,0.000000,0.000000,0.000000,0.062479
14.549549,90,0.000000,0.258333,0.182223,1.547068,0.000000,0.000000,1.547068,1.249030,0.000000,0.000000,0.322917,0.000000
15.598829,97,0.000000,1.624891,0.000000,0.174935,0.249983,0.062496,0.174935,0.071779,0.249983,1.624891,0.000000,0.000000
16.799582,92,0.062501,0.079770,1.625032,0.250005,0.000000,0.000000,0.062501,0.000000,1.625032,0.329775,0.000000,0.000000
16.998627,100,0.000000,0.000000,1.184635,0.182252,1.547068,0.000000,0.000000,0.000000,1.184635,0.182252,0.000000,0.258333
19.348831,100,0.119574,0.000000,0.000000,0.000000,0.777232,0.777232,0.000000,0.000000,0.000000,0.000000,0.000000,0.119574
19.748075,75,0.000000,0.000000,0.000000,1.593298,0.277953,0.277953,0.000000,0.061281,0.000000,0.000000,0.245123,0.000000
19.898594,81,0.000000,0.064583,0.000000,1.200032,0.258333,0.182365,0.000000,0.000000,0.000000,1.547068,0.184620,0.000000
20.048624,84,1.547068,0.000000,0.000000,0.787341,0.258833,0.079766,0.000000,0.258333,0.000000,1.262625,0.121129,0.000000
20.448105,86,1.629175,0.000000,1.593298,0.281568,0.137917,0.000000,0.061281,0.250642,0.000000,0.696661,0.000000,0.000000
20.797997,89,0.961339,0.000000,1.623763,0.080804,0.000000,1.593298,0.062452,0.119369,0.000000,0.505463,0.000000,0.000000
21.549252,73,0.140620,1.623763,0.308993,0.000000,0.000000,0.312853,0.000000,0.000000,0.249810,0.051499,0.000000,0.000000
22.101128,92,0.062259,0.470955,2.614884,0.249037,0.000000,0.058906,0.124518,0.000000,1.618738,0.498073,0.000000,0.000000
22.850571,81,0.000000,0.120632,0.516050,0.051605,0.249810,0.000000,0.000000,0.000000,0.309630,1.623763,0.000000,0.000000
23.050346,93,0.000000,0.064579,0.304722,0.000000,0.440505,0.000000,0.000000,0.000000,0.182833,2.275829,0.000000,0.000000
23.498177,90,0.000000,0.247832,0.061958,0.000000,0.352053,0.247832,1.610910,0.000000,0.000000,1.751017,1.672868,0.000000
23.899151,78,0.000000,0.389664,0.000000,0.000000,0.132582,0.132348,1.889527,0.000000,0.000000,0.884369,0.860264,0.000000
24.548561,85,0.000000,1.622217,0.000000,0.000000,0.000000,0.062393,0.440738,0.000000,0.249572,0.163785,0.163496,0.000000
25.598492,92,0.062506,1.625000,0.000000,0.250025,0.000000,0.062500,1.625163,0.000000,1.625163,0.000000,0.062506,0.000000
25.747757,85,0.000000,1.184625,0.258333,0.182238,0.258333,0.000000,1.184546,1.547068,1.184546,1.547068,0.000000,0.064583
26.648317,86,0.000000,0.098477,1.624450,0.000000,0.000000,0.000000,0.160949,1.625072,0.098471,0.489355,0.000000,0.062503
26.901344,87,0.000000,0.052335,1.624952,1.731996,0.000000,0.000000,0.114829,1.132799,0.052331,0.334732,0.266461,0.000000
29.198948,89,0.147623,0.000000,0.000000,0.000000,0.000000,0.959546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30.200405,86,1.624756,0.000000,1.624756,0.000000,0.062491,0.064611,0.062491,0.249962,0.000000,0.249962,0.000000,0.000000
33.548374,73,0.000000,0.064611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.648331,91,0.000000,0.000000,0.300000,1.527778,1.527778,0.000000,0.000000,1.527778,0.075000,0.000000,0.300000,0.375000
33.798138,91,0.000000,0.000000,0.209250,1.360125,1.360125,0.000000,0.000000,1.360125,0.052312,0.000000,0.209250,0.261562
33.948318,94,0.000000,0.000000,0.306534,0.892378,0.892378,0.258333,0.000000,1.572679,0.000000,0.000000,1.547068,0.197777
34.298298,102,0.000000,0.257316,0.311945,0.354590,0.354590,0.249037,1.672554,1.622959,0.000000,0.000000,1.618738,0.121520
34.499039,84,1.547068,0.184620,0.182148,0.209382,0.273965,0.181938,1.200032,1.183964,0.000000,0.000000,1.182596,0.000000
34.899975,93,0.744058,0.061281,0.070568,0.054079,0.299202,0.070486,0.429154,0.423408,0.000000,1.593298,0.422919,0.000000
36.597839,96,1.624999,0.000000,0.000000,1.624999,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.250000,0.000000
36.899315,85,1.915651,1.555641,0.000000,0.959546,0.059954,0.059954,0.000000,0.387437,0.239815,0.000000,0.147623,0.000000
37.249203,97,0.934854,2.085591,0.000000,0.626403,0.000000,0.061281,0.000000,0.186620,1.715859,0.000000,0.063547,0.000000
37.655521,71,0.289202,0.899332,0.000000,0.270806,0.000000,0.000000,0.253252,0.000000,0.763115,0.000000,0.000000,1.646135
37.948349,96,1.763777,0.404076,0.000000,0.116471,0.064329,1.672554,0.389024,0.257316,0.364996,0.064329,0.000000,2.462803
39.098347,95,0.162261,0.062503,0.000000,0.250011,0.250011,0.099758,0.000000,0.000000,1.625072,1.625072,0.000000,0.099758
39.799805,87,0.000000,0.000000,0.000000,1.626855,0.057190,0.000000,0.000000,0.062571,0.343142,0.343142,0.250285,0.000000
40.099655,87,0.000000,0.000000,0.000000,0.862934,0.000000,0.000000,0.000000,0.000000,0.164124,0.164124,0.132759,0.000000
40.399227,100,1.555641,0.000000,0.000000,0.380990,1.555641,0.000000,0.000000,0.239815,0.052333,0.052333,0.063498,0.239815
40.549023,102,1.219292,1.676235,0.000000,0.249967,1.219292,0.064583,1.547068,0.187583,0.258333,0.000000,0.000000,0.187583
40.748634,95,0.719980,1.221475,0.000000,0.162985,0.719980,0.000000,1.133775,0.110766,0.174825,0.000000,0.000000,1.547068
42.698338,97,0.000000,1.625000,0.000000,0.000000,0.250000,0.062500,0.000000,0.000000,0.250000,1.625000,0.000000,0.000000
43.148418,80,0.063313,0.699509,0.000000,0.253252,0.107617,0.000000,0.000000,0.000000,1.753752,0.699509,0.000000,0.000000
44.198837,97,0.000000,1.624891,0.000000,0.000000,0.249983,0.062496,0.000000,0.000000,0.412689,1.624891,0.000000,0.000000
46.304966,79,0.000000,0.000000,0.202500,0.000000,0.000000,0.000000,0.000000,1.316250,0.000000,0.000000,0.000000,0.050625
46.798985,84,1.610910,0.000000,0.070607,1.610910,0.061958,0.000000,0.000000,0.671477,0.000000,0.000000,0.247832,0.000000
48.049706,106,0.071513,0.000000,1.624979,0.134012,0.000000,0.249997,0.249997,0.000000,0.000000,0.249997,1.499980,1.624979
48.298733,77,0.239815,0.000000,0.959555,0.000000,0.000000,1.703265,0.147624,0.000000,0.000000,0.147624,0.885743,0.959555
48.549000,99,0.151943,1.555641,0.470720,1.555641,0.000000,1.047580,0.239815,0.059954,0.239815,0.078453,0.553628,1.592641
48.748390,97,0.154304,2.262297,0.277955,1.161514,0.258333,0.602663,0.251445,0.000000,1.675259,1.547068,0.363998,1.634393
49.099525,97,0.000000,1.926609,0.337083,0.434717,0.249037,0.293997,0.250056,1.672554,1.012073,1.618738,0.156689,1.625367
49.449417,66,0.000000,1.119472,0.134588,0.187131,0.132633,0.066502,1.805427,0.874824,0.351365,0.862113,0.064329,0.863678
49.699699,89,0.239815,0.567682,0.071526,0.070389,0.070486,1.555641,1.011441,0.429154,0.186730,0.482872,0.000000,0.423687
50.004311,95,0.136748,0.271521,0.000000,0.064329,0.000000,0.888864,0.672695,0.205263,0.055597,0.202281,0.000000,1.807652
50.298710,100,0.256628,0.128832,0.000000,0.062393,1.672554,1.668084,0.448246,0.065451,0.000000,1.737054,0.000000,1.819364
50.498127,100,0.184398,0.000000,0.000000,1.547068,1.618738,1.198584,0.260322,0.064583,0.000000,1.200032,0.258333,1.341704
51.049347,89,0.249494,0.000000,0.000000,0.501710,0.471925,1.621713,0.051434,0.000000,0.000000,0.375227,0.083618,0.387256
51.498421,94,0.096986,0.000000,1.672868,0.174935,0.164550,0.829747,0.061958,0.000000,0.000000,0.320556,1.610910,0.071735
51.797813,104,0.000000,0.000000,0.868584,0.313097,0.052469,0.411956,0.000000,0.000000,1.543896,0.133628,0.868584,0.000000
51.998238,77,0.266461,0.000000,0.473437,0.160825,0.000000,1.731996,0.000000,0.000000,0.964950,0.066615,0.473437,0.000000
52.898045,82,0.000000,0.000000,0.062479,0.000000,0.000000,0.507394,0.000000,0.000000,0.086900,0.000000,1.624450,0.000000
53.097828,83,0.000000,0.000000,0.066615,0.066615,0.000000,0.531882,0.266461,0.000000,0.000000,0.000000,2.132247,1.731996
53.947964,78,0.000000,0.249915,0.000000,0.000000,0.000000,0.000000,1.624450,0.000000,0.000000,0.000000,0.320429,0.239440
54.005260,93,0.000000,0.300051,0.000000,0.000000,0.300000,0.000000,1.462830,0.000000,0.000000,1.527778,0.265203,0.193946
54.198982,95,0.000000,0.132890,0.000000,0.066615,0.188325,0.000000,1.130247,0.000000,0.000000,1.224112,0.076265,1.808261
54.597919,80,0.061281,0.051484,0.000000,0.245123,0.072961,0.000000,0.431980,0.000000,1.593298,0.437766,0.000000,0.799977
54.799274,66,0.000000,0.266461,0.000000,0.166158,0.000000,0.000000,1.804670,0.000000,1.080029,0.258496,0.066615,0.436042
55.199944,95,0.000000,0.103232,0.000000,0.127686,0.000000,0.000000,0.922904,0.000000,0.386239,0.066765,0.000000,1.646135
55.798923,67,0.000000,0.000000,0.249037,0.000000,0.000000,0.000000,0.236003,1.618738,0.065451,0.000000,0.000000,0.473437
