time,playingmode,timeout,timeoutenable,continuity,outputprobability,cut,timestretch,regionmaskenable,regionmasklow,regionmaskhigh
0.000007,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.046506,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.095616,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.146714,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.196751,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.247165,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.295680,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.346939,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.396368,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.446732,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.496374,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.546629,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.596186,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.646607,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.696169,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.746283,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.796751,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.846087,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.896222,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.947156,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
0.996540,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.046304,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.096062,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.146108,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.197159,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.247796,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.296550,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.346499,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.396549,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.446638,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.496768,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.547103,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.595945,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.646716,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
1.697356,1,2.000000,1,1.000000,1.000000,0,1.000000,0,0.936027,1.000000
