time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
2.650360,46,0.453991,0.458724,0.511717,0.614194,0.712747,0.465035,0.403927,0.466578,0.525357,0.420609,0.546864,0.432017,
5.549651,58,0.268323,0.210229,0.183619,0.466834,0.540614,0.706113,0.526297,0.446401,0.459728,0.545019,0.474005,0.276504,
9.498817,56,0.181395,0.107001,0.136068,0.354494,0.635673,0.707556,0.449581,0.275408,0.342042,0.314534,0.188885,0.136283,
13.149548,58,0.228561,0.265817,0.227082,0.644904,0.650285,0.400462,0.297287,0.368497,0.461888,0.389954,0.522471,0.323204,
14.248928,56,0.366808,0.488699,0.447287,0.686904,0.661469,0.429902,0.354146,0.403366,0.674563,0.381232,0.282382,0.280449,
16.899382,58,0.160097,0.159416,0.164643,0.661398,0.672347,0.738797,0.407861,0.208190,0.228553,0.262376,0.308402,0.270597,
20.499157,58,0.251868,0.263981,0.332032,0.494671,0.670112,0.685386,0.637759,0.614444,0.466258,0.464575,0.379754,0.294029,
21.248936,54,0.321186,0.399335,0.387845,0.476938,0.598254,0.679290,0.719586,0.492201,0.534363,0.540989,0.517401,0.378632,
21.398594,58,0.219082,0.265600,0.270824,0.314149,0.395404,0.512218,0.471784,0.326004,0.351841,0.502142,0.694687,0.258610,
21.999544,58,0.032545,0.039336,0.044067,0.047596,0.062049,0.195650,0.073950,0.049823,0.052980,0.146642,0.955485,0.079472,
22.799534,58,0.420156,0.476134,0.429773,0.492699,0.575214,0.346004,0.437637,0.445433,0.555572,0.362385,0.655580,0.454373,
22.999401,59,0.335366,0.358819,0.337376,0.382759,0.413392,0.250454,0.361588,0.354719,0.453349,0.292884,0.547947,0.681291,
23.549564,59,0.072337,0.062830,0.058254,0.069186,0.076878,0.045763,0.109798,0.064975,0.081258,0.053555,0.198690,0.945325,
28.100189,59,0.188151,0.185464,0.309721,0.547150,0.547212,0.594049,0.470329,0.278535,0.296314,0.367546,0.265363,0.179005,
29.699015,60,0.228972,0.200356,0.212702,0.293642,0.447391,0.370326,0.429166,0.706265,0.657606,0.190764,0.189622,0.196328,
29.899048,57,0.162361,0.143087,0.147438,0.215494,0.324167,0.312953,0.361821,0.471821,0.466549,0.515681,0.208702,0.150253,
31.749235,64,0.346497,0.471589,0.361656,0.662165,0.833111,0.398676,0.412419,0.334966,0.290037,0.270718,0.321396,0.376064,
34.349739,58,0.255990,0.347997,0.450263,0.541798,0.550751,0.447071,0.493477,0.549450,0.671019,0.563468,0.420153,0.285132,
36.749073,63,0.353753,0.261135,0.325531,0.620076,0.625349,0.446036,0.412505,0.241506,0.191154,0.257745,0.315502,0.420041,
39.249752,58,0.227105,0.239869,0.505594,0.554887,0.501808,0.366148,0.568518,0.398973,0.427750,0.533300,0.338433,0.275310,
41.199814,57,0.594837,0.525717,0.351159,0.474164,0.756183,0.425332,0.382821,0.523375,0.436757,0.349870,0.276768,0.244102,
41.949131,58,0.065626,0.061690,0.053823,0.058540,0.097238,0.218977,0.057910,0.061708,0.055811,0.144390,0.924747,0.074050,
42.149811,58,0.034988,0.032526,0.029218,0.030894,0.052013,0.162322,0.032544,0.033139,0.031896,0.124866,0.960483,0.058889,
43.549591,58,0.317004,0.331385,0.624888,0.609836,0.752540,0.495611,0.628835,0.706933,0.641594,0.544786,0.536366,0.470098,
45.748680,59,0.193398,0.339656,0.284567,0.578731,0.801375,0.548394,0.320190,0.285935,0.352632,0.200459,0.347726,0.329636,
45.998573,58,0.134042,0.227931,0.190945,0.318384,0.395529,0.347688,0.190879,0.196646,0.268906,0.268856,0.644552,0.264180,
46.749619,59,0.031172,0.022378,0.019426,0.036162,0.043443,0.045122,0.103703,0.022648,0.030914,0.034325,0.194044,0.893600,
47.898586,59,0.319683,0.356126,0.440107,0.588008,0.848683,0.529030,0.421899,0.460415,0.466698,0.267747,0.457371,0.423489,
50.249374,58,0.316403,0.275125,0.502214,0.579035,0.694703,0.479192,0.619437,0.537074,0.551118,0.558377,0.394470,0.295902,
50.449253,56,0.213461,0.176083,0.308021,0.374400,0.449401,0.345394,0.410683,0.428079,0.705181,0.405578,0.247429,0.196771,
50.948547,58,0.047570,0.036360,0.074786,0.084825,0.098020,0.296001,0.100251,0.101055,0.210251,0.182952,0.804141,0.067185,
52.099865,59,0.013816,0.005323,0.003323,0.011525,0.011257,0.014925,0.123213,0.010313,0.015244,0.015112,0.185303,0.964543,
53.849907,57,0.477301,0.489594,0.466122,0.627290,0.743054,0.376281,0.368759,0.545692,0.617745,0.508654,0.397950,0.344176,
55.399162,64,0.346801,0.375277,0.583517,0.669798,0.883626,0.507988,0.442965,0.334990,0.524227,0.344854,0.481742,0.417205,
55.598988,62,0.255718,0.345752,0.748145,0.429309,0.603761,0.398477,0.387058,0.268428,0.379295,0.368332,0.376043,0.306177,
56.049213,64,0.069542,0.086563,0.311265,0.146669,0.794462,0.099265,0.097174,0.066712,0.127191,0.119054,0.093691,0.098740,
56.548901,63,0.016338,0.026903,0.077659,0.733430,0.281905,0.022195,0.020196,0.038682,0.029826,0.024921,0.109452,0.021962,
57.549538,61,0.499475,0.620935,0.461197,0.550574,0.607537,0.444319,0.440979,0.452144,0.541635,0.389237,0.501121,0.414584,
57.949146,62,0.193182,0.237892,0.806376,0.216132,0.238623,0.190537,0.210885,0.194933,0.235083,0.316428,0.183224,0.141198,
59.549992,64,0.302636,0.404708,0.571228,0.437088,0.713700,0.359009,0.303012,0.277164,0.417645,0.420707,0.440504,0.355611,
60.049259,56,0.088798,0.117839,0.154214,0.152611,0.197364,0.096013,0.107321,0.188094,0.870689,0.184902,0.121381,0.094478,
61.999786,58,0.368316,0.405115,0.478718,0.517104,0.707115,0.544114,0.651165,0.532842,0.655216,0.603347,0.660894,0.453995,
63.148899,62,0.013894,0.051013,0.984083,0.026379,0.025530,0.019897,0.028163,0.019412,0.022103,0.075673,0.021265,0.015165,
