time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
3.498829,44,0.239008,0.290412,0.336812,0.493026,0.589780,0.721475,0.586864,0.343653,0.405926,0.347474,0.254246,0.180981,
4.498671,58,0.011710,0.013234,0.028528,0.024509,0.030216,0.111738,0.035999,0.016938,0.020291,0.097743,0.954005,0.058888,
8.799512,57,0.142308,0.134412,0.131326,0.566373,0.828605,0.625821,0.357936,0.210743,0.269709,0.296023,0.233227,0.195052,
11.948676,58,0.000138,0.000039,0.001026,0.000301,0.000589,0.033321,0.000907,0.000274,0.000546,0.047612,0.999960,0.093508,
20.799538,58,0.001052,0.000075,0.005720,0.000771,0.001437,0.230265,0.004849,0.002196,0.010081,0.057795,1.000000,0.054963,
23.799721,55,0.323456,0.271070,0.343315,0.556026,0.840478,0.607686,0.585686,0.667211,0.558841,0.414299,0.478720,0.458198,
27.298546,58,0.255962,0.202583,0.313859,0.671172,0.656711,0.421534,0.479310,0.427104,0.398192,0.346658,0.327635,0.280608,
33.498665,58,0.258453,0.196803,0.402471,0.433885,0.617950,0.603428,0.688412,0.388287,0.496666,0.338153,0.224905,0.237669,
35.299938,55,0.001070,0.001084,0.014216,0.003257,0.004011,0.007300,0.070387,0.997869,0.168053,0.003634,0.000908,0.002547,
38.049496,58,0.014260,0.014364,0.027323,0.047296,0.095509,0.169754,0.083482,0.317721,0.259219,0.219296,0.698526,0.037579,
41.848869,55,0.355336,0.416021,0.459136,0.440109,0.814550,0.487067,0.698231,0.727276,0.582636,0.376347,0.340349,0.400908,
47.548908,58,0.424430,0.211255,0.315754,0.462579,0.774706,0.640118,0.543194,0.500585,0.397134,0.286514,0.254086,0.359249,
49.448780,58,0.149136,0.122396,0.278171,0.350111,0.212740,0.464915,0.284153,0.227247,0.244610,0.251284,0.794811,0.152560,
50.299587,58,0.108535,0.092361,0.186813,0.152577,0.136186,0.606385,0.180139,0.180027,0.187812,0.204662,0.952806,0.222021,
50.998825,58,0.063505,0.026287,0.071924,0.037112,0.040874,0.598335,0.045125,0.054964,0.111991,0.104495,0.984975,0.075935,
51.599060,58,0.027214,0.005286,0.050792,0.012431,0.014872,0.496833,0.025572,0.023483,0.063940,0.089163,0.997542,0.083534,
52.448845,58,0.013445,0.002135,0.036608,0.007702,0.007309,0.413714,0.013835,0.011712,0.033431,0.077504,0.999120,0.063148,
52.999859,58,0.038020,0.007197,0.066448,0.025915,0.020923,0.380285,0.030128,0.019813,0.043561,0.087961,0.998690,0.110723,
53.549534,59,0.035962,0.006477,0.064089,0.020267,0.021076,0.377678,0.019430,0.017733,0.044242,0.086062,0.999316,0.115299,
54.098988,58,0.045376,0.009238,0.070976,0.025782,0.028082,0.395109,0.024514,0.025004,0.054798,0.081266,0.998910,0.113242,
54.799305,58,0.059476,0.005080,0.113305,0.026495,0.034177,0.306083,0.032838,0.016197,0.048349,0.076928,0.999883,0.140115,
55.349529,58,0.038696,0.002677,0.077105,0.018768,0.023318,0.317455,0.021356,0.012969,0.042962,0.074207,0.999980,0.134378,
55.949524,58,0.302026,0.452008,0.397057,0.476361,0.467927,0.447042,0.368946,0.558785,0.390014,0.290803,0.718430,0.333046,
56.798553,58,0.100405,0.046596,0.168820,0.069145,0.091331,0.434385,0.070525,0.072611,0.123360,0.078465,0.973959,0.138128,
57.599949,58,0.039329,0.004584,0.080824,0.014427,0.036331,0.444413,0.024130,0.017909,0.076358,0.044418,0.997937,0.095588,
58.099209,58,0.036932,0.001710,0.061754,0.008097,0.018064,0.428160,0.018442,0.012511,0.060654,0.050645,0.999581,0.097500,
58.599152,58,0.335913,0.338989,0.443361,0.433280,0.587023,0.551688,0.500726,0.462489,0.401628,0.337734,0.670711,0.420518,
59.149712,59,0.141135,0.088025,0.159813,0.121396,0.147562,0.470574,0.162067,0.127364,0.127757,0.153755,0.929839,0.156102,
60.948997,58,0.303692,0.294647,0.404640,0.510429,0.456565,0.477774,0.507765,0.428671,0.258267,0.348207,0.787798,0.324624,
62.449043,62,0.309444,0.345972,0.682923,0.470470,0.633207,0.488654,0.527985,0.354461,0.468798,0.391264,0.452042,0.309878,
