time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.699805,77,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.549651,69,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250158,0.000000,0.000000
9.549482,104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13.149548,106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.299985,104,0.000000,0.000000,0.000000,0.250011,0.000000,0.000000,0.000000,0.000000,1.500067,0.000000,0.000000,0.000000
16.951878,106,0.063547,0.000000,0.000000,0.063547,0.000000,0.444827,0.000000,0.000000,0.381280,0.000000,0.381280,0.000000
20.499157,82,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.248936,90,0.000000,0.250285,0.000000,0.000000,0.000000,0.000000,1.626855,0.000000,0.000000,0.000000,0.062571,0.000000
21.548878,79,0.000000,0.132759,0.257316,0.000000,0.000000,0.000000,0.862934,1.672554,0.000000,0.000000,0.000000,0.064329
21.999544,84,1.610910,0.000000,0.156924,0.000000,0.061958,0.247832,0.277741,0.817626,0.000000,0.000000,1.610910,0.000000
23.248661,106,0.072205,0.000000,1.624979,1.687478,0.000000,0.249997,0.249997,0.062499,0.000000,0.249997,1.822182,1.624979
23.848856,106,0.000000,0.000000,0.423648,0.486148,0.000000,0.250000,0.250000,0.000000,0.000000,0.070608,1.570608,1.625000
28.100189,83,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29.699015,72,1.625001,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000
29.949020,90,1.625000,0.266461,1.731996,0.000000,0.062500,0.000000,1.731996,0.250000,0.000000,0.266461,0.066615,0.000000
31.798695,76,0.250000,0.000000,0.000000,0.000000,1.625000,1.625000,0.000000,0.000000,0.062500,0.062500,0.000000,0.250000
34.399628,86,0.000000,0.423644,0.423644,0.000000,0.000000,0.000000,0.000000,0.000000,0.070607,0.070607,0.000000,0.000000
36.749073,94,0.107617,0.000000,0.000000,0.107617,0.000000,0.807126,0.000000,0.000000,0.699509,0.000000,0.699509,0.000000
39.303638,82,0.000000,0.000000,0.000000,0.000000,0.000000,0.078453,0.000000,0.000000,0.000000,0.000000,0.470716,0.000000
41.199814,81,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,1.625000,0.000000,0.000000
41.998566,82,0.000000,0.062500,0.062452,0.000000,0.250000,0.249810,0.000000,0.000000,0.000000,1.625000,1.623763,0.000000
42.200012,90,0.000000,0.266461,0.062506,0.000000,0.250000,0.250025,1.731996,0.000000,0.000000,1.625000,1.691778,0.000000
43.549591,82,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.055597,0.000000,0.000000,0.058150,0.058146,0.000000
45.748680,84,1.066163,0.000000,0.000000,0.000000,0.000000,0.164025,0.000000,0.164025,0.000000,0.000000,1.066163,0.000000
46.400623,106,0.225142,0.000000,1.629175,0.062661,0.000000,0.250642,0.250642,0.000000,0.000000,0.250642,1.728996,1.629175
46.799309,92,0.121463,0.000000,0.698311,0.253252,0.000000,0.107432,0.360684,0.000000,1.646135,0.107432,0.702745,1.788090
47.898586,83,0.250011,0.062503,0.000000,0.062500,0.250011,1.625072,0.250000,0.000000,0.097623,1.625072,0.000000,1.624998
50.249374,106,0.000000,0.000000,0.777232,0.000000,0.000000,0.119574,0.119574,0.000000,0.000000,0.119574,0.717445,0.777232
51.500111,106,0.000000,0.000000,1.625032,1.687533,0.000000,0.250005,0.250005,0.062501,0.000000,0.250005,1.750035,1.625032
52.149639,106,0.000000,0.000000,0.423648,0.486148,0.000000,0.250000,0.250000,0.000000,0.000000,0.070608,1.570608,1.625000
53.849907,83,0.250000,0.062500,0.000000,0.062500,0.250000,1.625001,0.250000,0.000000,0.000000,1.625001,0.000000,1.625001
55.399162,76,0.250000,0.000000,0.000000,0.000000,1.624998,1.624998,0.000000,0.000000,0.062500,0.062500,0.000000,0.250000
56.249275,86,0.000000,1.625825,1.625825,0.000000,0.277953,0.340485,0.062532,0.000000,0.250127,0.250127,0.000000,0.000000
56.598728,79,0.000000,0.863786,0.863786,0.000000,0.079766,0.079766,0.000000,1.672554,0.132890,0.132890,0.000000,0.064329
57.599751,97,0.062506,1.683326,0.058163,0.250025,0.250025,0.062506,0.250025,0.178807,1.750175,1.625163,0.000000,1.625163
57.949146,86,0.000000,0.777181,1.593298,0.119566,0.119566,0.000000,0.180847,0.051314,0.836964,0.962520,0.000000,0.777181
59.598820,88,0.000000,0.000000,0.000000,0.000000,1.624999,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000
