time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
1.599993,66,0.366092,0.354467,0.468382,0.458328,0.527308,0.484471,0.683736,0.343729,0.494911,0.428100,0.338571,0.474961,
2.200095,55,0.071819,0.078051,0.105128,0.107258,0.123002,0.111521,0.182889,0.436110,0.632274,0.585840,0.152000,0.109790,
2.700286,57,0.019510,0.034692,0.029491,0.025435,0.054732,0.032454,0.062996,0.417955,0.681021,0.645072,0.126563,0.053274,
3.400443,57,0.005665,0.025140,0.011748,0.005969,0.045069,0.015808,0.033653,0.422373,0.685722,0.646999,0.099401,0.036835,
3.948788,55,0.002898,0.018388,0.011065,0.003342,0.032035,0.007594,0.032549,0.414353,0.697128,0.631713,0.084832,0.020029,
4.448704,55,0.004144,0.025418,0.016910,0.004342,0.044254,0.004952,0.037986,0.460712,0.686102,0.624534,0.072384,0.022911,
5.002308,55,0.004158,0.035230,0.017031,0.004232,0.049015,0.008560,0.036864,0.447459,0.616461,0.649647,0.074666,0.036960,
5.548514,57,0.003580,0.031043,0.014603,0.003710,0.044612,0.009532,0.037443,0.457654,0.673703,0.647935,0.080032,0.038729,
6.099879,57,0.002698,0.024544,0.013965,0.002949,0.036968,0.010831,0.035017,0.513029,0.653784,0.588254,0.077375,0.033852,
6.699940,55,0.004958,0.024916,0.012571,0.002771,0.033177,0.009445,0.033436,0.478174,0.663671,0.620144,0.077820,0.035135,
7.251339,55,0.004221,0.032080,0.013933,0.002943,0.040826,0.008113,0.035660,0.479374,0.600540,0.624646,0.075024,0.038848,
7.798666,55,0.006568,0.043269,0.017300,0.004532,0.057458,0.006371,0.036363,0.435651,0.592819,0.677205,0.075402,0.042626,
8.298288,55,0.002976,0.032260,0.015925,0.003198,0.042015,0.004600,0.039328,0.473448,0.615849,0.644050,0.069825,0.031995,
8.849347,55,0.002085,0.026361,0.017848,0.002600,0.038537,0.004126,0.048971,0.514292,0.567242,0.631168,0.067152,0.025554,
