Duration (s),Frequency
0.1864583333333334,4
0.12552083333333375,2
0.18958333333333321,4
0.15989583333333357,2
0.1708333333333334,2
0.14635416666666679,2
0.15208333333333357,3
0.036979166666666785,1
0.18125000000000036,4
0.28281250000000036,4
0.2666666666666666,2
0.22135416666666696,2
0.16822916666666643,1
0.03177083333333375,1
0.20781250000000018,4
0.2588541666666666,2
0.1708333333333325,1
0.03177083333333286,1
0.2296875000000007,2
0.1786458333333325,4
0.16249999999999964,2
0.21041666666666714,2
0.25624999999999964,2
0.21875,3
0.029166666666666785,1
0.2453125000000007,2
0.19739583333333321,2
0.2078124999999993,2
0.1630208333333325,2
0.22916666666666607,2
0.5760416666666668,1
0.39218750000000036,1
0.109375,4
0.11979166666666607,2
0.1572916666666675,2
0.22135416666666607,1
0.02656250000000071,2
0.24791666666666679,1
0.02395833333333286,1
0.23489583333333286,2
0.29062500000000036,2
0.3036458333333325,2
0.21354166666666607,1
0.08020833333333321,1
0.3145833333333332,2
0.3651041666666668,2
0.38437500000000036,1
0.045312499999999645,1
0.39427083333333357,2
0.6026041666666657,2
0.5067708333333343,2
0.5630208333333329,2
0.33333333333333215,1
0.03437500000000071,2
0.6374999999999993,2
0.4375,1
0.7890625,1
0.3734375000000014,3
0.44010416666666785,2
0.2822916666666657,2
0.06666666666666643,1
0.423958333333335,2
0.1921874999999993,1
0.5416666666666679,2
0.9437500000000014,2
0.8213541666666657,2
1.1812499999999986,1
0.02968750000000142,1
1.3999999999999986,1
0.6343749999999986,1
2.005729166666665,2
2.0531250000000014,1
2.1598958333333336,1
0.1067708333333357,1
1.9171874999999972,1
0.06145833333333428,1
1.48802083333333,1
0.6906249999999972,1
2.5921875000000014,2
2.141145833333333,1
0.5708333333333329,1
2.125520833333333,2
0.07708333333333428,2
3.026562499999997,2
2.65625,1
0.7489583333333343,1
5.13645833333333,1
0.671875,1
3.7119791666666657,1
0.03437499999999716,1
0.16302083333333428,1
0.6156250000000014,1
1.7843750000000043,1
0.4453125,1
0.32500000000000284,1
