time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
4.344572,49,0.425335,0.286383,0.368827,0.452776,0.641721,0.334918,0.302292,0.552121,0.466044,0.544696,0.611034,0.373748,
5.695011,74,0.005751,0.553406,0.989934,0.006246,0.012417,0.005079,0.004165,0.007441,0.021481,0.048285,0.008417,0.005054,
9.544427,73,0.000000,0.999997,0.333412,0.000001,0.000002,0.000000,0.000000,0.000000,0.012486,0.005087,0.000000,0.000000,
13.944086,74,0.000000,0.299056,0.999999,0.000000,0.000000,0.000000,0.000000,0.000000,0.001396,0.007451,0.000000,0.000000,
14.444484,73,0.000000,0.775585,0.708051,0.000007,0.000000,0.000000,0.000000,0.000000,0.009332,0.008441,0.000000,0.000000,
16.794643,74,0.000000,0.268618,0.999752,0.000000,0.000000,0.000000,0.000000,0.000000,0.001024,0.006278,0.000000,0.000000,
18.894491,73,0.000000,0.998504,0.534954,0.000000,0.000008,0.000000,0.000000,0.000000,0.019385,0.012131,0.000010,0.000000,
19.143503,74,0.000000,0.786357,0.703814,0.000000,0.000004,0.000000,0.000000,0.000000,0.013274,0.010576,0.000004,0.000000,
22.395208,73,0.000002,0.999986,0.810549,0.000000,0.000000,0.000011,0.000002,0.000000,0.025358,0.025137,0.000000,0.000105,
22.595030,74,0.000002,0.813157,0.880478,0.000001,0.000000,0.000010,0.000002,0.000000,0.019411,0.022026,0.000000,0.000116,
22.894247,74,0.000010,0.635915,0.918386,0.000003,0.000000,0.000193,0.000208,0.000000,0.013538,0.017583,0.000000,0.000120,
23.195292,73,0.000015,0.739080,0.798153,0.000006,0.000000,0.000216,0.000229,0.000000,0.019032,0.017786,0.000000,0.000138,
23.444349,74,0.000016,0.655887,0.849103,0.000004,0.000000,0.000491,0.000567,0.000000,0.016302,0.017687,0.000000,0.000138,
23.694443,73,0.000010,0.723670,0.825856,0.000003,0.000000,0.000324,0.000389,0.000000,0.018264,0.018491,0.000000,0.000083,
23.894741,74,0.000010,0.755450,0.808834,0.000004,0.000000,0.000209,0.000246,0.000000,0.019887,0.019149,0.000000,0.000084,
24.494612,73,0.000010,0.901463,0.755291,0.000001,0.000000,0.000111,0.000094,0.000000,0.024318,0.021902,0.000000,0.000194,
24.645241,74,0.000012,0.905336,0.804940,0.000001,0.000000,0.000129,0.000075,0.000000,0.024827,0.024186,0.000000,0.000436,
24.794117,73,0.000039,0.730700,0.878407,0.000010,0.000000,0.000976,0.000701,0.000000,0.018276,0.020821,0.000000,0.000632,
24.944277,74,0.000027,0.797920,0.872687,0.000007,0.000000,0.000741,0.000458,0.000000,0.020350,0.021935,0.000000,0.000576,
25.195948,73,0.000027,0.744674,0.872935,0.000009,0.000000,0.001371,0.000706,0.000000,0.018889,0.020437,0.000000,0.000645,
25.395340,74,0.000021,0.747496,0.875191,0.000005,0.000000,0.000779,0.000394,0.000000,0.018842,0.021160,0.000000,0.000538,
35.295143,73,0.146807,0.145797,0.168098,0.256565,0.919007,0.196631,0.080773,0.145217,0.112740,0.140662,0.156650,0.119161,
35.745537,64,0.041159,0.084477,0.082773,0.165990,0.980498,0.122362,0.020532,0.038097,0.028293,0.047018,0.040880,0.029915,
36.344482,62,0.010239,0.516762,0.421720,0.102451,0.756747,0.066521,0.003417,0.006125,0.005686,0.073791,0.021896,0.005168,
36.495396,62,0.006930,0.626429,0.517534,0.085841,0.694945,0.050423,0.002227,0.003988,0.006286,0.124007,0.028660,0.003884,
36.746487,62,0.003772,0.828707,0.701892,0.044787,0.357250,0.024213,0.001782,0.001834,0.021907,0.118883,0.020802,0.001979,
38.145172,62,0.000678,0.997250,0.697204,0.007574,0.034864,0.001034,0.001851,0.000030,0.038975,0.089258,0.005931,0.000317,
38.345409,73,0.000438,0.998556,0.707018,0.005066,0.024285,0.000589,0.001259,0.000016,0.038696,0.072981,0.004457,0.000171,
38.495327,73,0.000359,0.999102,0.735751,0.004016,0.021149,0.000444,0.001357,0.000010,0.038825,0.068569,0.004188,0.000169,
39.244804,73,0.000223,0.976761,0.778699,0.004734,0.031546,0.000648,0.001267,0.000015,0.029081,0.066011,0.005485,0.000074,
40.244797,62,0.000194,0.956873,0.952151,0.009944,0.108678,0.005041,0.000643,0.000008,0.008884,0.078780,0.014697,0.000003,
41.544662,74,0.000056,0.156624,0.999238,0.000725,0.003859,0.000114,0.000040,0.000000,0.000459,0.005036,0.000294,0.000002,
42.195232,74,0.000194,0.160388,0.999904,0.001302,0.011625,0.000270,0.000272,0.000001,0.000232,0.003631,0.000970,0.000000,
42.945343,74,0.000044,0.152475,0.999991,0.001205,0.008279,0.000184,0.000071,0.000000,0.000085,0.001813,0.000635,0.000000,
43.144508,62,0.000046,0.263932,0.999995,0.003293,0.037901,0.002308,0.000038,0.000000,0.000418,0.009745,0.003497,0.000000,
43.294006,62,0.000056,0.411596,0.999997,0.005007,0.087173,0.005489,0.000024,0.000000,0.000833,0.022518,0.008125,0.000000,
44.044147,62,0.000692,0.750652,0.880873,0.051826,0.675942,0.048485,0.000239,0.000000,0.000428,0.064573,0.021191,0.000072,
44.495163,63,0.002839,0.207881,0.231076,0.672531,0.677223,0.019930,0.000098,0.000016,0.000157,0.020315,0.008968,0.002149,
44.595257,75,0.002093,0.153217,0.170507,0.758643,0.637124,0.014820,0.000072,0.000012,0.000116,0.014973,0.006789,0.001726,
44.695316,75,0.001486,0.108786,0.121342,0.828633,0.584032,0.010598,0.000051,0.000008,0.000082,0.010631,0.005049,0.001353,
44.746155,63,0.001297,0.094990,0.106097,0.850364,0.561930,0.009288,0.000045,0.000007,0.000072,0.009283,0.004425,0.001187,
44.994423,63,0.000778,0.043409,0.050424,0.933675,0.528716,0.004705,0.000039,0.000435,0.000032,0.004119,0.002074,0.001025,
45.544830,75,0.004272,0.024641,0.047965,0.988230,0.559896,0.007802,0.000510,0.000502,0.000390,0.000750,0.003407,0.003647,
