time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
4.799477,75,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14.098985,48,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.948542,51,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.799244,63,0.062500,0.000000,0.062500,1.625000,0.000000,0.250000,0.000000,0.062500,1.625000,0.000000,1.750000,0.000000
24.749670,32,0.062500,1.625000,0.250000,0.250000,1.625000,0.062500,0.000000,1.625000,1.625000,0.000000,0.000000,0.312500
29.299438,44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32.149231,47,0.277953,0.000000,0.000000,0.000000,0.277953,0.000000,0.000000,0.000000,0.277953,0.000000,0.000000,0.277953
33.299080,59,0.062503,0.062503,0.000000,1.812581,0.250011,0.000000,0.250011,0.062503,1.625072,1.625072,0.250011,1.625072
33.998810,47,1.622217,0.000000,0.062393,0.444835,0.125941,0.249572,0.313120,0.249572,0.381287,0.381287,1.622217,1.624527
34.698410,59,1.855885,0.062571,0.062500,0.114907,0.250285,0.250001,0.307543,0.307543,0.052336,1.626855,1.625006,1.855885
37.099552,59,0.777232,0.000000,0.000000,0.000000,0.000000,0.119574,0.119574,0.119574,0.000000,0.000000,0.777232,0.777232
40.999264,44,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
42.249107,33,0.000000,0.062501,1.625032,0.000000,1.750035,0.000000,0.062501,0.000000,0.062501,1.625032,0.000000,0.250005
42.798840,47,0.000000,0.125361,0.523022,0.062861,1.024467,0.000000,0.251445,0.000000,0.000000,2.634393,0.000000,1.634393
44.948372,24,1.316250,0.050625,0.000000,0.000000,0.253125,0.000000,0.000000,0.202500,0.000000,1.316250,0.000000,0.000000
46.052288,26,1.624941,0.062498,1.624891,0.000000,0.312489,0.000000,0.062496,0.249991,0.000000,1.749929,0.000000,0.000000
48.098980,47,0.062500,0.000000,0.000000,1.812500,0.000000,0.000000,0.250000,0.062500,1.625000,0.000000,0.250000,1.625000
50.149410,59,0.062500,0.062500,0.000000,1.662500,0.250000,0.000000,0.250000,0.056250,1.625000,1.625000,0.225000,1.625000
51.099270,59,0.062503,1.687869,0.000000,1.812643,0.250011,0.062514,0.250011,0.062505,1.625073,1.625073,0.250021,1.625073
52.848949,46,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,1.625001,0.000000
56.199074,35,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.058150
57.599483,59,0.062500,0.062500,0.000000,1.812489,0.249999,0.000000,0.249999,0.062500,1.624990,1.624990,0.249999,1.624990
