time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
3.699571,78,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.848508,82,0.000000,0.064583,0.064583,0.000000,0.258333,0.258333,0.000000,0.000000,0.000000,1.547068,1.547068,0.000000
4.949968,85,0.000000,1.624891,0.249983,1.624891,0.249983,0.312479,0.000000,1.624891,0.249983,1.683203,1.624891,0.062496
5.249478,98,0.000000,0.959518,1.555641,0.959518,0.147618,0.147618,0.059954,0.959518,0.147618,1.199333,0.959518,0.000000
5.549155,97,0.000000,1.926733,0.846744,0.381269,0.063545,0.127874,0.000000,0.381269,0.320861,0.511537,0.381269,0.000000
5.950154,108,1.715859,1.868886,0.302812,0.098474,0.000000,1.655750,1.593298,0.343597,0.249810,0.159755,0.159755,0.000000
6.356052,85,2.181961,1.769571,0.078210,0.000000,0.061281,0.831774,0.770493,0.363660,0.364656,0.000000,0.000000,0.000000
6.749404,97,0.837794,2.082201,1.646135,0.000000,0.000000,0.338856,0.338856,0.109016,0.362268,0.253252,0.000000,0.000000
7.005340,97,0.445238,1.182970,1.626855,0.000000,0.000000,0.097623,0.160195,0.057936,0.204278,0.250285,0.000000,0.000000
7.349418,97,0.161039,1.698468,0.776641,0.245123,0.000000,0.061489,0.000000,0.000000,1.839253,0.119483,0.000000,0.000000
7.699398,92,0.061281,0.785615,0.308602,0.366252,0.000000,0.000000,0.000000,0.000000,2.077815,0.051434,0.000000,0.000000
7.849254,97,0.000000,1.547068,0.202474,0.264093,0.000000,0.064583,0.000000,0.000000,1.683948,0.000000,0.000000,0.000000
8.099342,85,1.555641,1.978831,0.071735,0.098115,0.059954,0.059954,0.000000,0.239815,0.958558,0.000000,0.000000,0.000000
8.398624,97,0.888864,2.207243,0.257316,0.064329,0.257316,0.063856,0.257316,1.680644,0.660687,1.672554,0.000000,1.672554
8.648458,89,0.750952,1.373738,0.160825,0.000000,0.160825,1.731996,0.160825,1.045698,0.353244,1.111978,0.000000,1.045363
8.809475,89,1.605485,1.608810,0.094966,0.000000,0.159549,1.219292,0.094966,0.828127,0.323784,0.569793,0.000000,0.569793
9.148972,108,2.235421,2.104144,0.000000,0.000000,0.000000,1.693554,1.593298,0.617847,0.372733,0.306558,0.061281,0.245277
9.449683,89,2.350566,1.903140,0.000000,0.000000,0.064293,2.210907,0.874824,0.469971,0.391703,0.142539,0.000000,0.078210
9.748657,84,1.154896,1.011784,0.000000,0.000000,0.239815,1.226929,0.429154,0.216325,0.216294,1.555641,0.000000,0.000000
10.100861,84,1.025286,0.399160,0.000000,0.000000,0.250285,0.447299,0.166263,0.157736,0.056098,1.626855,0.000000,0.000000
10.999441,84,0.280535,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,1.624999,0.000000,0.000000
11.298702,97,0.089453,1.672554,0.257316,0.064329,0.250000,0.064329,0.257316,1.672554,0.257316,1.625000,0.000000,1.672554
11.498899,85,1.547068,2.101267,0.184620,0.000000,0.246833,0.064583,0.184620,1.366056,0.442954,1.184625,0.000000,1.200032
12.198602,85,1.625367,0.395878,0.000000,0.000000,0.062514,0.000000,0.000000,0.478127,0.060958,0.225142,0.000000,0.228070
12.551339,89,1.757329,1.672554,0.000000,0.000000,0.062501,1.672554,0.000000,0.315453,0.257316,0.128940,0.000000,0.065451
12.898579,95,1.750286,1.626855,0.000000,0.061281,0.062500,1.626855,0.245123,0.250000,0.250285,0.062571,0.000000,1.593298
13.203512,89,1.632759,1.624891,0.000000,0.000000,0.062500,0.862934,0.134588,0.250000,0.249983,0.000000,0.000000,0.874824
13.448495,97,0.959546,2.146158,0.239815,0.059954,0.239815,0.483276,0.239815,1.583356,0.387444,1.555641,0.000000,1.578785
14.798677,72,1.625014,0.063350,0.000000,0.000000,0.062501,0.000000,0.000000,0.313353,0.000000,0.063350,0.000000,0.063350
15.799039,80,0.244870,0.000000,0.000000,0.250025,0.000000,0.000000,0.000000,0.000000,1.625163,0.000000,0.000000,0.000000
17.399353,84,1.624998,0.000000,1.624998,0.000000,0.062500,0.000000,0.062500,0.250000,0.000000,0.250000,0.000000,0.000000
17.599396,84,1.625000,0.064583,1.184624,1.611651,0.320833,0.000000,0.258333,0.250000,0.000000,1.547068,0.258333,1.547068
17.848639,85,1.625000,1.555641,0.581130,1.022726,0.219843,0.059954,0.157342,0.250000,0.239815,1.022726,0.157342,1.022726
18.149525,85,1.625000,0.987626,0.308837,0.501710,0.146118,0.000000,0.083618,0.250000,0.151943,0.501710,0.083618,0.501710
18.349289,85,1.625000,1.388149,0.164128,0.266629,0.062500,0.053390,0.000000,0.250000,0.213561,0.266629,0.000000,0.266629
18.549587,85,1.625000,1.169761,0.064611,0.157442,0.062500,0.000000,0.000000,0.250000,0.179963,0.157442,0.000000,0.157442
19.049839,85,1.625000,0.672424,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.103450,0.000000,0.000000,0.000000
19.398973,84,1.625000,0.267190,1.593298,0.000000,0.062500,0.000000,0.061281,0.250000,0.000000,0.245123,0.000000,0.000000
19.550341,89,1.758333,1.547068,1.200032,0.000000,0.062500,1.547068,0.000000,0.250000,0.258333,0.249204,0.000000,0.000000
19.998837,86,0.684363,0.671011,1.868403,0.000000,0.000000,0.671011,0.061958,0.096855,0.103232,0.312205,0.000000,0.000000
20.348879,108,1.882631,1.838420,0.892567,0.000000,0.000000,1.654578,1.593298,0.245123,0.245123,0.120265,0.061281,0.000000
20.599638,84,2.574382,1.219521,0.442390,0.000000,0.333076,1.056918,1.056918,0.429064,0.162603,1.731996,0.000000,0.000000
20.799101,84,1.326046,0.542035,0.226443,0.000000,0.247832,0.576092,0.576092,0.253358,0.096015,1.610910,0.000000,0.000000
