time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
3.399745,59,0.481625,0.332906,0.338404,0.538346,0.512698,0.478840,0.338008,0.327958,0.437870,0.521186,0.595400,0.548228,
6.049824,48,0.999886,0.245212,0.004363,0.006652,0.010470,0.003677,0.004600,0.007526,0.011343,0.014150,0.019664,0.317423,
7.200507,48,0.999997,0.332248,0.023271,0.038292,0.072126,0.031046,0.031072,0.043510,0.082791,0.075700,0.093043,0.287923,
10.549731,46,0.004644,0.000013,0.000002,0.000002,0.000006,0.000072,0.000001,0.000007,0.014621,0.407331,0.999952,0.290690,
11.148611,45,0.002459,0.000003,0.000000,0.000029,0.000087,0.000096,0.001054,0.017693,0.248340,0.798541,0.612477,0.116731,
11.749317,46,0.003771,0.000042,0.000215,0.000063,0.000145,0.003058,0.000321,0.006307,0.086603,0.575602,0.894854,0.182502,
12.798861,48,0.945003,0.141885,0.002260,0.003538,0.014402,0.000423,0.002176,0.026585,0.004261,0.037951,0.069205,0.425081,
13.898703,47,0.291325,0.009166,0.000159,0.001458,0.000546,0.000072,0.000516,0.000984,0.000192,0.011101,0.301647,0.977473,
16.698635,46,0.437216,0.293098,0.234513,0.402008,0.429117,0.491045,0.440028,0.558201,0.798090,0.834542,0.900743,0.553403,
18.199665,48,0.994960,0.149455,0.004162,0.004949,0.012969,0.005789,0.006942,0.053787,0.008332,0.012072,0.019592,0.345046,
19.749842,46,0.014308,0.001620,0.000046,0.000049,0.000182,0.002941,0.000098,0.000522,0.015748,0.406230,0.989904,0.265402,
21.149563,44,0.000214,0.000027,0.000637,0.005713,0.000026,0.000399,0.057945,0.559939,0.984315,0.291110,0.023328,0.004326,
24.349958,45,0.343655,0.349474,0.321197,0.523487,0.392631,0.535363,0.438385,0.493856,0.551092,0.614803,0.794557,0.457868,
25.998661,48,0.991808,0.165469,0.005148,0.003635,0.008593,0.003475,0.004499,0.036726,0.006520,0.004713,0.016538,0.372382,
26.548870,48,0.991741,0.220421,0.006557,0.001468,0.012100,0.002095,0.002927,0.052130,0.007920,0.003586,0.018784,0.308419,
27.099092,48,0.979250,0.269157,0.007368,0.000788,0.007635,0.001373,0.001691,0.037622,0.009647,0.001706,0.012985,0.278912,
28.198549,48,0.915600,0.134573,0.016307,0.013710,0.037450,0.019229,0.020514,0.097571,0.036348,0.081532,0.155081,0.380892,
28.849468,47,0.318027,0.024609,0.002369,0.001865,0.004999,0.003028,0.013761,0.015369,0.004953,0.022730,0.311028,0.896625,
29.450109,45,0.061178,0.003748,0.000369,0.000274,0.000744,0.001296,0.003028,0.015771,0.231500,0.687658,0.463235,0.264161,
30.352888,48,0.643677,0.081582,0.006756,0.004096,0.027112,0.002815,0.002842,0.054615,0.036854,0.203150,0.333280,0.351468,
31.001661,49,0.507152,0.837285,0.047952,0.004135,0.010812,0.011490,0.006029,0.018657,0.045302,0.026302,0.050612,0.073685,
33.549702,49,0.391295,0.304407,0.282882,0.443117,0.410108,0.529799,0.394796,0.476012,0.495268,0.714892,0.668883,0.477899,
35.798172,48,0.982486,0.172744,0.008594,0.005158,0.019561,0.010365,0.021841,0.028133,0.016122,0.058555,0.093342,0.450719,
36.549179,53,0.117828,0.037788,0.019539,0.040909,0.072011,0.387441,0.800407,0.185755,0.094607,0.076815,0.075157,0.092124,
37.349133,54,0.445768,0.259349,0.155576,0.254883,0.274198,0.366294,0.572423,0.591770,0.545877,0.546448,0.436789,0.364081,
38.099163,49,0.661241,0.777236,0.042764,0.035291,0.062305,0.062009,0.057156,0.084062,0.111214,0.057922,0.069525,0.124403,
42.350239,45,0.488334,0.269966,0.231222,0.420725,0.459322,0.560270,0.323013,0.455501,0.726675,0.693607,0.690973,0.571594,
42.898773,48,0.905362,0.116512,0.056899,0.105564,0.102143,0.120083,0.128579,0.214530,0.145939,0.191873,0.171617,0.598926,
43.748833,45,0.080951,0.011572,0.004351,0.009162,0.018918,0.009010,0.014546,0.052494,0.449874,0.928899,0.230424,0.062613,
47.049213,44,0.509254,0.423656,0.357429,0.457635,0.498607,0.716334,0.568459,0.714711,0.665912,0.785960,0.663330,0.548092,
47.849857,46,0.410150,0.067288,0.045993,0.083777,0.095928,0.124376,0.110989,0.227666,0.095264,0.444441,0.663159,0.376655,
48.448570,44,0.061813,0.010205,0.007775,0.018126,0.032264,0.022763,0.023372,0.116067,0.511540,0.843535,0.306287,0.068250,
50.099529,44,0.516386,0.356331,0.369990,0.427778,0.513674,0.700842,0.550229,0.478419,0.681439,0.710626,0.742759,0.624104,
50.649975,46,0.190978,0.070679,0.073540,0.093620,0.098023,0.143715,0.167153,0.095080,0.150569,0.158113,0.494553,0.935738,
51.249310,48,0.811451,0.070225,0.024435,0.024842,0.037368,0.024508,0.045346,0.144582,0.028351,0.084804,0.169188,0.521669,
51.751030,49,0.489302,0.748169,0.030651,0.010105,0.028907,0.056273,0.024610,0.059287,0.166097,0.023864,0.101504,0.155609,
52.248650,47,0.621911,0.286740,0.021226,0.005038,0.018657,0.015258,0.019186,0.066594,0.050637,0.022278,0.136094,0.474986,
52.849136,45,0.104990,0.041682,0.003152,0.001185,0.006216,0.009810,0.006155,0.021298,0.183482,0.589558,0.521393,0.241441,
53.499039,44,0.016535,0.005783,0.002036,0.007870,0.002855,0.011897,0.031267,0.212692,0.442876,0.493164,0.532592,0.121732,
55.248802,46,0.547801,0.448011,0.348891,0.338801,0.398030,0.586776,0.583136,0.477966,0.547424,0.731587,0.856024,0.572839,
55.801220,48,0.789306,0.407293,0.097872,0.119050,0.196014,0.215455,0.183265,0.369822,0.295700,0.263777,0.309277,0.359211,
56.398876,49,0.710671,0.392136,0.027756,0.025506,0.063873,0.055685,0.052837,0.159665,0.134640,0.067062,0.216706,0.459391,
56.949833,46,0.513753,0.175411,0.011218,0.010981,0.022731,0.020288,0.027957,0.093904,0.054371,0.155436,0.469660,0.450432,
58.700665,46,0.541874,0.481178,0.351836,0.437119,0.468522,0.562245,0.526590,0.533147,0.535421,0.572313,0.733007,0.692030,
59.300953,48,0.891212,0.223833,0.101636,0.129150,0.160167,0.136030,0.181222,0.264184,0.144595,0.220835,0.215105,0.438784,
60.298599,49,0.590634,0.948681,0.047542,0.009324,0.026966,0.027606,0.010054,0.038035,0.086757,0.010381,0.033277,0.042372,
61.548634,50,0.020021,0.360680,0.976774,0.090882,0.002217,0.009885,0.012958,0.001363,0.021580,0.115468,0.001282,0.006848,
62.599049,48,0.788483,0.153818,0.145982,0.194778,0.025406,0.006323,0.011755,0.045692,0.006974,0.040950,0.120223,0.280648,
