time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
3.748672,92,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.852132,76,0.056250,0.225000,1.462500,0.225000,1.462500,0.000000,1.518750,0.000000,1.518750,0.225000,0.056250,0.225000
7.199058,73,0.000000,1.874989,3.374980,1.687490,0.000000,0.062500,1.687490,1.687490,0.249999,0.499997,0.312498,1.687490
7.997174,49,0.000000,1.778715,1.964018,0.277954,1.625825,0.312659,0.340486,0.277954,0.250127,0.250127,1.625825,0.528081
9.549774,73,0.000000,1.874998,3.374996,1.687498,0.000000,0.062500,1.687498,1.687498,0.250000,0.499999,0.312500,1.687498
12.299340,62,0.308837,0.051473,0.000000,0.360309,0.000000,0.000000,0.308837,0.051473,0.308837,0.000000,0.051473,0.000000
15.049158,85,0.051473,0.308837,0.308837,0.000000,0.308837,0.308837,0.308837,0.308837,0.051473,0.051473,0.000000,0.051473
15.749796,74,0.062571,0.000000,1.626855,0.250285,0.000000,0.000000,0.062571,0.000000,1.626855,0.250285,0.000000,0.000000
20.749187,85,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.450726,74,1.626855,0.000000,1.626855,1.751998,0.062571,0.000000,0.062571,0.250285,1.626855,0.250285,0.250285,0.000000
22.650919,88,3.250064,0.000000,1.704738,0.079706,1.687533,0.000000,0.062501,2.000040,0.142207,0.250005,0.000000,0.250005
23.449520,87,0.618430,1.625825,0.342777,1.625825,0.342777,0.062532,0.000000,1.688356,1.625825,1.625825,0.250127,0.062532
23.846048,92,0.206890,0.952524,0.107580,0.898732,0.360830,0.000000,1.646135,0.699273,2.076446,2.076446,0.170893,1.646135
25.600233,64,1.625000,0.000000,0.062500,1.625000,1.625000,0.250000,0.000000,0.250000,1.687500,0.000000,1.625000,0.250000
26.149723,68,0.585879,0.062861,0.000000,2.108794,0.600124,0.087170,0.251445,0.150031,2.157411,1.634393,0.774463,1.634393
27.748539,69,0.250000,0.062500,0.062500,0.000000,0.250000,1.625001,0.000000,0.000000,0.000000,1.625001,1.625001,0.000000
28.551195,78,1.625825,0.312659,0.062532,0.062532,0.312659,0.528080,1.625825,0.250127,0.000000,1.625825,1.873658,1.625825
29.348850,72,1.811064,0.000000,0.250127,0.062532,0.124291,0.000000,0.435366,1.750888,0.000000,0.555796,0.277859,1.811064
33.248787,87,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33.999165,74,0.250285,0.062571,1.626855,0.062571,0.250285,1.626855,0.312857,0.000000,0.000000,1.751998,0.000000,1.626855
36.848797,74,0.000000,0.000000,0.250158,0.000000,0.000000,0.250158,0.000000,0.250158,0.000000,0.250158,0.000000,0.250158
