time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.899622,83,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3.598742,92,0.062393,0.000000,1.622217,0.249572,0.000000,0.000000,0.062393,0.000000,1.622217,0.249572,0.000000,0.000000
3.849542,89,0.239815,0.059954,1.126561,0.387606,0.239815,1.555641,0.000000,1.555641,1.916746,1.615595,0.000000,0.059954
4.049511,97,0.242744,1.547068,0.702309,0.434891,0.251445,1.226097,0.258333,1.161514,2.393070,1.634393,0.000000,1.547068
4.249683,87,0.105517,1.136362,0.414707,1.772898,0.163393,0.685862,0.174825,0.752478,1.641691,1.062054,0.266461,1.136362
5.498751,87,0.000000,0.000000,0.000000,0.068639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.698582,82,0.000000,0.000000,0.064583,0.000000,0.000000,0.258333,0.000000,0.000000,0.000000,0.000000,1.547068,0.000000
6.050550,89,0.257316,0.000000,1.672554,0.000000,0.000000,1.672554,0.064329,0.000000,0.000000,0.321645,0.826732,0.000000
6.249353,87,0.184620,0.000000,1.618738,1.547068,0.000000,1.200032,0.062259,0.064583,0.000000,0.249037,0.708882,0.000000
6.449119,70,0.000000,0.000000,1.182596,1.134062,0.000000,0.708607,0.000000,0.000000,0.000000,0.181938,1.721893,0.000000
6.799242,108,1.715859,1.838420,0.469910,0.450549,0.000000,1.654578,1.593298,0.245123,0.245123,0.061281,0.828408,0.000000
6.949288,85,2.525623,2.101267,0.308308,0.295605,0.064583,1.264616,1.200032,0.442954,0.442954,0.000000,0.501710,0.000000
7.098810,94,1.892277,1.564341,0.266864,0.193946,0.000000,1.045675,0.787341,0.315379,0.315379,0.000000,1.876240,0.000000
7.498440,94,0.733107,0.582594,0.305497,0.050037,0.000000,0.396271,0.281568,1.646135,0.075256,0.000000,0.830586,0.063313
7.699695,102,0.432892,2.042979,0.162603,0.000000,0.000000,0.300609,1.898259,1.056918,0.266461,0.000000,0.456587,0.000000
8.351610,89,0.249572,0.425902,0.000000,0.000000,0.000000,1.622217,0.364944,0.223190,0.060958,0.062393,0.061979,0.000000
9.499447,99,0.062498,1.624952,0.000000,1.624952,0.249993,0.151229,0.249993,0.062498,1.624952,1.624952,0.249993,1.624952
9.749788,97,0.062500,2.388085,0.000000,1.066148,0.249999,0.066615,0.249999,0.000000,1.766457,1.624996,0.164023,1.624996
9.998718,97,0.000000,1.983067,0.239815,0.496297,0.250000,0.062861,0.250000,1.555641,1.137182,1.625000,0.087168,1.625000
10.299978,89,0.239815,1.128781,0.250642,0.237377,0.147622,1.555641,0.147622,1.629175,0.571647,1.019500,0.000000,0.959546
12.698866,89,0.107617,0.000000,0.107617,0.000000,0.000000,0.699509,0.107617,0.699509,0.000000,0.000000,0.000000,0.699509
13.051802,85,0.000000,1.672554,0.000000,0.000000,0.000000,0.342282,0.000000,0.277953,0.257316,0.000000,0.000000,0.277953
13.198454,91,1.547068,1.161514,0.258333,0.000000,0.064583,0.182365,0.000000,1.668645,0.178694,0.000000,0.000000,0.246948
13.899775,89,0.614516,0.220750,0.060958,1.622217,1.622217,1.622217,0.000000,0.427337,0.062393,0.062393,0.249572,0.249572
14.049100,89,0.421898,0.096556,1.547068,1.185978,1.185978,1.185978,0.064583,0.239440,0.000000,0.258333,0.182458,0.182458
15.948464,86,1.625000,0.000000,1.625000,0.000000,0.062500,0.000000,0.062500,0.250000,0.000000,0.250000,0.000000,0.000000
16.148794,79,1.184625,0.000000,1.184625,0.000000,0.000000,0.000000,0.000000,1.600151,0.000000,0.182250,0.000000,0.064583
16.451982,86,1.575939,0.000000,1.575939,0.000000,0.060613,0.000000,0.060613,1.090239,0.000000,0.242452,0.000000,0.000000
16.652052,74,1.087622,0.000000,2.153465,0.000000,0.000000,0.000000,0.066615,0.667936,0.000000,0.433787,0.000000,0.000000
17.499084,86,0.150689,1.624450,1.784088,0.000000,0.000000,0.062479,0.062486,0.050037,0.249915,0.249944,0.000000,0.000000
19.299461,89,1.750000,1.625000,0.000000,0.000000,0.062500,1.625000,0.000000,0.250000,0.250000,0.062500,0.000000,0.000000
21.248524,99,0.062500,0.062500,0.000000,1.625000,0.250000,0.000000,0.000000,0.062500,1.625000,1.625000,0.250000,0.000000
21.599098,70,0.000000,0.000000,0.064329,0.863592,0.132860,0.257316,0.000000,0.000000,0.863592,0.863592,1.805414,0.000000
22.299095,92,0.062393,0.000000,0.000000,0.358991,0.000000,0.064373,0.249572,0.000000,1.622217,0.164128,0.386239,1.622217
22.899242,106,0.000000,0.000000,1.618738,0.140652,0.000000,0.249037,0.327431,0.000000,0.470358,0.249037,1.559671,1.932317
22.998806,88,0.000000,0.000000,1.626855,0.113302,1.527778,0.224615,0.281764,0.000000,0.417891,0.250285,1.347688,1.688592
23.298811,80,0.059954,0.000000,0.960033,0.239815,0.913528,0.107432,0.000000,0.000000,1.555641,0.147697,0.644595,0.807648
23.499632,92,0.064339,0.000000,1.548047,0.436052,0.494392,0.063438,0.064055,0.000000,2.262297,0.256219,0.380627,0.445189
25.949135,89,0.096855,0.000000,0.096855,0.000000,0.000000,0.581131,0.096855,0.581131,0.000000,0.000000,0.000000,0.581131
26.799633,93,0.000000,0.062479,0.000000,0.000000,0.249915,0.058150,0.000000,0.058150,0.000000,1.624450,0.000000,0.058150
27.199062,104,0.000000,0.000000,0.000000,0.245123,0.119556,0.000000,0.000000,0.000000,1.470736,0.777116,0.000000,0.000000
27.349758,84,1.865741,0.000000,0.000000,0.200744,0.071759,0.000000,0.000000,0.287037,1.204465,0.470645,0.000000,0.000000
27.598986,89,1.315411,0.000000,0.000000,0.000000,0.000000,1.731996,0.000000,0.174825,0.640102,0.316735,0.000000,0.000000
28.098438,67,0.412790,0.000000,0.251445,0.000000,0.000000,0.500609,0.000000,1.634393,0.200871,0.052327,0.000000,0.062861
28.598433,81,0.068865,0.062861,0.086834,0.000000,0.251445,0.157097,0.000000,0.521002,0.000000,1.634393,0.000000,0.000000
