time,playingmode,timeout,timeoutenable,continuity,outputprobability,cut,timestretch,regionmaskenable,regionmasklow,regionmaskhigh
0.000679,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.044339,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.094795,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.144402,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.195018,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.247961,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.294172,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.344230,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.394766,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.445661,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.494353,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.545067,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.593339,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.644145,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.694434,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.745868,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.794679,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.844843,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.894610,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.944331,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
0.995030,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.045415,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.094613,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.145262,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.192358,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.246435,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.294212,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.344917,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.397089,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.444465,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.494317,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.544301,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.597904,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.645251,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.695696,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.745428,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.794560,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.844529,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.894353,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.944490,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
1.994930,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.045282,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.095346,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.144464,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.195228,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.244477,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.294219,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.345660,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.395031,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.444946,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.495234,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.548585,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.595096,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.644706,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
2.694574,1,2.000000,1,1.500000,1.000000,0,1.000000,0,0.893372,0.948214
