time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.348516,43,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5.249392,83,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.225142,0.000000,0.225142,0.225142,0.000000,0.225142
8.948888,74,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.999418,72,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22.749098,72,1.625001,0.062500,0.250000,0.062500,0.312500,0.000000,0.250000,1.750001,0.000000,1.625001,0.000000,1.625001
24.748545,72,1.625000,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000
25.698378,72,1.625073,0.062514,0.250056,0.062514,0.312559,0.000000,0.250056,1.750350,0.000000,1.625367,0.000000,1.625367
29.899586,85,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
35.598301,74,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
37.349796,72,1.625001,0.062500,1.625001,0.000000,1.812501,0.000000,0.062500,0.250000,0.062500,1.625001,0.000000,0.250000
37.899384,72,1.625000,0.000000,0.719752,0.062259,0.611668,0.000000,0.249037,1.744219,0.000000,0.470716,0.000000,1.618738
39.749504,72,1.625000,0.000000,0.000000,0.000000,0.062500,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000
42.398323,72,0.381280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.063547,0.000000,0.000000,0.000000,0.000000
48.849350,85,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.499432,74,0.062661,0.000000,1.629175,0.250642,0.000000,0.000000,0.062661,0.000000,1.629175,0.250642,0.000000,0.000000
53.099667,72,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.449184,87,0.312498,1.624990,0.249999,1.624990,0.249999,1.687490,0.000000,1.687490,1.624990,1.624990,0.249999,0.062500
55.599686,60,1.624952,0.249993,0.000000,1.838578,0.062498,0.088630,1.624952,0.338622,1.624952,0.088630,0.312491,0.000000
58.398525,72,0.308837,0.000000,0.308837,0.000000,0.360309,0.000000,0.000000,0.051473,0.000000,0.308837,0.000000,0.051473
