time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B,stopped
4.799477,48,0.392290,0.253764,0.263697,0.346960,0.503960,0.395531,0.420943,0.655187,0.545494,0.553376,0.450227,0.356670,
14.098985,75,0.148802,0.174940,0.444690,0.479723,0.591602,0.520218,0.283050,0.222579,0.261542,0.405047,0.302175,0.263486,
20.899685,63,0.280567,0.179869,0.140946,0.369367,0.436750,0.514406,0.412456,0.443317,0.503010,0.626072,0.566995,0.446019,
22.748684,46,0.305608,0.177588,0.192582,0.379366,0.371748,0.281187,0.262123,0.254862,0.780469,0.721427,0.358528,0.349712,
24.749670,44,0.308853,0.223794,0.219212,0.269536,0.438242,0.541314,0.579596,0.569060,0.490449,0.543214,0.421778,0.356440,
29.299438,44,0.332662,0.309017,0.242464,0.494814,0.546477,0.651200,0.450965,0.403092,0.630573,0.603458,0.540997,0.424047,
32.149231,83,0.212110,0.198365,0.151520,0.395241,0.641813,0.632859,0.562212,0.411330,0.232948,0.195234,0.259681,0.272022,
33.299080,83,0.320749,0.758397,0.199136,0.372166,0.346688,0.438152,0.237680,0.238280,0.188706,0.395244,0.516773,0.430443,
33.948444,83,0.249160,0.197638,0.303906,0.261699,0.231162,0.346000,0.221059,0.129941,0.227316,0.296755,0.680885,0.528883,
34.698410,83,0.435665,0.179683,0.136248,0.371735,0.526852,0.523363,0.386946,0.229720,0.244295,0.323237,0.386309,0.788739,
37.099552,83,0.250152,0.337337,0.296008,0.498220,0.609240,0.406411,0.437130,0.457363,0.292338,0.406591,0.183974,0.235504,
40.999264,45,0.182634,0.255194,0.289125,0.531900,0.657696,0.699409,0.523427,0.438109,0.508374,0.571754,0.310525,0.209321,
42.249107,59,0.392692,0.366211,0.242594,0.550948,0.754794,0.597701,0.372975,0.320423,0.344475,0.413082,0.420270,0.425318,
42.798840,59,0.482135,0.083062,0.076448,0.177648,0.143181,0.138444,0.128876,0.103491,0.097246,0.107765,0.128868,0.827667,
44.948372,60,0.333479,0.323107,0.255508,0.386817,0.510891,0.470718,0.416242,0.390089,0.642353,0.567291,0.418496,0.302125,
45.998253,44,0.274265,0.525429,0.158071,0.273458,0.384116,0.451342,0.372694,0.339981,0.517607,0.387986,0.273865,0.183755,
48.049412,83,0.371076,0.181134,0.308498,0.474569,0.480122,0.538443,0.604588,0.390860,0.418159,0.426558,0.431954,0.299458,
50.149410,84,0.222986,0.334520,0.239165,0.306158,0.501997,0.457715,0.411814,0.315434,0.494372,0.745899,0.395935,0.271824,
51.048946,44,0.185292,0.224979,0.151103,0.317510,0.204450,0.183051,0.175522,0.432801,0.896612,0.611837,0.196191,0.198291,
52.848949,45,0.093929,0.068361,0.052624,0.362338,0.516469,0.427316,0.345229,0.353641,0.659543,0.711408,0.257299,0.124823,
56.149426,47,0.264233,0.310068,0.118190,0.268046,0.262977,0.313136,0.239760,0.293063,0.441855,0.536264,0.572310,0.494007,
57.599483,83,0.404438,0.921853,0.184977,0.375151,0.323938,0.259877,0.259615,0.228540,0.204824,0.343675,0.475639,0.590254,
60.199200,59,0.315077,0.292298,0.289755,0.405466,0.490975,0.619209,0.611471,0.308604,0.338673,0.401545,0.516725,0.402860,
