time,pitch,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
2.448427,80,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.849645,105,0.253252,0.000000,0.000000,0.063313,0.253252,1.646135,0.253252,0.000000,0.000000,1.519509,0.000000,1.646135
3.698629,101,0.250127,1.625825,0.000000,1.625825,1.625825,1.905384,0.000000,0.062532,0.312659,0.279560,0.250127,0.529687
6.699452,76,0.000000,0.182365,0.000000,0.182365,0.182365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7.698767,98,0.000000,1.625163,1.625163,1.625163,1.625163,0.062506,0.062506,0.062506,0.312531,0.250025,0.250025,0.250025
7.949192,69,0.000000,1.132706,1.066091,1.066091,1.066091,0.000000,0.000000,0.000000,0.164014,1.896010,0.164014,0.164014
8.648830,61,0.000000,1.824831,0.202614,0.202614,0.202614,0.062393,0.000000,0.000000,0.249572,0.392438,0.000000,0.000000
9.499160,88,1.624450,0.249967,1.624450,0.000000,1.624450,0.000000,0.062479,0.249915,0.062479,0.249915,0.000000,0.249915
9.749480,98,0.959763,1.555641,2.146264,1.555641,1.915867,0.059954,0.059954,0.207609,0.299769,0.387471,0.239815,0.387471
9.949381,96,2.080753,1.097363,1.446120,1.097363,1.265051,0.000000,0.000000,0.353650,0.168825,0.256014,0.168825,0.256014
10.349178,76,0.935093,0.392438,0.527553,1.600131,1.600131,0.000000,0.000000,0.184617,0.126950,0.065406,0.246174,0.246174
10.599134,76,0.464244,1.555641,0.210844,1.622817,1.622817,0.059954,0.000000,0.127822,0.302231,0.000000,0.249664,0.249664
12.599386,105,0.000000,0.000000,0.000000,1.625000,0.250000,0.000000,0.000000,0.062500,0.000000,1.500000,0.250000,0.000000
19.498701,52,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21.649067,76,0.000000,1.184625,0.000000,1.184625,1.184625,0.000000,0.000000,0.000000,0.182250,0.000000,0.182250,0.182250
22.949633,88,0.000000,0.000000,0.000000,1.624979,1.624979,0.000000,0.000000,0.062499,0.062499,0.000000,0.249997,0.249997
24.198812,98,0.000000,1.624979,1.624979,1.624979,1.624979,0.062499,0.062499,0.062499,0.312496,0.249997,0.249997,0.249997
25.198586,69,0.000000,0.265120,0.202630,0.202630,0.385049,0.000000,0.000000,0.000000,0.000000,1.624756,0.000000,0.000000
26.398491,86,0.000000,1.624952,1.624952,0.000000,0.000000,0.062498,0.062498,0.000000,0.249993,0.338616,0.000000,0.000000
26.699369,75,0.000000,0.863580,0.863580,1.672554,0.000000,0.000000,0.000000,0.064329,0.132858,0.132858,0.257316,0.000000
27.799398,55,0.000000,0.000000,0.250011,0.096556,0.000000,0.000000,0.000000,1.625072,0.000000,0.000000,0.000000,0.062503
